frame_id,ts,state,n_kps,n_map_pts,n_inliers,n_lost_kps,reproj_mean_px,reproj_std_px,reproj_median_px,n_reproj,obs_per_mp,n_local_mps,n_local_kfs,is_kf,n_global_kfs,n_global_mps,image_name
60,1403715889.58,1,3445,0,0,3445,0,0,0,0,0,0,0,0,0,0,
61,1403715889.63,1,3319,0,0,3319,0,0,0,0,0,0,0,0,0,0,
62,1403715889.68,1,3430,0,0,3430,0,0,0,0,0,0,0,0,0,0,
63,1403715889.73,1,3334,0,0,3334,0,0,0,0,0,0,0,0,0,0,
64,1403715889.78,1,3345,0,0,3345,0,0,0,0,0,0,0,0,0,0,
65,1403715889.83,1,3330,0,0,3330,0,0,0,0,0,0,0,0,0,0,
66,1403715889.88,1,3393,0,0,3393,0,0,0,0,0,0,0,0,0,0,
67,1403715889.93,1,3343,0,0,3343,0,0,0,0,0,0,0,0,0,0,
68,1403715889.98,1,3336,0,0,3336,0,0,0,0,0,0,0,0,0,0,
69,1403715890.03,1,3448,0,0,3448,0,0,0,0,0,0,0,0,0,0,
70,1403715890.08,1,3310,0,0,3310,0,0,0,0,0,0,0,0,0,0,
71,1403715890.13,1,3359,0,0,3359,0,0,0,0,0,0,0,0,0,0,
72,1403715890.18,1,3430,0,0,3430,0,0,0,0,0,0,0,0,0,0,
73,1403715890.23,1,3317,0,0,3317,0,0,0,0,0,0,0,0,0,0,
74,1403715890.28,1,3413,0,0,3413,0,0,0,0,0,0,0,0,0,0,
75,1403715890.33,1,3383,0,0,3383,0,0,0,0,0,0,0,0,0,0,
76,1403715890.38,1,3369,0,0,3369,0,0,0,0,0,0,0,0,0,0,
77,1403715890.43,1,3380,0,0,3380,0,0,0,0,0,0,0,0,0,0,
78,1403715890.48,1,3355,0,0,3355,0,0,0,0,0,0,0,0,0,0,
79,1403715890.53,1,3369,0,0,3369,0,0,0,0,0,0,0,0,0,0,
80,1403715890.58,1,3363,0,0,3363,0,0,0,0,0,0,0,0,0,0,
81,1403715890.63,1,3379,0,0,3379,0,0,0,0,0,0,0,0,0,0,
82,1403715890.68,1,3335,0,0,3335,0,0,0,0,0,0,0,0,0,0,
83,1403715890.73,1,3474,0,0,3474,0,0,0,0,0,0,0,0,0,0,
84,1403715890.78,1,3366,0,0,3366,0,0,0,0,0,0,0,0,0,0,
85,1403715890.83,1,3362,0,0,3362,0,0,0,0,0,0,0,0,0,0,
86,1403715890.88,1,3384,0,0,3384,0,0,0,0,0,0,0,0,0,0,
87,1403715890.93,1,3287,0,0,3287,0,0,0,0,0,0,0,0,0,0,
88,1403715890.98,1,3348,0,0,3348,0,0,0,0,0,0,0,0,0,0,
89,1403715891.03,1,3358,0,0,3358,0,0,0,0,0,0,0,0,0,0,
90,1403715891.08,1,3408,0,0,3408,0,0,0,0,0,0,0,0,0,0,
91,1403715891.13,1,3382,0,0,3382,0,0,0,0,0,0,0,0,0,0,
92,1403715891.18,1,3349,0,0,3349,0,0,0,0,0,0,0,0,0,0,
93,1403715891.23,1,3447,0,0,3447,0,0,0,0,0,0,0,0,0,0,
94,1403715891.28,1,3356,0,0,3356,0,0,0,0,0,0,0,0,0,0,
95,1403715891.33,1,3443,0,0,3443,0,0,0,0,0,0,0,0,0,0,
96,1403715891.38,1,3379,0,0,3379,0,0,0,0,0,0,0,0,0,0,
97,1403715891.43,1,3263,0,0,3263,0,0,0,0,0,0,0,0,0,0,
98,1403715891.48,1,3363,0,0,3363,0,0,0,0,0,0,0,0,0,0,
99,1403715891.53,1,3389,0,0,3389,0,0,0,0,0,0,0,0,0,0,
100,1403715891.58,1,3463,0,0,3463,0,0,0,0,0,0,0,0,0,0,
101,1403715891.63,1,3364,0,0,3364,0,0,0,0,0,0,0,0,0,0,
102,1403715891.68,1,3429,0,0,3429,0,0,0,0,0,0,0,0,0,0,
103,1403715891.73,1,3394,0,0,3394,0,0,0,0,0,0,0,0,0,0,
104,1403715891.78,1,3444,0,0,3444,0,0,0,0,0,0,0,0,0,0,
105,1403715891.83,1,3321,0,0,3321,0,0,0,0,0,0,0,0,0,0,
106,1403715891.88,1,3344,0,0,3344,0,0,0,0,0,0,0,0,0,0,
107,1403715891.93,1,3376,0,0,3376,0,0,0,0,0,0,0,0,0,0,
108,1403715891.98,1,3424,0,0,3424,0,0,0,0,0,0,0,0,0,0,
109,1403715892.03,1,3396,0,0,3396,0,0,0,0,0,0,0,0,0,0,
110,1403715892.08,1,3417,0,0,3417,0,0,0,0,0,0,0,0,0,0,
111,1403715892.13,1,3318,0,0,3318,0,0,0,0,0,0,0,0,0,0,
112,1403715892.18,1,3335,0,0,3335,0,0,0,0,0,0,0,0,0,0,
113,1403715892.23,1,3286,0,0,3286,0,0,0,0,0,0,0,0,0,0,
114,1403715892.28,1,3317,0,0,3317,0,0,0,0,0,0,0,0,0,0,
115,1403715892.33,1,3287,0,0,3287,0,0,0,0,0,0,0,0,0,0,
116,1403715892.38,1,3385,0,0,3385,0,0,0,0,0,0,0,0,0,0,
117,1403715892.43,1,3257,0,0,3257,0,0,0,0,0,0,0,0,0,0,
118,1403715892.48,1,3330,0,0,3330,0,0,0,0,0,0,0,0,0,0,
119,1403715892.53,1,3335,0,0,3335,0,0,0,0,0,0,0,0,0,0,
120,1403715892.58,1,3311,0,0,3311,0,0,0,0,0,0,0,0,0,0,
121,1403715892.63,1,3357,0,0,3357,0,0,0,0,0,0,0,0,0,0,
122,1403715892.68,1,3361,0,0,3361,0,0,0,0,0,0,0,0,0,0,
123,1403715892.73,1,3298,0,0,3298,0,0,0,0,0,0,0,0,0,0,
124,1403715892.78,1,3375,0,0,3375,0,0,0,0,0,0,0,0,0,0,
125,1403715892.83,1,3329,0,0,3329,0,0,0,0,0,0,0,0,0,0,
126,1403715892.88,1,3293,0,0,3293,0,0,0,0,0,0,0,0,0,0,
127,1403715892.93,1,3236,0,0,3236,0,0,0,0,0,0,0,0,0,0,
128,1403715892.98,1,3375,0,0,3375,0,0,0,0,0,0,0,0,0,0,
129,1403715893.03,1,3341,0,0,3341,0,0,0,0,0,0,0,0,0,0,
130,1403715893.08,1,3257,0,0,3257,0,0,0,0,0,0,0,0,0,0,
131,1403715893.13,1,3308,0,0,3308,0,0,0,0,0,0,0,0,0,0,
132,1403715893.18,1,3406,0,0,3406,0,0,0,0,0,0,0,0,0,0,
133,1403715893.23,1,3404,0,0,3404,0,0,0,0,0,0,0,0,0,0,
134,1403715893.28,1,3346,0,0,3346,0,0,0,0,0,0,0,0,0,0,
135,1403715893.33,1,3360,0,0,3360,0,0,0,0,0,0,0,0,0,0,
136,1403715893.38,1,3379,0,0,3379,0,0,0,0,0,0,0,0,0,0,
137,1403715893.43,1,3344,0,0,3344,0,0,0,0,0,0,0,0,0,0,
138,1403715893.48,1,2904,0,0,2904,0,0,0,0,0,0,0,0,0,0,
139,1403715893.53,1,2700,0,0,2700,0,0,0,0,0,0,0,0,0,0,
140,1403715893.58,1,2617,0,0,2617,0,0,0,0,0,0,0,0,0,0,
141,1403715893.63,1,2746,0,0,2746,0,0,0,0,0,0,0,0,0,0,
142,1403715893.68,1,2780,0,0,2780,0,0,0,0,0,0,0,0,0,0,
143,1403715893.73,1,2694,0,0,2694,0,0,0,0,0,0,0,0,0,0,
144,1403715893.78,1,2725,0,0,2725,0,0,0,0,0,0,0,0,0,0,
145,1403715893.83,1,2725,0,0,2725,0,0,0,0,0,0,0,0,0,0,
146,1403715893.88,1,2768,0,0,2768,0,0,0,0,0,0,0,0,0,0,
147,1403715893.93,1,2757,0,0,2757,0,0,0,0,0,0,0,0,0,0,
148,1403715893.98,2,2770,172,0,2598,0.201913894604,0.181972968582,0.149248406291,172,2,172,2,0,2,172,
149,1403715894.03,2,1005,147,147,858,1.37136313106,1.13335984044,0.94422262907,147,2,403,2,1,2,403,
150,1403715894.08,2,1004,154,154,850,1.36380979574,1.22931094329,0.978855133057,154,2.81168831169,322,3,0,3,322,
151,1403715894.13,2,1002,151,151,851,1.35037664171,1.05823299468,1.11052155495,151,2.80794701987,322,3,1,3,322,
152,1403715894.18,2,1003,180,180,823,1.44728200618,1.13929772733,1.19540190697,180,3.65555555556,262,4,1,4,262,
153,1403715894.23,2,1005,181,181,824,1.44691039735,1.04195440908,1.17083740234,181,4.57458563536,289,5,1,5,289,
154,1403715894.28,2,1001,178,178,823,1.43180704393,1.00292734654,1.18010926247,178,5.21348314607,327,6,1,6,327,
155,1403715894.33,2,1001,213,213,788,1.51780925198,1.04854984232,1.26735401154,213,5.76525821596,343,7,0,7,343,
156,1403715894.38,2,1004,186,186,818,1.72965470501,1.42713647176,1.42294919491,186,5.95161290323,343,7,1,7,343,
157,1403715894.43,2,1006,206,206,800,1.57486414742,1.36517531231,1.23407530785,206,5.80582524272,355,7,1,7,355,
158,1403715894.48,2,1006,233,233,773,1.53884045377,1.06561145967,1.24068903923,233,6.44635193133,402,8,1,8,402,
159,1403715894.53,2,1005,248,248,757,1.59658659126,1.07441899125,1.40814948082,248,7.22177419355,425,9,1,9,425,
160,1403715894.58,2,1004,255,255,749,1.51139210372,1.26736665139,1.12206792831,255,7.20392156863,485,9,1,9,485,
161,1403715894.63,2,1005,283,283,722,1.66537538837,1.39082427068,1.24512135983,283,7.82332155477,528,10,1,10,528,
162,1403715894.68,2,1004,300,300,704,1.61505235319,1.30928418769,1.22170007229,300,7.82666666667,582,10,1,10,582,
163,1403715894.73,2,1001,324,324,677,1.61682937549,1.2445489078,1.27469825745,324,7.8024691358,612,10,1,10,612,
164,1403715894.78,2,1001,340,340,661,1.54492410684,1.1191900375,1.25753331184,340,8.51470588235,654,11,1,11,654,
165,1403715894.83,2,1000,369,369,631,1.54508099477,1.24347923268,1.19199514389,369,7.59078590786,679,10,1,10,679,
166,1403715894.88,2,1001,370,370,631,1.58433408439,1.21268745763,1.24930596352,370,8.32972972973,731,11,1,11,731,
167,1403715894.93,2,1003,371,371,632,1.54669431252,1.16454729162,1.26919806004,371,8.23450134771,777,11,1,11,777,
168,1403715894.98,2,956,377,377,579,1.44959329105,1.12520623295,1.17635333538,377,8.55968169761,833,12,1,12,833,
169,1403715895.03,2,964,419,419,545,1.51275729638,1.15332245998,1.19146943092,419,8.99284009547,887,13,1,13,887,
170,1403715895.08,2,971,430,430,541,1.53856025744,1.16459980857,1.25935828686,430,8.8023255814,883,13,1,13,883,
171,1403715895.13,2,927,376,376,551,1.43394116263,1.08068706544,1.16332650185,376,8.72074468085,890,13,1,13,890,
172,1403715895.18,2,912,382,382,530,1.44532223766,1.07676827476,1.15989530087,382,8.67277486911,900,13,1,13,900,
173,1403715895.23,2,918,403,403,515,1.4464790499,1.00703951798,1.24294507504,403,9.33746898263,922,14,0,14,922,
174,1403715895.28,2,861,351,351,510,1.46174931855,1.03770499207,1.24210417271,351,9.13105413105,922,14,1,14,922,
175,1403715895.33,2,839,375,375,464,1.39679621442,1.04770768536,1.0930390358,375,9.01066666667,919,14,1,14,919,
176,1403715895.38,2,888,379,379,509,1.47031726296,1.07640244227,1.18718028069,379,9.14775725594,921,14,0,14,921,
177,1403715895.43,2,857,346,346,511,1.46759559768,1.03296884468,1.21482288837,346,9.03179190751,921,14,1,14,921,
178,1403715895.48,2,866,364,364,502,1.40732118979,1.00503745972,1.19669795036,364,8.87362637363,944,14,1,14,944,
179,1403715895.53,2,844,375,375,469,1.38531631986,0.974207715356,1.14840054512,375,8.984,938,14,0,14,938,
180,1403715895.58,2,818,318,318,500,1.4202597436,1.02645597006,1.15158998966,318,9.11006289308,938,14,1,14,938,
181,1403715895.63,2,855,347,347,508,1.33946630739,0.999196008669,1.1074846983,347,9.64841498559,967,15,0,15,967,
182,1403715895.68,2,826,333,333,493,1.43190538946,1.06739363342,1.13278687,333,9.52552552553,967,15,1,15,967,
183,1403715895.73,2,841,364,364,477,1.39852366425,0.978555186604,1.16965758801,364,9.76648351648,993,16,0,16,993,
184,1403715895.78,2,836,343,343,493,1.52635111392,1.0859678383,1.26435685158,343,9.02915451895,977,15,1,15,977,
185,1403715895.83,2,824,372,372,452,1.43048726686,1.03551671603,1.17917084694,372,8.72580645161,1002,15,1,15,1002,
186,1403715895.88,2,724,304,304,420,1.29912134623,1.01106876459,1.07348740101,304,9.55263157895,1039,16,1,16,1039,
187,1403715895.93,2,648,284,284,364,1.35748154896,1.07549507634,1.1073127985,284,10,1042,17,1,17,1042,
188,1403715895.98,2,614,270,270,344,1.36978518038,1.11445567836,1.05595159531,270,9.81481481481,1036,17,1,17,1036,
189,1403715896.03,2,720,369,369,351,1.29249924198,1.00554309246,1.07745838165,369,9.53116531165,1086,18,0,18,1086,
190,1403715896.08,2,768,353,353,415,1.45920640418,1.22807587493,1.13745856285,353,9.93201133144,1086,18,1,18,1086,
191,1403715896.13,2,696,371,371,325,1.37597743829,1.10801150091,1.0785163641,371,10.1725067385,1119,19,0,19,1114,
192,1403715896.18,2,662,316,316,346,1.30794955072,0.963020351257,1.11014068127,316,9.08544303797,1086,17,1,17,1086,
193,1403715896.23,2,665,332,332,333,1.34174514223,1.0113342623,1.05686867237,332,9.46987951807,1103,18,1,18,1103,
194,1403715896.28,2,625,307,307,318,1.27110709887,1.00148502141,0.965702950954,307,9.64169381107,1077,18,1,18,1077,
195,1403715896.33,2,634,309,309,325,1.32072408631,1.11004125025,0.954799294472,309,9.82200647249,1064,18,1,18,1064,
196,1403715896.38,2,618,292,292,326,1.29144674134,1.08241908686,0.986957073212,292,9.83561643836,1068,18,1,18,1068,
197,1403715896.43,2,615,283,283,332,1.39230811559,1.12338241299,1.10639369488,283,9.78445229682,1062,18,1,18,1062,
198,1403715896.48,2,704,264,264,440,1.33128013387,1.04398280058,1.09158718586,264,9.61363636364,1070,18,1,18,1070,
199,1403715896.53,2,714,268,268,446,1.32515000077,1.04201595118,1.05167126656,268,10.1492537313,1070,19,1,19,1070,
200,1403715896.58,2,739,264,264,475,1.27420056175,1.02307789485,1.02721381187,264,9.89393939394,1059,19,1,19,1059,
201,1403715896.63,2,589,235,235,354,1.39055057127,1.00072943192,1.08890807629,235,9.70638297872,1061,19,1,19,1061,
202,1403715896.68,2,560,251,251,309,1.38654087321,1.10666284262,1.05230689049,251,10.2151394422,1079,20,1,20,1079,
203,1403715896.73,2,718,297,297,421,1.2705419574,0.925462202866,1.06816482544,297,10.1313131313,1062,20,0,20,1062,
204,1403715896.78,2,684,278,278,406,1.28917569061,1.04727231691,0.988830089569,278,10.1654676259,1062,20,1,20,1062,
205,1403715896.83,2,703,287,287,416,1.39867878513,1.04470460456,1.1917463541,287,10.1045296167,1074,20,1,20,1074,
206,1403715896.88,2,690,298,298,392,1.21553765332,0.918041478402,0.995271623135,298,9.87248322148,1078,20,0,20,1078,
207,1403715896.93,2,734,310,310,424,1.43400145489,1.01138801059,1.18937003613,310,10.0709677419,1078,20,0,20,1078,
208,1403715896.98,2,695,305,305,390,1.31390455188,0.926530748779,1.0823444128,305,10.1737704918,1078,20,0,20,1078,
209,1403715897.03,2,735,306,306,429,1.4760180834,1.07717185708,1.21978545189,306,10.5882352941,1078,20,0,20,1078,
210,1403715897.08,2,665,260,260,405,1.5099382483,1.10412828206,1.27419352531,260,10.8923076923,1078,20,1,20,1078,
211,1403715897.13,2,674,300,300,374,1.36976962181,0.964814633437,1.12930727005,300,10.4633333333,1119,21,1,21,1119,
212,1403715897.18,2,667,289,289,378,1.42200734606,1.14055881638,1.10163581371,289,11.1384083045,1141,22,0,22,1141,
213,1403715897.23,2,741,308,308,433,1.37153540007,1.11005561583,1.02346515656,308,10.038961039,1135,21,1,21,1135,
214,1403715897.28,2,752,326,327,426,1.55299269125,1.14689125862,1.29716277122,326,10.3190184049,1190,22,0,22,1188,
215,1403715897.33,2,697,308,308,389,1.53734931988,1.12963247269,1.22646403313,308,9.66558441558,1176,21,1,21,1176,
216,1403715897.38,2,702,318,318,384,1.27304352108,1.06212961721,0.994534015656,318,10.2798742138,1199,22,0,22,1199,
217,1403715897.43,2,695,301,301,394,1.53372808289,1.25721358371,1.21039795876,301,10.5282392027,1199,22,1,22,1199,
218,1403715897.48,2,637,272,272,365,1.48547273305,1.15430943788,1.23072528839,272,11.1433823529,1210,23,0,23,1210,
219,1403715897.53,2,650,283,283,367,1.40183850907,1.0905174939,1.15202784538,283,11,1201,22,1,22,1201,
220,1403715897.58,2,707,307,307,400,1.35444684736,1.17663048916,1.06262433529,307,10.5439739414,1200,23,0,22,1194,
221,1403715897.63,2,678,277,277,401,1.49334456852,1.11202106245,1.16896867752,277,10.1985559567,1194,22,1,22,1194,
222,1403715897.68,2,730,309,309,421,1.24492042084,0.991718323199,0.964552223682,309,10.572815534,1203,23,0,23,1203,
223,1403715897.73,2,676,261,261,415,1.31940640169,0.892549608356,1.16706705093,261,11.4865900383,1203,23,1,23,1203,
224,1403715897.78,2,768,287,287,481,1.53325597334,1.05309002029,1.34876906872,287,11.7108013937,1234,24,0,24,1234,
225,1403715897.83,2,746,272,272,474,1.38265336206,1.03323038214,1.1108096838,272,11.0257352941,1219,23,1,23,1219,
226,1403715897.88,2,762,277,277,485,1.43044111962,0.968752444885,1.23733901978,277,11.2310469314,1245,24,0,24,1245,
227,1403715897.93,2,793,269,269,524,1.41092158452,1.13187761066,1.09884786606,269,11.1710037175,1242,24,1,24,1242,
228,1403715897.98,2,797,264,264,533,1.45717410874,1.20668967669,1.11166083813,264,11.5795454545,1265,25,0,25,1264,
229,1403715898.03,2,736,232,232,504,1.5377691551,1.05232111946,1.30038678646,232,11.6939655172,1252,24,1,24,1252,
230,1403715898.08,2,748,253,253,495,1.52942226411,0.997851604713,1.36118590832,253,11.256916996,1285,25,0,25,1285,
231,1403715898.13,2,744,228,228,516,1.59030460393,1.07319739256,1.46349167824,228,10.2587719298,1274,24,1,24,1274,
232,1403715898.18,2,761,231,231,530,1.61529835272,1.054553506,1.45038259029,231,10.5194805195,1310,25,0,25,1310,
233,1403715898.23,2,684,218,218,466,1.54385940319,1.05344728902,1.28032207489,218,9.84403669725,1295,24,1,24,1295,
234,1403715898.28,2,703,262,262,441,1.67750538957,1.17361449086,1.42046558857,262,9.73282442748,1371,25,0,25,1367,
235,1403715898.33,2,712,237,237,475,1.56951385944,0.952847854651,1.36853456497,237,10.194092827,1367,25,1,25,1367,
236,1403715898.38,2,706,282,282,424,1.65577387498,1.08345322368,1.44843769073,282,9.63475177305,1417,26,0,26,1417,
237,1403715898.43,2,650,212,212,438,1.67949056873,1.23941137817,1.43100821972,212,10.7924528302,1413,26,1,26,1413,
238,1403715898.48,2,554,150,150,404,1.89257667641,1.3005252234,1.58515357971,150,11.3266666667,1402,27,0,27,1402,
239,1403715898.53,2,673,173,173,500,1.5161082389,0.986267141027,1.28468573093,173,11.1445086705,1399,27,1,27,1399,
240,1403715898.58,2,695,199,199,496,1.6603042641,1.09689926636,1.39954066277,199,10.2763819095,1428,28,0,28,1428,
241,1403715898.63,2,685,176,176,509,1.59607486241,1.04242290292,1.41087329388,176,10.6022727273,1427,28,1,28,1427,
242,1403715898.68,2,759,234,234,525,1.68864965569,1.17284950452,1.5221157074,234,9.16666666667,1512,29,0,29,1512,
243,1403715898.73,2,972,176,176,796,1.63713797842,1.1821479847,1.26370000839,176,9.52272727273,1510,29,1,29,1510,
244,1403715898.78,2,970,223,223,747,1.82394516288,1.2487037592,1.53755807877,223,8.49775784753,1578,30,0,30,1578,
245,1403715898.83,2,978,232,232,746,1.67934627401,1.0145075809,1.48024106026,232,7.87068965517,1564,29,0,29,1564,
246,1403715898.88,2,986,208,208,778,1.82298455626,1.24292989113,1.60258388519,208,7.86057692308,1564,29,0,29,1564,
247,1403715898.93,2,982,188,188,794,1.86724802681,1.16434646466,1.71077775955,188,8.45744680851,1564,29,1,29,1564,
248,1403715898.98,2,976,251,251,725,1.76615499497,1.21048178715,1.46153867245,251,5.98007968127,1642,30,0,30,1642,
249,1403715899.03,2,973,229,229,744,1.77392265931,1.23499959575,1.5124412775,229,5.86899563319,1639,30,0,30,1639,
250,1403715899.08,2,977,223,223,754,1.85108950163,1.26280562337,1.60726845264,223,5.20179372197,1639,30,0,30,1639,
251,1403715899.13,2,997,198,198,799,1.9684505165,1.2816160581,1.65169286728,198,4.84343434343,1639,30,1,30,1639,
252,1403715899.18,2,988,278,278,710,1.52384552545,1.09459442691,1.27683830261,278,3.80575539568,1758,31,0,31,1758,
253,1403715899.23,2,996,258,258,738,1.81353136377,1.27592176659,1.58173155785,258,3.38759689922,1758,31,0,31,1758,
254,1403715899.28,2,994,257,257,737,1.9265867352,1.30772419867,1.74342954159,257,3.43968871595,1744,27,0,31,1758,
255,1403715899.33,2,999,224,224,775,2.03959040031,1.46706620621,1.68806684017,224,3.45535714286,1758,31,1,31,1758,
256,1403715899.38,2,1009,295,295,714,1.66163103275,1.12329585326,1.42316448689,295,3.57966101695,1693,16,0,32,1835,
257,1403715899.43,2,1007,295,295,712,1.87050300238,1.32709732466,1.52738904953,295,3.49830508475,1693,16,0,32,1835,
258,1403715899.48,2,1004,292,292,712,2.00787895239,1.41309626511,1.66400551796,292,3.52739726027,1693,16,0,32,1835,
259,1403715899.53,2,1005,268,268,737,2.15902701076,1.50439991371,1.88797962666,268,3.60820895522,1693,16,0,32,1835,
260,1403715899.58,2,1004,267,267,737,2.15733168031,1.53414653211,1.69371366501,267,3.57303370787,1693,16,0,32,1835,
261,1403715899.63,2,1004,240,240,764,2.24584230358,1.45196524591,2.0434679985,240,3.64166666667,1693,16,1,32,1835,
262,1403715899.68,2,1005,316,316,689,1.77130806576,1.24664956221,1.45972084999,316,4.05063291139,1731,16,0,33,1895,
263,1403715899.73,2,997,310,310,687,1.809426081,1.21779573076,1.58048641682,310,4.02580645161,1731,16,0,33,1895,
264,1403715899.78,2,998,278,278,720,1.95516236487,1.34063170719,1.6955473423,278,4.07194244604,1726,15,1,33,1895,
265,1403715899.83,2,996,365,365,631,1.57687375637,1.12000217588,1.32036423683,365,4.38630136986,1843,17,0,34,2007,
266,1403715899.88,2,983,349,349,634,1.84774853483,1.32782888746,1.51031601429,349,4.30659025788,1843,17,0,34,2007,
267,1403715899.93,2,970,316,316,654,1.83814842888,1.28948244342,1.57712030411,316,4.35759493671,1843,17,0,34,2007,
268,1403715899.98,2,966,278,278,688,1.88722786953,1.41693112132,1.5016977787,278,4.35251798561,1843,17,1,34,2007,
269,1403715900.03,2,954,332,332,622,1.68813293753,1.31759884451,1.30329704285,332,4.71084337349,1840,16,0,35,2036,
270,1403715900.08,2,947,310,310,637,1.71522009486,1.31626716568,1.37456250191,310,4.74516129032,1848,17,1,35,2036,
