kf_id,ts,n_fixed_kf,n_opt_kf,n_mps,n_edges,n_inlier_edges,ratio_inlier_edge,chi2_mean,chi2_std,pix_mean_px,pix_std_px,pix_median_px,pix_p90_px,opt_ms
19,1403715279.96,1,11,0,7204,7185,0.997362576346,0.538418743294,0.935357335053,1.05917565697,1.00949139901,0.756586670876,2.19551968575,13.441393
20,1403715280.01,1,12,0,7838,7799,0.995024240878,0.572632677312,1.13011982359,1.0711766307,1.01283436897,0.762889444828,2.21898913383,16.407314
21,1403715280.06,1,11,0,7266,7243,0.996834571979,0.554851073347,1.05878846633,1.07291984551,1.01440086253,0.759479284286,2.22130322456,13.091208
22,1403715280.11,1,12,0,7999,7965,0.995749468684,0.570537889339,1.01190547193,1.0903392258,1.03090859379,0.769788682461,2.26167273521,15.444728
23,1403715280.21,1,12,0,7950,7908,0.994716981132,0.587596038293,1.10047829946,1.09270230988,1.03393859625,0.776231467724,2.25249648094,13.16377
24,1403715280.26,1,13,0,8510,8466,0.994829612221,0.603587246996,1.12425235085,1.10737894383,1.04992133164,0.787459492683,2.30249857903,20.272098
25,1403715280.36,1,13,0,8615,8571,0.994892629135,0.605382828944,1.27881610371,1.09826557476,1.04690295261,0.770404398441,2.29710006714,15.868548
26,1403715280.41,1,13,0,8654,8609,0.994800092443,0.619318367563,1.33338032706,1.10209744442,1.0487425036,0.77816349268,2.29390048981,16.213493
27,1403715280.46,1,13,0,8664,8612,0.993998153278,0.618677974279,1.26149205173,1.10503321328,1.04827557042,0.787234306335,2.30704760551,16.67398
28,1403715280.51,1,13,0,8633,8593,0.995366616472,0.609657344915,1.1538440463,1.10466851609,1.04973360748,0.784454107285,2.31471133232,16.217034
29,1403715280.56,1,14,0,9189,9137,0.994341059963,0.646450561695,1.27738272781,1.12715543222,1.06053614492,0.798034727573,2.37033724785,19.150745
30,1403715280.66,1,15,0,9662,9600,0.993583109087,0.68096640604,2.37471023718,1.138016365,1.06948867733,0.806844115257,2.38372397423,21.135288
31,1403715280.76,1,14,0,8945,8881,0.992845164897,0.705373615584,2.56500321002,1.13135999525,1.05450598336,0.815485656261,2.36750411987,16.752072
32,1403715280.81,1,15,0,9453,9386,0.992912302973,0.693947509432,2.40849457554,1.14117852932,1.05087653402,0.828433096409,2.3660159111,24.592287
33,1403715280.91,1,15,0,9375,9319,0.994026666667,0.685727625289,1.85548651125,1.14103789021,1.045199746,0.839228034019,2.34613823891,16.954164
34,1403715281.01,1,15,0,9340,9283,0.993897216274,0.694015404336,3.92476426647,1.13719688499,1.0413609109,0.831406056881,2.32767987251,18.1213
35,1403715281.11,1,16,0,9989,9940,0.995094604064,0.65608685348,1.25099289597,1.1412630367,1.04480312276,0.83870267868,2.32342290878,19.230823
36,1403715281.21,1,16,0,9943,9878,0.993462737604,0.673235589271,1.35784608413,1.13932367403,1.04574920641,0.832498967648,2.34245681763,19.703722
37,1403715281.36,1,16,0,9920,9873,0.995262096774,0.660222259098,1.39954278654,1.13925738136,1.04202756119,0.833385407925,2.34844493866,22.512756
38,1403715281.46,1,17,0,10507,10455,0.995050918435,0.660300138129,1.21595260842,1.14562251943,1.0411252418,0.843938171864,2.36229610443,23.304727
39,1403715281.56,1,17,0,10455,10402,0.994930655189,0.690449967788,1.91351416277,1.14154614069,1.0412021056,0.842723846436,2.34166646004,21.509723
40,1403715281.66,1,17,0,10371,10303,0.993443255231,0.720482859302,2.22984210657,1.14530447352,1.03842222212,0.845708608627,2.35644221306,19.352974
41,1403715281.76,1,18,0,10835,10768,0.993816335948,0.693640825186,1.51933295227,1.14687422093,1.04009724238,0.847347736359,2.35144591331,19.032479
42,1403715281.86,1,17,0,10146,10105,0.99595899862,0.681851623189,1.44303196659,1.15834572605,1.06191519143,0.850092351437,2.3761639595,19.392362
43,1403715281.96,1,18,0,10688,10636,0.995134730539,0.677718613481,1.32114977164,1.15218994485,1.05611873681,0.844020962715,2.37963271141,20.569341
44,1403715282.06,1,18,0,10620,10555,0.993879472693,0.735139162826,2.51508466269,1.15312121452,1.06335008288,0.833538532257,2.41564846039,23.298581
45,1403715282.16,1,18,0,10566,10494,0.993185689949,0.735338279302,2.28348696665,1.15013752232,1.07241843892,0.827041149139,2.43394374847,27.357114
46,1403715282.26,1,19,0,11055,10998,0.994843962008,0.738647714528,2.82316299722,1.16278757274,1.08395119033,0.835706591606,2.46445870399,24.575827
47,1403715282.36,1,19,0,10854,10795,0.994564215957,0.693085802488,1.49519450308,1.15883184539,1.08343735137,0.83000010252,2.42673635483,25.333744
48,1403715282.46,1,20,0,11377,11317,0.994726201986,1.88522849061,70.4560722875,1.15783281577,1.07220621162,0.833258569241,2.42243361473,24.771535
49,1403715282.56,1,20,0,11369,11308,0.994634532501,0.688729527307,1.74863569517,1.15053469293,1.07455194242,0.826162517071,2.4185090065,31.90277
50,1403715282.66,1,20,0,11437,11376,0.994666433505,0.664585528674,1.37273309055,1.14056733418,1.06477073834,0.825367987156,2.38767385483,29.046538
51,1403715282.76,1,21,0,11954,11888,0.994478835536,0.681219561893,1.58005937829,1.15092735075,1.06813067452,0.841351747513,2.38246059418,27.513417
52,1403715282.86,1,22,0,12487,12419,0.99455433651,0.928076553597,27.781705324,1.1519401158,1.06952346789,0.836335718632,2.40714788437,29.79703
53,1403715282.96,1,22,0,12495,12437,0.995358143257,0.667616862013,2.87942279673,1.13570959704,1.04985868776,0.825331032276,2.36080098152,30.049941
54,1403715283.06,1,22,0,12451,12386,0.99477953578,0.662230166703,1.63679275401,1.13256473572,1.04532623766,0.824743509293,2.35032701492,29.035354
55,1403715283.16,1,23,0,12952,12908,0.99660284126,0.623357944053,1.08295479636,1.13767189807,1.04372843354,0.826969206333,2.3572871685,30.553911
56,1403715283.26,1,24,0,13482,13431,0.99621717846,0.636204788452,1.15243806051,1.14529881025,1.05415416793,0.827910959721,2.39832568169,31.68521
57,1403715283.36,1,24,0,13338,13273,0.995126705653,0.650174195342,1.27402280361,1.14440204587,1.04498789023,0.833587706089,2.39314079285,31.346717
58,1403715283.46,1,24,0,13256,13205,0.996152685576,0.675076313472,4.69709602088,1.14228399572,1.05194304451,0.827099740505,2.37885665894,35.320973
59,1403715283.56,1,25,0,13718,13662,0.99591777227,0.644988332195,1.39310211557,1.1418890553,1.04078987727,0.828236997128,2.38699817657,36.694835
60,1403715283.66,1,26,0,14140,14098,0.99702970297,0.652135127236,2.4565704829,1.14717020936,1.04074563371,0.836839795113,2.40066742897,40.612808
61,1403715283.76,1,26,0,14047,13991,0.996013383641,0.681478128374,3.13481858448,1.15257943351,1.04446299962,0.837590813637,2.41959261894,35.178531
62,1403715284.01,1,27,0,14741,14680,0.995861881826,0.652652096963,1.16680952754,1.15630266091,1.05352147001,0.834914803505,2.42351913452,37.259985
63,1403715284.11,1,27,0,14858,14795,0.995759860008,0.646634091102,1.18435874074,1.14818504059,1.04404474034,0.833588182926,2.40997171402,45.344542
64,1403715284.21,1,28,0,15377,15316,0.996033036353,0.673055031854,3.64512946556,1.1481853108,1.04317315412,0.833820998669,2.41668128967,47.944461
65,1403715284.36,1,29,0,15870,15805,0.995904221802,0.696791971377,3.90968735867,1.14908157942,1.03528651523,0.837133288383,2.41289186478,41.640839
66,1403715284.56,1,29,0,15805,15755,0.996836444163,0.640697858641,1.11926465592,1.15412030807,1.03030359643,0.845986247063,2.41312241554,45.467652
67,1403715284.71,1,30,0,16381,16311,0.995726756608,0.806489809925,10.8095736591,1.15800032318,1.02969146991,0.849340081215,2.4134016037,66.919509
68,1403715284.86,1,30,0,16331,16276,0.996632171943,0.742716296611,9.11930272457,1.15982696541,1.03516987481,0.850017428398,2.43044304848,38.898445
69,1403715285.01,1,30,0,16253,16203,0.996923644866,0.651688004639,1.06173742397,1.1677625132,1.0402304762,0.858771085739,2.44235658646,40.695879
70,1403715285.16,1,31,0,16790,16728,0.996307325789,0.72412009451,5.48585296702,1.16702312322,1.03672001843,0.860665440559,2.42626690865,57.456532
71,1403715285.31,1,31,0,16671,16613,0.996520904565,0.671250939335,1.54563157225,1.16375594599,1.03171516924,0.857878029346,2.40884518623,41.919644
72,1403715285.46,1,31,0,16594,16532,0.996263709775,0.653565044528,1.09482188434,1.16437915571,1.03059922383,0.862221539021,2.42355775833,48.583943
73,1403715285.61,1,32,0,17160,17103,0.996678321678,0.648905959143,1.07595500177,1.16336417272,1.03007977582,0.861823916435,2.42010855675,39.701048
74,1403715285.71,1,32,0,17124,17065,0.996554543331,0.649705913668,1.07806688686,1.1622827295,1.03218118226,0.856915235519,2.42652440071,40.746318
75,1403715285.86,1,33,0,17680,17625,0.996889140271,0.653629036356,1.15097020751,1.16634299316,1.03228991359,0.857197225094,2.43566584587,42.97265
76,1403715286.01,1,33,0,17657,17594,0.996432009968,0.657858986242,1.21877578306,1.16275283682,1.0304711596,0.859201133251,2.43860507011,40.066348
77,1403715286.16,1,33,0,17502,17447,0.996857502,0.650237686019,1.1310721811,1.16330738785,1.03443168277,0.859743177891,2.44146966934,46.133397
78,1403715286.31,1,33,0,17525,17466,0.996633380884,0.659579722574,1.36235766701,1.16158023632,1.03152250163,0.856699287891,2.44159817696,41.419167
79,1403715286.46,2,33,0,18071,18016,0.99695644956,0.68147328718,2.94784802324,1.16048916996,1.03594856916,0.851833224297,2.43600130081,59.734329
80,1403715286.61,2,33,0,17977,17925,0.99710741503,0.656185269,1.33935295485,1.16188191544,1.0386044588,0.853249013424,2.43081617355,57.618497
81,1403715286.76,9,27,0,18088,18041,0.997401592216,0.668687518445,1.72762873664,1.16841291042,1.04488533599,0.853818714619,2.44816708565,49.379063
82,1403715286.91,10,23,0,14763,14715,0.996748628328,0.660592122908,1.1509735081,1.17694006171,1.04776193782,0.862913966179,2.44549298286,39.173864
83,1403715287.06,11,23,0,14841,14789,0.996496192979,0.676033184152,1.31722497788,1.1789583696,1.0434625762,0.865195631981,2.4522793293,29.224813
84,1403715287.16,11,23,0,14777,14751,0.998240508899,0.648924805931,1.2530799086,1.17200686713,1.03653832172,0.862432420254,2.4325697422,28.974775
85,1403715287.26,11,24,0,15246,15211,0.997704315886,0.640185146825,0.989961509031,1.17418175198,1.03894106773,0.865241467953,2.43810749054,28.871488
86,1403715287.36,12,24,0,15513,15472,0.997357055373,0.647553827928,1.05940171076,1.17597375566,1.0346686359,0.865883648396,2.44277572632,32.860461
87,1403715287.46,12,23,0,14941,14905,0.997590522723,0.636911588079,1.02774067811,1.1681635638,1.02627848794,0.863762259483,2.40385603905,32.799546
88,1403715287.56,11,24,0,15251,15217,0.997770637991,0.632114918095,1.19326449692,1.15870737432,1.02413484261,0.857581436634,2.38074111938,34.685367
89,1403715287.66,12,24,0,15507,15469,0.997549493777,0.634389770859,1.14322962903,1.16327222143,1.02864531275,0.864650845528,2.40180802345,36.041484
90,1403715287.76,12,24,0,15593,15570,0.998524979157,0.613674999609,0.943079062273,1.15902598934,1.02243396833,0.859424710274,2.38634634018,37.580008
91,1403715287.86,12,25,0,16129,16092,0.997705995412,0.630976754283,1.53724762824,1.15965278021,1.0264945008,0.860241234303,2.38237595558,37.062804
92,1403715288.01,13,24,0,15764,15729,0.997779751332,0.625966069108,1.15597446919,1.16305002592,1.02751903071,0.860738217831,2.39014959335,33.504989
93,1403715288.11,14,24,0,15570,15540,0.998073217726,0.632199424228,1.27423604382,1.16785711424,1.04076384045,0.863046050072,2.40399265289,34.978229
94,1403715288.26,14,24,0,15492,15460,0.997934417764,0.629231666177,1.13491672383,1.16714075427,1.03555728342,0.867190599442,2.39572882652,34.270038
95,1403715288.36,14,25,0,15966,15944,0.998622071903,0.608156732051,0.916028578659,1.16200123916,1.03106468119,0.862939298153,2.39027905464,35.757151
96,1403715288.51,14,25,0,15799,15776,0.998544211659,0.61149415032,0.932827284867,1.16343379476,1.03256320881,0.865486741066,2.40132117271,33.141298
97,1403715288.71,14,26,0,16288,16257,0.99809675835,0.61395779027,0.93270102191,1.16642051212,1.03462139889,0.867188692093,2.40587162971,37.03327
98,1403715288.86,14,26,0,16266,16224,0.997417926964,0.62100207705,1.04047042684,1.16253090518,1.03463691506,0.862143576145,2.39204382896,45.933767
99,1403715289.06,14,26,0,16300,16263,0.99773006135,0.607108764135,0.995620519439,1.1489943385,1.02438737906,0.850509166718,2.35942935944,42.544461
100,1403715289.21,14,27,0,16876,16848,0.998340839061,0.602797878585,0.960582147044,1.1495992239,1.03075043908,0.847208023071,2.36994743347,43.368484
101,1403715289.36,14,27,0,16919,16890,0.998285950706,0.606420465675,1.1324508548,1.1510456205,1.02548990431,0.850745916367,2.37036418915,33.728926
102,1403715289.46,14,27,0,17024,16987,0.997826597744,0.60502621855,1.04254997185,1.14934364641,1.02165161119,0.850333750248,2.37086892128,40.992704
103,1403715289.61,14,28,0,17576,17555,0.998805188894,0.600996969829,1.29952331807,1.14534656118,1.01782750422,0.848457813263,2.35834646225,49.582084
104,1403715289.76,15,27,0,17209,17177,0.998140507874,0.606835735663,1.02538726789,1.15066685688,1.02241913092,0.8487226367,2.36678647995,44.554798
105,1403715290.21,15,28,0,17722,17694,0.998420042885,0.606290301884,1.34368347643,1.15034879385,1.02554735536,0.84578949213,2.37366390228,48.015346
106,1403715290.36,15,28,0,17883,17856,0.99849018621,0.59588280918,1.00839821763,1.14760972459,1.02379262098,0.842572212219,2.37230229378,53.768418
107,1403715290.56,15,29,0,18368,18347,0.998856707317,0.590077003754,0.908266054608,1.14863276282,1.02713044482,0.841889679432,2.37336206436,37.12952
108,1403715290.71,15,29,0,18393,18386,0.999619420432,0.583076179441,0.834455661044,1.15286300832,1.03093827256,0.845694005489,2.3892827034,41.45334
109,1403715290.86,15,30,0,18925,18902,0.998784676354,0.593878956082,0.898767355903,1.15470283007,1.03471201969,0.847369492054,2.39185571671,41.487041
110,1403715291.01,15,30,0,18901,18876,0.99867731866,0.594162665897,0.897420873889,1.15468959076,1.03569165458,0.847944557667,2.38596200943,49.795043
111,1403715291.16,15,30,0,18834,18814,0.998938090687,0.584964553634,0.84994376839,1.14651289976,1.02793734002,0.840734422207,2.36852145195,39.640808
112,1403715291.31,15,30,0,18836,18816,0.99893820344,0.583901669433,0.877834897852,1.14220598185,1.02455680843,0.840730011463,2.34946155548,39.622289
113,1403715291.46,17,29,0,18473,18455,0.999025604937,0.58256185083,0.887684455729,1.14305699842,1.02689417354,0.843123912811,2.36057591438,44.890864
114,1403715291.61,18,29,0,18031,18000,0.998280738728,0.593806097321,0.963638310836,1.14220823617,1.02185424743,0.8434035182,2.35281896591,39.642676
115,1403715291.76,18,28,0,17388,17363,0.998562226823,0.593662887103,1.27584935385,1.13915906576,1.01650554406,0.840783417225,2.35473871231,41.784871
116,1403715291.91,18,28,0,17270,17247,0.99866821077,0.588955285286,0.959449932232,1.13834684926,1.01536589984,0.842438161373,2.34602737427,43.957301
117,1403715292.06,18,29,0,17801,17773,0.99842705466,0.593340350425,0.995822133239,1.1372267562,1.01072896698,0.842431724072,2.33691453934,42.509607
118,1403715292.41,18,29,0,17847,17815,0.998206981566,0.589383580839,0.92636161339,1.13241239091,1.00676990552,0.838695645332,2.33804106712,42.719748
119,1403715292.56,18,30,0,18403,18363,0.997826441341,0.606668569688,1.51270718124,1.13145363712,1.00542175997,0.836979866028,2.33792424202,46.494016
120,1403715292.71,18,31,0,18903,18869,0.998201343702,0.597167283357,1.14715604276,1.13351774401,1.00613581678,0.841062963009,2.32633113861,48.136805
121,1403715292.86,16,34,0,20775,20729,0.997785800241,0.610042189676,1.27324449052,1.14008217825,1.01523842212,0.844953417778,2.34650802612,60.13988
122,1403715293.01,16,34,0,20737,20692,0.997829965762,0.612003327065,1.96179715612,1.1363689,1.01027757615,0.844868481159,2.33020186424,73.450442
123,1403715293.21,16,35,0,21181,21145,0.998300363533,0.889597868633,43.1161468774,1.13598138386,1.00857660557,0.842539548874,2.32793045044,59.87982
124,1403715293.36,16,36,0,21696,21660,0.998340707965,0.592030098655,0.989416224945,1.13637829008,1.00767512022,0.843376934528,2.32957696915,59.259796
125,1403715293.51,15,38,0,22685,22646,0.998280802292,0.593706010044,0.962788817732,1.13654948202,1.00927728522,0.842790424824,2.3297123909,68.711963
126,1403715293.71,16,38,0,22708,22675,0.998546767659,0.592174612175,0.964559623005,1.13434393242,1.00988881566,0.838336706161,2.32346963882,68.121905
127,1403715293.96,15,40,0,23686,23651,0.998522333868,0.589091580898,0.934993764858,1.133051488,1.00852537544,0.839119255543,2.3218793869,72.699258
128,1403715294.16,16,40,0,23816,23778,0.998404433994,0.592265307305,1.07665017341,1.13058648678,1.00819333004,0.837126970291,2.32035589218,71.286896
129,1403715294.36,16,41,0,24259,24228,0.998722123748,0.582378848724,0.899331277438,1.13418769107,1.00962776176,0.840955615044,2.32468962669,73.171766
130,1403715294.56,16,42,0,24892,24863,0.998834967058,0.585300685798,0.959376877292,1.13352071622,1.0077728858,0.839687585831,2.32593274117,77.293386
131,1403715294.76,15,43,0,25244,25204,0.998415465061,0.593284389151,1.04224202015,1.13706175917,1.01160556978,0.839743316174,2.33831763268,77.958128
132,1403715294.96,15,44,0,25810,25770,0.998450213096,0.59194113153,0.990168835654,1.13802748687,1.01011807664,0.843252956867,2.34042024612,80.664647
133,1403715295.16,14,45,0,25999,25957,0.998384553252,0.595588245214,1.01660051084,1.14091402585,1.0090396627,0.845375299454,2.34691953659,81.683642
134,1403715295.36,14,45,0,26034,25991,0.998348313744,0.596869027292,1.06412425145,1.1416463812,1.00997650837,0.846909761429,2.35576844215,80.764486
135,1403715295.56,13,46,0,26682,26640,0.998425905105,0.593827833741,1.00313158271,1.1401940853,1.00621207699,0.845628738403,2.3519282341,79.224552
136,1403715295.76,13,47,0,27332,27293,0.998573101127,0.591256826966,0.928199130827,1.14329387123,1.01086189711,0.846621632576,2.35312342644,85.980353
137,1403715295.96,13,48,0,27975,27924,0.9981769437,0.684215242831,14.0150491541,1.13837467268,1.00468179542,0.842446625233,2.34465622902,92.232565
138,1403715296.16,6,57,0,31557,31514,0.998637386317,0.587204876097,0.894538351364,1.13351037787,1.00801707895,0.838078856468,2.34108996391,95.062463
139,1403715296.41,1,62,0,31242,31173,0.997791434607,1.67918762518,162.392679841,1.13641590759,1.0102016387,0.841310620308,2.34522938728,120.782781
140,1403715296.66,4,60,0,31750,31683,0.99788976378,0.604664931933,1.13583536951,1.13508966133,1.00942296889,0.839611530304,2.34243512154,105.034762
141,1403715296.96,1,64,0,32357,32307,0.998454739315,0.59536881202,1.02652808937,1.13600334844,1.00901435123,0.840442240238,2.33732032776,109.968458
142,1403715297.21,2,63,0,32280,32216,0.998017348203,0.60816517982,1.41794752408,1.13509606553,1.00603944226,0.837584555149,2.34704756737,105.124459
143,1403715297.46,6,60,0,32598,32527,0.997821952267,0.606673311425,1.10600840934,1.13772238756,1.00666809974,0.839953422546,2.35435247421,103.720575
144,1403715297.71,10,57,0,33005,32944,0.998151795183,0.611910275785,1.52771880925,1.13893619121,1.01201736419,0.841016292572,2.35003066063,112.582129
145,1403715297.96,16,52,0,32738,32685,0.9983810862,0.615380185411,2.32516052738,1.14147068341,1.00578821158,0.846255421638,2.35277032852,75.542582
146,1403715298.16,19,50,0,30802,30749,0.998279332511,0.624970559642,1.50861076277,1.15620090345,1.02033526305,0.855809688568,2.38390350342,98.97895
147,1403715298.36,22,48,0,31042,30970,0.997680561819,0.641463409796,2.53788121988,1.16115154928,1.027125162,0.858599245548,2.3953101635,69.710883
148,1403715298.56,27,43,0,28918,28849,0.997613942873,0.644694034727,1.61736555217,1.16891850125,1.03309807472,0.864749372005,2.41328835487,77.569245
149,1403715298.86,29,42,0,29080,29021,0.997971114168,1.27391449156,99.7186870236,1.16787281567,1.03159385279,0.862771689892,2.41273665428,87.004372
150,1403715299.06,27,45,0,29782,29712,0.997649586999,0.638714219081,1.09074419118,1.17046003814,1.0305483457,0.865868389606,2.41346693039,59.74199
151,1403715299.41,28,44,0,29587,29535,0.998242471356,0.63887873697,1.42541948126,1.16904244052,1.03005901965,0.866656005383,2.4234931469,61.845768
152,1403715299.61,27,46,0,31320,31270,0.99840357599,0.724553871084,17.6413237305,1.16773837245,1.0286680224,0.864932894707,2.422301054,74.417969
153,1403715299.81,28,46,0,30473,30423,0.998359203229,0.640712632373,1.31672596175,1.17556690141,1.03539191215,0.870211541653,2.44366383553,63.334192
154,1403715300.01,31,44,0,29936,29874,0.997928915019,0.650509081211,1.28503201597,1.18573977317,1.04214094932,0.879386544228,2.45750308037,59.905676
155,1403715300.21,32,44,0,30310,30273,0.998779280765,0.636328638255,1.12011664539,1.18658505272,1.04303541244,0.880812168121,2.45218110085,98.953129
156,1403715300.41,33,44,0,30279,30225,0.998216585753,0.674602661387,5.00896283196,1.191956476,1.04529603524,0.885194778442,2.46543312073,60.280445
157,1403715300.61,33,45,0,30767,30707,0.998049858615,0.642946857506,1.04615551879,1.19453615682,1.04469092116,0.888538360596,2.47039961815,65.493828
158,1403715300.86,33,45,0,30799,30746,0.998279164908,0.639069242444,1.07126156146,1.19285351456,1.04547849079,0.885420262814,2.46583867073,78.443965
159,1403715301.06,32,47,0,31420,31360,0.998090388288,0.664002256042,4.25576551071,1.19215929721,1.0449893512,0.8831859231,2.46596598625,70.1594
160,1403715301.26,32,48,0,31886,31817,0.997836040896,0.897889318322,26.9291846882,1.19125801468,1.04259506568,0.882439434528,2.46143484116,85.788489
161,1403715301.56,32,48,0,31864,31781,0.997395179513,0.9544560085,48.0113252173,1.18581183154,1.04103488181,0.87671905756,2.45166277885,90.615157
162,1403715301.81,31,50,0,32795,32734,0.99813996036,0.642510985538,1.21670786661,1.18112130957,1.0372956078,0.874028682709,2.44294166565,104.350574
163,1403715302.06,29,53,0,33933,33872,0.998202339905,0.634698678033,0.997466147648,1.17855318995,1.03414474037,0.87419205904,2.43104887009,82.054544
164,1403715302.26,29,54,0,34635,34559,0.997805687888,0.640617719196,1.0376883682,1.1775205412,1.03075467883,0.874614059925,2.42079663277,81.294846
165,1403715302.51,28,55,0,34702,34601,0.997089504928,0.656814718424,1.29829972758,1.17980338908,1.03024332476,0.876964628696,2.42584061623,102.12562
166,1403715302.76,29,54,0,34516,34439,0.997769150539,0.646488644311,1.15078080837,1.17845699349,1.02637843209,0.876943588257,2.42226195335,87.277959
167,1403715303.01,29,54,0,34371,34320,0.998516190975,0.644066789179,1.45583190997,1.17752058303,1.02723862369,0.874677300453,2.41458892822,99.457379
168,1403715303.26,33,51,0,33396,33340,0.998323152473,0.655636748485,1.42307753274,1.18829348192,1.03478443792,0.882901847363,2.44183564186,80.683568
169,1403715303.46,40,44,0,29971,29925,0.99846518301,0.656489282784,1.1890612242,1.19229304787,1.02911979628,0.889337718487,2.44525623322,76.661547
170,1403715303.66,46,39,0,25388,25357,0.998778950685,0.656235530326,1.00800835057,1.1759050642,1.02121062544,0.87281692028,2.41115951538,59.254033
171,1403715303.81,51,34,0,23127,23104,0.999005491417,0.65583970725,1.23294146586,1.1704376695,1.01928243992,0.871230185032,2.39351034164,52.384341
172,1403715303.96,54,32,0,22095,22066,0.998687485857,0.66098630164,1.22569416487,1.17231466404,1.02211357164,0.870631933212,2.41165852547,54.176819
173,1403715304.16,61,26,0,21767,21745,0.998989295723,0.653820005134,1.00712774683,1.18083837912,1.0267679919,0.876713275909,2.4212667942,44.200838
174,1403715304.31,62,25,0,17230,17212,0.998955310505,0.660784252227,0.963938832378,1.21700006956,1.04544446098,0.91138869524,2.48011898994,30.310078
175,1403715304.61,62,26,0,17731,17710,0.998815633636,0.656270950379,0.94510557287,1.20843802467,1.03953869054,0.90535068512,2.45809721947,28.822713
176,1403715304.76,61,25,0,16647,16622,0.998498227909,0.652767335648,0.9696007053,1.19813909828,1.03704597924,0.897756636143,2.44029402733,31.493786
177,1403715305.01,62,25,0,16774,16753,0.998748062478,0.644690300453,0.953882399968,1.19405744085,1.03144503163,0.892863273621,2.44034147263,26.701895
178,1403715305.31,62,26,0,17311,17282,0.998324764601,0.649538031635,1.08979194218,1.1888865384,1.02990999503,0.89107388258,2.42812156677,29.670984
179,1403715305.71,61,28,0,18138,18125,0.999283272687,0.635438994006,0.923302877245,1.18097744079,1.02411091024,0.883316636086,2.41218137741,38.401856
180,1403715305.86,61,29,0,18575,18537,0.997954239569,0.879664308641,28.7407651636,1.18253553244,1.02654158961,0.882387638092,2.40960884094,38.695681
181,1403715306.01,61,30,0,19018,18998,0.998948364707,0.637768651183,0.932140766568,1.18162505599,1.02187560754,0.88100194931,2.39732313156,32.645237
182,1403715306.16,61,31,0,19482,19448,0.998254799302,0.811627437527,22.190606681,1.18373327363,1.02471877975,0.882857322693,2.41172933578,35.693465
183,1403715306.31,62,32,0,20482,20449,0.998388829216,0.678589189143,3.77283513387,1.18447165603,1.021303024,0.883766233921,2.42686867714,40.806081
184,1403715306.46,61,31,0,19485,19466,0.999024890942,0.637699907317,0.968100473746,1.1800610009,1.01992880417,0.87927031517,2.40153241158,35.861057
185,1403715306.61,55,41,0,26318,26273,0.998290143628,0.822894949879,26.4304159605,1.15410721137,1.00686362972,0.854711830616,2.37122750282,65.51339
