frame_id,ts,state,n_kps,n_map_pts,n_inliers,n_lost_kps,reproj_mean_px,reproj_std_px,reproj_median_px,n_reproj,obs_per_mp,n_local_mps,n_local_kfs,is_kf,n_global_kfs,n_global_mps,image_name
62,1403715276.36,1,3859,0,0,3859,0,0,0,0,0,0,0,0,0,0,
63,1403715276.41,1,3791,0,0,3791,0,0,0,0,0,0,0,0,0,0,
64,1403715276.46,1,3848,0,0,3848,0,0,0,0,0,0,0,0,0,0,
65,1403715276.51,1,3861,0,0,3861,0,0,0,0,0,0,0,0,0,0,
66,1403715276.56,1,3870,0,0,3870,0,0,0,0,0,0,0,0,0,0,
67,1403715276.61,1,3889,0,0,3889,0,0,0,0,0,0,0,0,0,0,
68,1403715276.66,1,3852,0,0,3852,0,0,0,0,0,0,0,0,0,0,
69,1403715276.71,1,3869,0,0,3869,0,0,0,0,0,0,0,0,0,0,
70,1403715276.76,1,3854,0,0,3854,0,0,0,0,0,0,0,0,0,0,
71,1403715276.81,1,3835,0,0,3835,0,0,0,0,0,0,0,0,0,0,
72,1403715276.86,1,3867,0,0,3867,0,0,0,0,0,0,0,0,0,0,
73,1403715276.91,1,3817,0,0,3817,0,0,0,0,0,0,0,0,0,0,
74,1403715276.96,1,3782,0,0,3782,0,0,0,0,0,0,0,0,0,0,
75,1403715277.01,1,3811,0,0,3811,0,0,0,0,0,0,0,0,0,0,
76,1403715277.06,1,3774,0,0,3774,0,0,0,0,0,0,0,0,0,0,
77,1403715277.11,1,3765,0,0,3765,0,0,0,0,0,0,0,0,0,0,
78,1403715277.16,1,3835,0,0,3835,0,0,0,0,0,0,0,0,0,0,
79,1403715277.21,1,3787,0,0,3787,0,0,0,0,0,0,0,0,0,0,
80,1403715277.26,1,3792,0,0,3792,0,0,0,0,0,0,0,0,0,0,
81,1403715277.31,1,3840,0,0,3840,0,0,0,0,0,0,0,0,0,0,
82,1403715277.36,1,3809,0,0,3809,0,0,0,0,0,0,0,0,0,0,
83,1403715277.41,1,3803,0,0,3803,0,0,0,0,0,0,0,0,0,0,
84,1403715277.46,1,3807,0,0,3807,0,0,0,0,0,0,0,0,0,0,
85,1403715277.51,1,3844,0,0,3844,0,0,0,0,0,0,0,0,0,0,
86,1403715277.56,1,3799,0,0,3799,0,0,0,0,0,0,0,0,0,0,
87,1403715277.61,1,3807,0,0,3807,0,0,0,0,0,0,0,0,0,0,
88,1403715277.66,1,3835,0,0,3835,0,0,0,0,0,0,0,0,0,0,
89,1403715277.71,1,3808,0,0,3808,0,0,0,0,0,0,0,0,0,0,
90,1403715277.76,1,3798,0,0,3798,0,0,0,0,0,0,0,0,0,0,
91,1403715277.81,1,3838,0,0,3838,0,0,0,0,0,0,0,0,0,0,
92,1403715277.86,1,3829,0,0,3829,0,0,0,0,0,0,0,0,0,0,
93,1403715277.91,1,3786,0,0,3786,0,0,0,0,0,0,0,0,0,0,
94,1403715277.96,1,3834,0,0,3834,0,0,0,0,0,0,0,0,0,0,
95,1403715278.01,1,3789,0,0,3789,0,0,0,0,0,0,0,0,0,0,
96,1403715278.06,1,3826,0,0,3826,0,0,0,0,0,0,0,0,0,0,
97,1403715278.11,1,3826,0,0,3826,0,0,0,0,0,0,0,0,0,0,
98,1403715278.16,1,3870,0,0,3870,0,0,0,0,0,0,0,0,0,0,
99,1403715278.21,1,3851,0,0,3851,0,0,0,0,0,0,0,0,0,0,
100,1403715278.26,1,3840,0,0,3840,0,0,0,0,0,0,0,0,0,0,
101,1403715278.31,1,3781,0,0,3781,0,0,0,0,0,0,0,0,0,0,
102,1403715278.36,1,3877,0,0,3877,0,0,0,0,0,0,0,0,0,0,
103,1403715278.41,1,3824,0,0,3824,0,0,0,0,0,0,0,0,0,0,
104,1403715278.46,1,3761,0,0,3761,0,0,0,0,0,0,0,0,0,0,
105,1403715278.51,1,3773,0,0,3773,0,0,0,0,0,0,0,0,0,0,
106,1403715278.56,1,3660,0,0,3660,0,0,0,0,0,0,0,0,0,0,
107,1403715278.61,1,3599,0,0,3599,0,0,0,0,0,0,0,0,0,0,
108,1403715278.66,1,3691,0,0,3691,0,0,0,0,0,0,0,0,0,0,
109,1403715278.71,1,3641,0,0,3641,0,0,0,0,0,0,0,0,0,0,
110,1403715278.76,2,3505,351,0,3154,0.296134911364,0.250475875084,0.238278418779,351,2,351,2,0,2,351,
111,1403715278.81,2,1005,337,337,668,1.77282218044,1.42538700942,1.38715004921,337,2,1083,2,1,2,1083,
112,1403715278.86,2,1003,327,327,676,1.60587153504,1.28678686415,1.27393162251,327,2.81039755352,720,3,1,3,720,
113,1403715278.91,2,1002,366,366,636,1.60310444441,1.34298758829,1.21886086464,366,3.62021857923,671,4,1,4,671,
114,1403715278.96,2,1004,436,436,568,1.44130809324,1.20268524083,1.047093153,436,4.1995412844,810,5,1,5,810,
115,1403715279.01,2,1001,482,482,519,1.33120010972,1.12561207385,0.984611690044,482,4.88381742739,912,6,1,6,912,
116,1403715279.06,2,1002,499,499,503,1.32277853025,1.09521084123,0.993425250053,499,5.56112224449,991,7,1,7,991,
117,1403715279.11,2,1005,541,541,464,1.42524303801,1.23644972329,1.07200443745,541,6.16266173752,1065,8,1,8,1065,
118,1403715279.16,2,1003,570,570,433,1.43568111253,1.29973430981,1.06435108185,570,6.83157894737,1087,9,0,9,1087,
119,1403715279.21,2,1003,537,537,466,1.44925654695,1.28607218967,1.04856169224,537,6.82309124767,1087,9,1,9,1087,
120,1403715279.26,2,1001,561,561,440,1.34598920825,1.10307643476,1.01890015602,561,7.60606060606,1103,10,1,10,1103,
121,1403715279.31,2,1004,560,560,444,1.34613606277,1.11718754274,1.01460599899,560,7.51428571429,1104,10,1,10,1104,
122,1403715279.36,2,1002,569,569,433,1.42386196294,1.27349444567,1.08354485035,569,7.52899824253,1106,10,0,10,1106,
123,1403715279.41,2,1001,557,557,444,1.42806434044,1.22469426552,1.09905254841,557,7.43447037702,1106,10,1,10,1106,
124,1403715279.46,2,1003,548,548,455,1.42751452478,1.28193096762,1.08275687695,548,7.4397810219,1114,10,1,10,1114,
125,1403715279.51,2,1004,574,574,430,1.31903109289,1.18756325503,0.993429660797,574,7.41114982578,1091,10,0,10,1091,
126,1403715279.56,2,1003,566,566,437,1.29035618298,1.15550372017,0.984533905983,566,7.30918727915,1091,10,1,10,1091,
127,1403715279.61,2,1003,597,597,406,1.22750838859,1.14392413098,0.92178362608,597,7.45393634841,1065,10,0,10,1065,
128,1403715279.66,2,1002,561,561,441,1.36051562086,1.21845681577,1.04966723919,561,7.42245989305,1065,10,1,10,1065,
129,1403715279.71,2,1001,516,516,485,1.24213071601,1.06618432608,0.934793233871,516,7.59689922481,1039,10,1,10,1039,
130,1403715279.76,2,1002,540,540,462,1.27184576054,1.0146148771,0.991546630859,540,7.49814814815,1056,10,0,10,1056,
131,1403715279.81,2,1006,546,546,460,1.35684837275,1.17774665491,1.0089199543,546,7.42490842491,1056,10,1,10,1056,
132,1403715279.86,2,1002,531,531,471,1.31191179115,1.12913261255,0.962324202061,531,8.26365348399,1081,11,1,11,1081,
133,1403715279.91,2,1002,548,548,454,1.33780619889,1.1097320174,1.0475525856,548,7.49087591241,1070,10,0,10,1070,
134,1403715279.96,2,1004,549,549,455,1.35917944528,1.15868159589,1.02614891529,549,7.42258652095,1070,10,1,10,1070,
135,1403715280.01,2,1003,544,544,459,1.40129784952,1.1977200023,1.03611242771,544,8.18933823529,1101,11,1,11,1101,
136,1403715280.06,2,1005,528,528,477,1.48782028376,1.30412685524,1.14948642254,528,7.45454545455,1080,10,1,10,1080,
137,1403715280.11,2,1001,537,537,464,1.44453108862,1.26717465556,1.06999289989,537,8.04841713222,1126,11,1,11,1126,
138,1403715280.16,2,1005,570,570,435,1.45621656822,1.16556409874,1.15019965172,570,7.88070175439,1148,11,0,11,1148,
139,1403715280.21,2,1005,529,529,476,1.42604608094,1.23640433902,1.09302949905,529,7.82419659735,1148,11,1,11,1148,
140,1403715280.26,2,1006,520,520,486,1.41844635788,1.16618322985,1.05523991585,520,8.55,1168,12,1,12,1168,
141,1403715280.31,2,1004,535,539,469,1.49763009438,1.29182710726,1.11036324501,535,8.35514018692,1174,13,0,12,1163,
142,1403715280.36,2,1004,498,498,506,1.4487358908,1.27676397865,1.10545265675,498,8.52208835341,1163,12,1,12,1163,
143,1403715280.41,2,1004,522,522,482,1.500074041,1.30491615229,1.13747024536,522,8.27777777778,1193,12,1,12,1193,
144,1403715280.46,2,1002,525,525,477,1.39029228196,1.20225470031,1.04392898083,525,8.3219047619,1212,12,1,12,1212,
145,1403715280.51,2,994,521,521,473,1.43964752501,1.13098410709,1.10561871529,521,8.32821497121,1210,12,1,12,1210,
146,1403715280.56,2,1003,488,488,515,1.49927141368,1.32182480357,1.11290943623,488,8.90163934426,1236,13,1,13,1236,
147,1403715280.61,2,988,451,451,537,1.57405728453,1.3921141671,1.16912436485,451,9.61640798226,1254,14,0,14,1253,
148,1403715280.66,2,992,441,441,551,1.50683672201,1.28992903751,1.14704155922,441,9.55328798186,1253,14,1,14,1253,
149,1403715280.71,2,1001,457,457,544,1.52377590795,1.21079585602,1.22898960114,457,10.1859956236,1269,15,0,15,1269,
150,1403715280.76,2,995,462,462,533,1.49660552342,1.28445722247,1.07105600834,462,8.62987012987,1231,13,1,13,1231,
151,1403715280.81,2,995,465,465,530,1.51309924697,1.24172218263,1.19559061527,465,9.24946236559,1239,14,1,14,1239,
152,1403715280.86,2,984,403,403,581,1.5288800435,1.19698802465,1.21595227718,403,9.9776674938,1243,15,0,15,1243,
153,1403715280.91,2,988,407,407,581,1.47693814061,1.13211572,1.16407036781,407,9.16953316953,1222,14,1,14,1222,
154,1403715280.96,2,980,438,441,542,1.5839327426,1.33638014901,1.19274652004,438,8.82648401826,1265,15,0,14,1246,
155,1403715281.01,2,982,422,422,560,1.37479083031,1.09681731674,1.07702541351,422,8.88151658768,1246,14,1,14,1246,
156,1403715281.06,2,984,437,437,547,1.40885158294,1.09434167762,1.13356530666,437,9.28375286041,1278,15,0,15,1278,
157,1403715281.11,2,993,434,434,559,1.60457056325,1.26775851338,1.26629400253,434,9.17050691244,1278,15,1,15,1278,
158,1403715281.16,2,985,448,448,537,1.57438093732,1.21487647404,1.24321317673,448,9.61160714286,1328,16,0,16,1328,
159,1403715281.21,2,981,444,444,537,1.52031539058,1.17201006275,1.24706757069,444,9.17792792793,1306,15,1,15,1306,
160,1403715281.26,2,985,488,488,497,1.35982866968,0.970602541963,1.12292098999,488,9.39959016393,1344,16,0,16,1344,
161,1403715281.31,2,984,467,467,517,1.44516163249,1.11909626655,1.15596365929,467,8.91862955032,1319,15,0,15,1319,
162,1403715281.36,2,982,454,454,528,1.4339770089,1.14083580099,1.10785114765,454,9.06387665198,1319,15,1,15,1319,
163,1403715281.41,2,978,478,478,500,1.51232595076,1.20889945581,1.17720246315,478,9.61715481172,1351,16,0,16,1351,
164,1403715281.46,2,979,477,477,502,1.3788238176,1.068261519,1.11682033539,477,9.36897274633,1351,16,1,16,1351,
165,1403715281.51,2,981,469,469,512,1.52583049509,1.196396725,1.19985806942,469,10.1279317697,1381,17,0,17,1381,
166,1403715281.56,2,978,454,454,524,1.40659484591,1.06417173875,1.14336943626,454,9.20484581498,1363,16,1,16,1363,
167,1403715281.61,2,981,462,462,519,1.58659323526,1.3769488454,1.18251395226,462,9.87878787879,1390,17,0,17,1390,
168,1403715281.66,2,974,442,442,532,1.4241449636,1.03844777495,1.15127229691,442,9.42307692308,1368,16,1,16,1368,
169,1403715281.71,2,985,448,448,537,1.50442900307,1.23957981335,1.10790503025,448,9.99107142857,1381,17,0,17,1381,
170,1403715281.76,2,982,421,421,561,1.34533943431,1.01604233185,1.04344916344,421,9.82897862233,1381,17,1,17,1381,
171,1403715281.81,2,977,427,427,550,1.49640398884,1.2667955883,1.15293109417,427,10.4473067916,1394,18,0,18,1393,
172,1403715281.86,2,985,407,407,578,1.56539136898,1.30740188596,1.23347508907,407,9.25798525799,1351,16,1,16,1351,
173,1403715281.91,2,980,416,416,564,1.54886914448,1.29952337477,1.13628995419,416,9.87259615385,1377,17,0,17,1377,
174,1403715281.96,2,980,414,414,566,1.49310766877,1.29083293131,1.14956450462,414,9.75603864734,1377,17,1,17,1377,
175,1403715282.01,2,991,407,407,584,1.43832642323,1.19197291251,1.11290991306,407,10.2972972973,1415,18,0,18,1415,
176,1403715282.06,2,997,400,400,597,1.50950109005,1.14112784237,1.21090722084,400,9.7375,1398,17,1,17,1398,
177,1403715282.11,2,997,423,423,574,1.46609723038,1.2261507806,1.15200865269,423,9.86524822695,1441,18,0,18,1441,
178,1403715282.16,2,993,401,401,592,1.4695906716,1.18262591258,1.14069950581,401,9.38403990025,1419,17,1,17,1419,
179,1403715282.21,2,1003,415,415,588,1.48735268716,1.1562725306,1.16985237598,415,9.67710843373,1465,18,0,18,1465,
180,1403715282.26,2,1002,372,372,630,1.57383976208,1.31870325174,1.19030749798,372,9.75268817204,1464,18,1,18,1464,
181,1403715282.31,2,1005,384,384,621,1.51704112421,1.36786739145,1.17026877403,384,9.98697916667,1496,19,0,19,1496,
182,1403715282.36,2,1003,375,375,628,1.54578919199,1.20013902169,1.18453633785,375,8.968,1476,18,1,18,1476,
183,1403715282.41,2,1000,378,378,622,1.5754126023,1.15849699236,1.26454210281,378,9.6455026455,1484,19,0,19,1484,
184,1403715282.46,2,1005,359,359,646,1.55274628856,1.21700741711,1.21782541275,359,9.56545961003,1484,19,1,19,1484,
185,1403715282.51,2,1005,369,369,636,1.61783448863,1.37124479739,1.16173887253,369,9.79403794038,1527,20,0,20,1527,
186,1403715282.56,2,1007,383,383,624,1.58555091175,1.37916945188,1.17832803726,383,9.04177545692,1510,19,1,19,1510,
187,1403715282.61,2,1005,387,387,618,1.52706244538,1.25881100917,1.15629899502,387,9.6149870801,1561,20,0,20,1561,
188,1403715282.66,2,1006,368,368,638,1.53134925559,1.24705497108,1.16414046288,368,9.5027173913,1539,19,1,19,1539,
189,1403715282.71,2,1008,415,415,593,1.50502925214,1.29624821216,1.0881704092,415,9.09879518072,1609,20,0,20,1609,
190,1403715282.76,2,1004,406,406,598,1.63143083922,1.39548060724,1.16819107533,406,8.73891625616,1608,20,1,20,1608,
191,1403715282.81,2,1009,404,404,605,1.5096881866,1.20078755786,1.18290543556,404,9.42821782178,1626,21,0,21,1626,
192,1403715282.86,2,1005,378,378,627,1.57813506794,1.33724934972,1.16523194313,378,9.3835978836,1624,21,1,21,1624,
193,1403715282.91,2,1007,394,394,613,1.64095761278,1.3025923285,1.32329797745,394,9.78426395939,1674,22,0,22,1674,
194,1403715282.96,2,1005,386,386,619,1.60884468805,1.26669949919,1.20307266712,386,9.0310880829,1657,21,1,21,1657,
195,1403715283.01,2,1007,392,392,615,1.74075191248,1.32473094647,1.33000528812,392,9.35714285714,1710,22,0,22,1710,
196,1403715283.06,2,1006,383,383,623,1.66405025677,1.25650480023,1.33104097843,383,8.90339425587,1690,21,1,21,1690,
197,1403715283.11,2,1009,386,386,623,1.6219713711,1.20994000049,1.28871405125,386,9.16321243523,1731,22,0,22,1731,
198,1403715283.16,2,1006,372,372,634,1.54769725395,1.23904826228,1.14098370075,372,9.28225806452,1731,22,1,22,1731,
199,1403715283.21,2,1009,373,373,636,1.57463886908,1.25457075828,1.18154835701,373,9.4691689008,1772,23,0,23,1772,
200,1403715283.26,2,1009,365,365,644,1.54642716544,1.2720774373,1.12218868732,365,9.35342465753,1772,23,1,23,1772,
201,1403715283.31,2,1008,395,395,613,1.65415570027,1.37540078996,1.26887667179,395,9.53164556962,1809,24,0,24,1809,
202,1403715283.36,2,1010,371,371,639,1.5951538858,1.25936111173,1.26186525822,371,9.12938005391,1788,23,1,23,1788,
203,1403715283.41,2,1009,368,368,641,1.57474746048,1.24416178449,1.25803303719,368,9.6902173913,1802,24,0,24,1802,
204,1403715283.46,2,1005,369,369,636,1.51957168527,1.24351908281,1.11942100525,369,9.11924119241,1781,23,1,23,1781,
205,1403715283.51,2,1009,380,380,629,1.59196636264,1.37684138906,1.1538823843,380,9.66052631579,1813,24,0,24,1813,
206,1403715283.56,2,1009,364,364,645,1.45611182754,1.14826277115,1.10108983517,364,9.46153846154,1813,24,1,24,1813,
207,1403715283.61,2,1002,385,385,617,1.6045458584,1.21587629933,1.25225126743,385,9.64675324675,1844,25,0,25,1844,
208,1403715283.66,2,1006,378,378,628,1.57906679379,1.21163648175,1.21970057487,378,9.59523809524,1844,25,1,25,1844,
209,1403715283.71,2,1008,390,390,618,1.62753959537,1.30856881309,1.27582192421,390,10.1307692308,1861,26,0,26,1861,
210,1403715283.76,2,1004,369,369,635,1.50140019837,1.17466803791,1.19030535221,369,9.50677506775,1841,25,1,25,1841,
211,1403715283.81,2,1008,429,429,579,1.53615800634,1.27328832365,1.14949500561,429,9.83216783217,1874,26,0,26,1874,
212,1403715283.86,2,1006,399,399,607,1.46733564499,1.29327860408,1.10546898842,399,9.54385964912,1874,26,0,26,1874,
213,1403715283.91,2,1007,398,398,609,1.50965233127,1.17486568115,1.19346129894,398,9.79145728643,1874,26,0,26,1874,
214,1403715283.96,2,1004,409,409,595,1.521372036,1.21766936142,1.15863025188,409,9.55745721271,1874,26,0,26,1874,
215,1403715284.01,2,1008,401,401,607,1.62426407676,1.23982545618,1.30565774441,401,9.63092269327,1874,26,1,26,1874,
216,1403715284.06,2,1006,443,443,563,1.63605934504,1.26971423879,1.25054240227,443,9.52595936795,1960,27,0,27,1960,
217,1403715284.11,2,1006,430,430,576,1.60347895572,1.3842432369,1.13908517361,430,9.11627906977,1944,26,1,26,1944,
218,1403715284.16,2,1005,448,448,557,1.53354571482,1.33356233549,1.12057220936,448,9.69419642857,2012,27,0,27,2012,
219,1403715284.21,2,1005,442,442,563,1.62078750934,1.30501551885,1.3020324707,442,9.66063348416,2012,27,1,27,2012,
220,1403715284.26,2,1009,475,475,534,1.63193670452,1.2838325409,1.26586580276,475,9.91789473684,2032,28,0,28,2032,
221,1403715284.31,2,1003,449,449,554,1.56587298988,1.27274326024,1.22547614574,449,9.96659242762,2031,28,0,28,2031,
222,1403715284.36,2,1006,438,438,568,1.56739134142,1.29117541739,1.18881845474,438,9.78310502283,2031,28,1,28,2031,
223,1403715284.41,2,1006,473,473,533,1.55090859335,1.26650005046,1.24473118782,473,10.4968287526,2048,29,0,29,2048,
224,1403715284.46,2,1005,482,489,523,1.54285615587,1.23364366476,1.19254219532,482,9.76348547718,2048,29,0,28,2030,
225,1403715284.51,2,1005,460,460,545,1.56279155513,1.23462431517,1.21309030056,460,9.85434782609,2030,28,0,28,2030,
226,1403715284.56,2,1009,445,445,564,1.58929810266,1.18967016772,1.30524265766,445,9.89213483146,2030,28,1,28,2030,
227,1403715284.61,2,1007,481,481,526,1.54950377549,1.10055256685,1.33955979347,481,10.1912681913,2042,29,0,29,2042,
228,1403715284.66,2,1007,457,457,550,1.50351353265,1.18995118751,1.22912180424,457,10.4442013129,2042,29,0,29,2042,
229,1403715284.71,2,1006,438,438,568,1.53121427828,1.24311806087,1.18169033527,438,10.6643835616,2042,29,1,29,2042,
230,1403715284.76,2,1007,461,461,546,1.61870340502,1.29245172058,1.2047290802,461,10.8785249458,2071,30,0,30,2071,
231,1403715284.81,2,1005,462,462,543,1.73450978531,1.4386198023,1.31346476078,462,10.9415584416,2071,30,0,30,2071,
232,1403715284.86,2,1008,448,448,560,1.63944249332,1.29671109829,1.32309675217,448,10.2321428571,2055,29,1,29,2055,
233,1403715284.91,2,1007,449,449,558,1.5633162111,1.28637567545,1.17025089264,449,10.7572383073,2068,30,0,30,2068,
234,1403715284.96,2,1006,452,452,554,1.50903375493,1.21225116782,1.15825080872,452,10.5442477876,2067,30,0,29,2043,
235,1403715285.01,2,1005,446,446,559,1.65866306402,1.33179643916,1.33548498154,446,10.235426009,2043,29,1,29,2043,
236,1403715285.06,2,1005,428,428,577,1.56023935464,1.20461581271,1.24901378155,428,11.3317757009,2049,30,0,30,2049,
237,1403715285.11,2,1005,430,430,575,1.45717699227,1.16848629803,1.14563524723,430,11.3372093023,2049,30,0,30,2049,
238,1403715285.16,2,1008,429,429,579,1.48768989667,1.15082190473,1.18172693253,429,10.8648018648,2049,30,1,30,2049,
239,1403715285.21,2,1007,445,445,562,1.54607555863,1.20675080688,1.25420355797,445,11.3573033708,2063,31,0,31,2063,
240,1403715285.26,2,1005,421,421,584,1.4914673355,1.13768794451,1.1984732151,421,11.460807601,2063,31,0,31,2063,
241,1403715285.31,2,1006,411,411,595,1.41489903555,1.12919723032,1.10848212242,411,10.9148418491,2040,30,1,30,2040,
242,1403715285.36,2,1009,423,423,586,1.54183783044,1.22625656344,1.13642930984,423,11.5839243499,2068,31,0,31,2068,
243,1403715285.41,2,1004,417,417,587,1.47839475981,1.22051931764,1.16138970852,417,10.964028777,2049,30,0,30,2049,
244,1403715285.46,2,1006,422,422,584,1.50250644514,1.16769163017,1.16943311691,422,10.7061611374,2049,30,1,30,2049,
245,1403715285.51,2,1009,437,437,572,1.56950267091,1.30659198669,1.1579015255,437,11.3020594966,2069,31,0,31,2069,
246,1403715285.56,2,1006,426,426,580,1.64360849864,1.44437567236,1.21165382862,426,11.3192488263,2069,31,0,31,2069,
247,1403715285.61,2,1003,428,428,575,1.55464667618,1.29440892419,1.13557982445,428,11.023364486,2069,31,1,31,2069,
248,1403715285.66,2,1005,453,453,552,1.52381906931,1.19720221291,1.24575924873,453,11.5894039735,2122,32,0,32,2122,
249,1403715285.71,2,1004,427,427,577,1.5137162383,1.24663364577,1.12556993961,427,11.074941452,2101,31,1,31,2101,
250,1403715285.76,2,1006,440,440,566,1.55176347726,1.25708031201,1.20619130135,440,11,2134,32,0,32,2134,
251,1403715285.81,2,1009,447,447,562,1.62743097644,1.38649124636,1.20070719719,447,11.033557047,2134,32,0,32,2134,
252,1403715285.86,2,1008,439,439,569,1.54432717391,1.32858512191,1.12770998478,439,10.7904328018,2134,32,1,32,2134,
253,1403715285.91,2,1003,451,451,552,1.50962657699,1.27716955705,1.11810052395,451,11.4833702882,2161,33,0,33,2161,
254,1403715285.96,2,1006,424,425,582,1.61383326034,1.36902523653,1.19809949398,424,10.6650943396,2160,33,0,32,2141,
255,1403715286.01,2,1008,432,432,576,1.53429298766,1.23420047774,1.19194459915,432,10.962962963,2141,32,1,32,2141,
