timestamp,state
1403715294.912143230438,2
1403715294.962142944336,2
1403715295.012143135071,2
1403715295.062143087387,2
1403715295.112143278122,2
1403715295.162142992020,2
1403715295.212143182755,2
1403715295.262143135071,2
1403715295.312143087387,2
1403715295.362143039703,2
1403715295.412143230438,2
1403715295.462142944336,2
1403715295.512143135071,2
1403715295.562143087387,2
1403715295.612143278122,2
1403715295.662142992020,2
1403715295.712143182755,2
1403715295.762143135071,2
1403715295.812143087387,2
1403715295.862143039703,2
1403715295.912143230438,2
1403715295.962142944336,2
1403715296.012143135071,2
1403715296.062143087387,2
1403715296.112143278122,2
1403715296.162142992020,2
1403715296.212143182755,2
1403715296.262143135071,2
1403715296.312143087387,2
1403715296.362143039703,2
1403715296.412143230438,2
1403715296.462142944336,2
1403715296.512143135071,2
1403715296.562143087387,2
1403715296.612143278122,2
1403715296.662142992020,2
1403715296.712143182755,2
1403715296.762143135071,2
1403715296.812143087387,2
1403715296.862143039703,2
1403715296.912143230438,2
1403715296.962142944336,2
1403715297.012143135071,2
1403715297.062143087387,2
1403715297.112143278122,2
1403715297.162142992020,2
1403715297.212143182755,2
1403715297.262143135071,2
1403715297.312143087387,2
1403715297.362143039703,2
1403715297.412143230438,2
1403715297.462142944336,2
1403715297.512143135071,2
1403715297.562143087387,2
1403715297.612143278122,2
1403715297.662142992020,2
1403715297.712143182755,2
1403715297.762143135071,2
1403715297.812143087387,2
1403715297.862143039703,2
1403715297.912143230438,2
1403715297.962142944336,2
1403715298.012143135071,2
1403715298.062143087387,2
1403715298.112143278122,2
1403715298.162142992020,2
1403715298.212143182755,2
1403715298.262143135071,2
1403715298.312143087387,2
1403715298.362143039703,2
1403715298.412143230438,2
1403715298.462142944336,2
1403715298.512143135071,2
1403715298.562143087387,2
1403715298.612143278122,2
1403715298.662142992020,2
1403715298.712143182755,2
1403715298.762143135071,2
1403715298.812143087387,2
1403715298.862143039703,2
1403715298.912143230438,2
1403715298.962142944336,2
1403715299.012143135071,2
1403715299.062143087387,2
1403715299.112143278122,2
1403715299.162142992020,2
1403715299.212143182755,2
1403715299.262143135071,2
1403715299.312143087387,2
1403715299.362143039703,2
1403715299.412143230438,2
1403715299.462142944336,2
1403715299.512143135071,2
1403715299.562143087387,2
1403715299.612143278122,2
1403715299.662142992020,2
1403715299.712143182755,2
1403715299.762143135071,2
1403715299.812143087387,2
1403715299.862143039703,2
1403715299.912143230438,2
1403715299.962142944336,2
1403715300.012143135071,2
1403715300.062143087387,2
1403715300.112143278122,2
1403715300.162142992020,2
1403715300.212143182755,2
1403715300.262143135071,2
1403715300.312143087387,2
1403715300.362143039703,2
1403715300.412143230438,2
1403715300.462142944336,2
1403715300.512143135071,2
1403715300.562143087387,2
1403715300.612143278122,2
1403715300.662142992020,2
1403715300.712143182755,2
1403715300.762143135071,2
1403715300.812143087387,2
1403715300.862143039703,2
1403715300.912143230438,2
1403715300.962142944336,2
1403715301.012143135071,2
1403715301.062143087387,2
1403715301.112143278122,2
1403715301.162142992020,2
1403715301.212143182755,2
1403715301.262143135071,2
1403715301.312143087387,2
1403715301.362143039703,2
1403715301.412143230438,2
1403715301.462142944336,2
1403715301.512143135071,2
1403715301.562143087387,2
1403715301.612143278122,2
1403715301.662142992020,2
1403715301.712143182755,2
1403715301.762143135071,2
1403715301.812143087387,2
1403715301.862143039703,2
1403715301.912143230438,2
1403715301.962142944336,2
1403715302.012143135071,2
1403715302.062143087387,2
1403715302.112143278122,2
1403715302.162142992020,2
1403715302.212143182755,2
1403715302.262143135071,2
1403715302.312143087387,2
1403715302.362143039703,2
1403715302.412143230438,2
1403715302.462142944336,2
1403715302.512143135071,2
1403715302.562143087387,2
1403715302.612143278122,2
1403715302.662142992020,2
1403715302.712143182755,2
1403715302.762143135071,2
1403715302.812143087387,2
1403715302.862143039703,2
1403715302.912143230438,2
1403715302.962142944336,2
1403715303.012143135071,2
1403715303.062143087387,2
1403715303.112143278122,2
1403715303.162142992020,2
1403715303.212143182755,2
1403715303.262143135071,2
1403715303.312143087387,2
1403715303.362143039703,2
1403715303.412143230438,2
1403715303.462142944336,2
1403715303.512143135071,2
1403715303.562143087387,2
1403715303.612143278122,2
1403715303.662142992020,2
1403715303.712143182755,2
1403715303.762143135071,2
1403715303.812143087387,2
1403715303.862143039703,2
1403715303.912143230438,2
1403715303.962142944336,2
1403715304.012143135071,2
1403715304.062143087387,2
1403715304.112143278122,2
1403715304.162142992020,2
1403715304.212143182755,2
1403715304.262143135071,2
1403715304.312143087387,2
1403715304.362143039703,2
1403715304.412143230438,2
1403715304.462142944336,2
1403715304.512143135071,2
1403715304.562143087387,2
1403715304.612143278122,2
1403715304.662142992020,2
1403715304.712143182755,2
1403715304.762143135071,2
1403715304.812143087387,2
1403715304.862143039703,2
1403715304.912143230438,2
1403715304.962142944336,2
1403715305.012143135071,2
1403715305.062143087387,2
1403715305.112143278122,2
1403715305.162142992020,2
1403715305.212143182755,2
1403715305.262143135071,2
1403715305.312143087387,2
1403715305.362143039703,2
1403715305.412143230438,2
1403715305.462142944336,2
1403715305.512143135071,2
1403715305.562143087387,2
1403715305.612143278122,2
1403715305.662142992020,2
1403715305.712143182755,2
1403715305.762143135071,2
1403715305.812143087387,2
1403715305.862143039703,2
1403715305.912143230438,2
1403715305.962142944336,2
1403715306.012143135071,2
1403715306.062143087387,2
1403715306.112143278122,2
1403715306.162142992020,2
1403715306.212143182755,2
1403715306.262143135071,2
1403715306.312143087387,2
1403715306.362143039703,2
1403715306.412143230438,2
1403715306.462142944336,2
1403715306.512143135071,2
1403715306.562143087387,2
1403715306.612143278122,2
1403715306.662142992020,2
1403715306.712143182755,2
1403715306.762143135071,2
1403715306.812143087387,2
1403715306.862143039703,2
1403715306.912143230438,2
1403715306.962142944336,2
1403715307.012143135071,2
1403715307.062143087387,2
1403715307.112143278122,2
1403715307.162142992020,2
1403715307.212143182755,2
1403715307.262143135071,2
1403715307.312143087387,2
1403715307.362143039703,2
1403715307.412143230438,2
1403715307.462142944336,2
1403715307.512143135071,2
1403715307.562143087387,2
1403715307.612143278122,2
1403715307.662142992020,2
1403715307.712143182755,2
1403715307.762143135071,2
1403715307.812143087387,2
1403715307.862143039703,2
1403715307.912143230438,2
1403715307.962142944336,2
1403715308.012143135071,2
1403715308.062143087387,2
1403715308.112143278122,2
1403715308.162142992020,2
1403715308.212143182755,2
1403715308.262143135071,2
1403715308.312143087387,2
1403715308.362143039703,2
1403715308.412143230438,2
1403715308.462142944336,2
1403715308.512143135071,2
1403715308.562143087387,2
1403715308.612143278122,2
1403715308.662142992020,2
1403715308.712143182755,2
1403715308.762143135071,2
1403715308.812143087387,2
1403715308.862143039703,2
1403715308.912143230438,2
1403715308.962142944336,2
1403715309.012143135071,2
1403715309.062143087387,2
1403715309.112143278122,2
1403715309.162142992020,2
1403715309.212143182755,2
1403715309.262143135071,2
1403715309.312143087387,2
1403715309.362143039703,2
1403715309.412143230438,2
1403715309.462142944336,2
1403715309.512143135071,2
1403715309.562143087387,2
1403715309.612143278122,2
1403715309.662142992020,2
1403715309.712143182755,2
1403715309.762143135071,2
1403715309.812143087387,2
1403715309.862143039703,2
1403715309.912143230438,2
1403715309.962142944336,2
1403715310.012143135071,2
1403715310.062143087387,2
1403715310.112143278122,2
1403715310.162142992020,2
1403715310.212143182755,2
1403715310.262143135071,2
1403715310.312143087387,2
1403715310.362143039703,2
1403715310.412143230438,2
1403715310.462142944336,2
1403715310.512143135071,2
1403715310.562143087387,2
1403715310.612143278122,2
1403715310.662142992020,2
1403715310.712143182755,2
1403715310.762143135071,2
1403715310.812143087387,2
1403715310.862143039703,2
1403715310.912143230438,2
1403715310.962142944336,2
1403715311.012143135071,2
1403715311.062143087387,2
1403715311.112143278122,2
1403715311.162142992020,2
1403715311.212143182755,2
1403715311.262143135071,2
1403715311.312143087387,2
1403715311.362143039703,2
1403715311.412143230438,2
1403715311.462142944336,2
1403715311.512143135071,2
1403715311.562143087387,2
1403715311.612143278122,2
1403715311.662142992020,2
1403715311.712143182755,2
1403715311.762143135071,2
1403715311.812143087387,2
1403715311.862143039703,2
1403715311.912143230438,2
1403715311.962142944336,2
1403715312.012143135071,2
1403715312.062143087387,2
1403715312.112143278122,2
1403715312.162142992020,2
1403715312.212143182755,2
1403715312.262143135071,2
1403715312.312143087387,2
1403715312.362143039703,2
1403715312.412143230438,2
1403715312.462142944336,2
1403715312.512143135071,2
1403715312.562143087387,2
1403715312.612143278122,2
1403715312.662142992020,2
1403715312.712143182755,2
1403715312.762143135071,2
1403715312.812143087387,2
1403715312.862143039703,2
1403715312.912143230438,2
1403715312.962142944336,2
1403715313.012143135071,2
1403715313.062143087387,2
1403715313.112143278122,2
1403715313.162142992020,2
1403715313.212143182755,2
1403715313.262143135071,2
1403715313.312143087387,2
1403715313.362143039703,2
1403715313.412143230438,2
1403715313.462142944336,2
1403715313.512143135071,2
1403715313.562143087387,2
1403715313.612143278122,2
1403715313.662142992020,2
1403715313.712143182755,2
1403715313.762143135071,2
1403715313.812143087387,2
1403715313.862143039703,2
1403715313.912143230438,2
1403715313.962142944336,2
1403715314.012143135071,2
1403715314.062143087387,2
1403715314.112143278122,2
1403715314.162142992020,2
1403715314.212143182755,2
1403715314.262143135071,2
1403715314.312143087387,2
1403715314.362143039703,2
1403715314.412143230438,2
1403715314.462142944336,2
1403715314.512143135071,2
1403715314.562143087387,2
1403715314.612143278122,2
1403715314.662142992020,2
1403715314.712143182755,2
1403715314.762143135071,2
1403715314.812143087387,2
1403715314.862143039703,2
1403715314.912143230438,2
1403715314.962142944336,2
1403715315.012143135071,2
1403715315.062143087387,2
1403715315.112143278122,2
1403715315.162142992020,2
1403715315.212143182755,2
1403715315.262143135071,2
1403715315.312143087387,2
1403715315.362143039703,2
1403715315.412143230438,2
1403715315.462142944336,2
1403715315.512143135071,2
1403715315.562143087387,2
1403715315.612143278122,2
1403715315.662142992020,2
1403715315.712143182755,2
1403715315.762143135071,2
1403715315.812143087387,2
1403715315.862143039703,2
1403715315.912143230438,2
1403715315.962142944336,2
1403715316.012143135071,2
1403715316.062143087387,2
1403715316.112143278122,2
1403715316.162142992020,2
1403715316.212143182755,2
1403715316.262143135071,2
1403715316.312143087387,2
1403715316.362143039703,2
1403715316.412143230438,2
1403715316.462142944336,2
1403715316.512143135071,2
1403715316.562143087387,2
1403715316.612143278122,2
1403715316.662142992020,2
1403715316.712143182755,2
1403715316.762143135071,2
1403715316.812143087387,2
1403715316.862143039703,2
1403715316.912143230438,2
1403715316.962142944336,2
1403715317.012143135071,2
1403715317.062143087387,2
1403715317.112143278122,2
1403715317.162142992020,2
1403715317.212143182755,2
1403715317.262143135071,2
1403715317.312143087387,2
1403715317.362143039703,2
1403715317.412143230438,2
1403715317.462142944336,2
1403715317.512143135071,2
1403715317.562143087387,2
1403715317.612143278122,2
1403715317.662142992020,2
1403715317.712143182755,2
1403715317.762143135071,2
1403715317.812143087387,2
1403715317.862143039703,2
1403715317.912143230438,2
1403715317.962142944336,2
1403715318.012143135071,2
1403715318.062143087387,2
1403715318.112143278122,2
1403715318.162142992020,2
1403715318.212143182755,2
1403715318.262143135071,2
1403715318.312143087387,2
1403715318.362143039703,2
1403715318.412143230438,2
1403715318.462142944336,2
1403715318.512143135071,2
1403715318.562143087387,2
1403715318.612143278122,2
1403715318.662142992020,2
1403715318.712143182755,2
1403715318.762143135071,2
1403715318.812143087387,2
1403715318.862143039703,2
1403715318.912143230438,2
1403715318.962142944336,2
1403715319.012143135071,2
1403715319.062143087387,2
1403715319.112143278122,2
1403715319.162142992020,2
1403715319.212143182755,2
1403715319.262143135071,2
1403715319.312143087387,2
1403715319.362143039703,2
1403715319.412143230438,2
1403715319.462142944336,2
1403715319.512143135071,2
1403715319.562143087387,2
1403715319.612143278122,2
1403715319.662142992020,2
1403715319.712143182755,2
1403715319.762143135071,2
1403715319.812143087387,2
1403715319.862143039703,2
1403715319.912143230438,2
1403715319.962142944336,2
1403715320.012143135071,2
1403715320.062143087387,2
1403715320.112143278122,2
1403715320.162142992020,2
1403715320.212143182755,2
1403715320.262143135071,2
1403715320.312143087387,2
1403715320.362143039703,2
1403715320.412143230438,2
1403715320.462142944336,2
1403715320.512143135071,2
1403715320.562143087387,2
1403715320.612143278122,2
1403715320.662142992020,2
1403715320.712143182755,2
1403715320.762143135071,2
1403715320.812143087387,2
1403715320.862143039703,2
1403715320.912143230438,2
1403715320.962142944336,2
1403715321.012143135071,2
1403715321.062143087387,2
1403715321.112143278122,2
1403715321.162142992020,2
1403715321.212143182755,2
1403715321.262143135071,2
1403715321.312143087387,2
1403715321.362143039703,2
1403715321.412143230438,2
1403715321.462142944336,2
1403715321.512143135071,2
1403715321.562143087387,2
1403715321.612143278122,2
1403715321.662142992020,2
1403715321.712143182755,2
1403715321.762143135071,2
1403715321.812143087387,2
1403715321.862143039703,2
1403715321.912143230438,2
1403715321.962142944336,2
1403715322.012143135071,2
1403715322.062143087387,2
1403715322.112143278122,2
1403715322.162142992020,2
1403715322.212143182755,2
1403715322.262143135071,2
1403715322.312143087387,2
1403715322.362143039703,2
1403715322.412143230438,2
1403715322.462142944336,2
1403715322.512143135071,2
1403715322.562143087387,2
1403715322.612143278122,2
1403715322.662142992020,2
1403715322.712143182755,2
1403715322.762143135071,2
1403715322.812143087387,2
1403715322.862143039703,2
1403715322.912143230438,2
1403715322.962142944336,2
1403715323.012143135071,2
1403715323.062143087387,2
1403715323.112143278122,2
1403715323.162142992020,2
1403715323.212143182755,2
1403715323.262143135071,2
1403715323.312143087387,2
1403715323.362143039703,2
1403715323.412143230438,2
1403715323.462142944336,2
1403715323.512143135071,2
1403715323.562143087387,2
1403715323.612143278122,2
1403715323.662142992020,2
1403715323.712143182755,2
1403715323.762143135071,2
1403715323.812143087387,2
1403715323.862143039703,2
1403715323.912143230438,2
1403715323.962142944336,2
1403715324.012143135071,2
1403715324.062143087387,2
1403715324.112143278122,2
1403715324.162142992020,2
1403715324.212143182755,2
1403715324.262143135071,2
1403715324.312143087387,2
1403715324.362143039703,2
1403715324.412143230438,2
1403715324.462142944336,2
1403715324.512143135071,2
1403715324.562143087387,2
1403715324.612143278122,2
1403715324.662142992020,2
1403715324.712143182755,2
1403715324.762143135071,2
1403715324.812143087387,2
1403715324.862143039703,2
1403715324.912143230438,2
1403715324.962142944336,2
1403715325.012143135071,2
1403715325.062143087387,2
1403715325.112143278122,2
1403715325.162142992020,2
1403715325.212143182755,2
1403715325.262143135071,2
1403715325.312143087387,2
1403715325.362143039703,2
1403715325.412143230438,2
1403715325.462142944336,2
1403715325.512143135071,2
1403715325.562143087387,2
1403715325.612143278122,2
1403715325.662142992020,2
1403715325.712143182755,2
1403715325.762143135071,2
1403715325.812143087387,2
1403715325.862143039703,2
1403715325.912143230438,2
1403715325.962142944336,2
1403715326.012143135071,2
1403715326.062143087387,2
1403715326.112143278122,2
1403715326.162142992020,2
1403715326.212143182755,2
1403715326.262143135071,2
1403715326.312143087387,2
1403715326.362143039703,2
1403715326.412143230438,2
1403715326.462142944336,2
1403715326.512143135071,2
1403715326.562143087387,2
1403715326.612143278122,2
1403715326.662142992020,2
1403715326.712143182755,2
1403715326.762143135071,2
1403715326.812143087387,2
1403715326.862143039703,2
1403715326.912143230438,2
1403715326.962142944336,2
1403715327.012143135071,2
1403715327.062143087387,2
1403715327.112143278122,2
1403715327.162142992020,2
1403715327.212143182755,2
1403715327.262143135071,2
1403715327.312143087387,2
1403715327.362143039703,2
1403715327.412143230438,2
1403715327.462142944336,2
1403715327.512143135071,2
1403715327.562143087387,2
1403715327.612143278122,2
1403715327.662142992020,2
1403715327.712143182755,2
1403715327.762143135071,2
1403715327.812143087387,2
1403715327.862143039703,2
1403715327.912143230438,2
1403715327.962142944336,2
1403715328.012143135071,2
1403715328.062143087387,2
1403715328.112143278122,2
1403715328.162142992020,2
1403715328.212143182755,2
1403715328.262143135071,2
1403715328.312143087387,2
1403715328.362143039703,2
1403715328.412143230438,2
1403715328.462142944336,2
1403715328.512143135071,2
1403715328.562143087387,2
1403715328.612143278122,2
1403715328.662142992020,2
1403715328.712143182755,2
1403715328.762143135071,2
1403715328.812143087387,2
1403715328.862143039703,2
1403715328.912143230438,2
1403715328.962142944336,2
1403715329.012143135071,2
1403715329.062143087387,2
1403715329.112143278122,2
1403715329.162142992020,2
1403715329.212143182755,2
1403715329.262143135071,2
1403715329.312143087387,2
1403715329.362143039703,2
1403715329.412143230438,2
1403715329.462142944336,2
1403715329.512143135071,2
1403715329.562143087387,2
1403715329.612143278122,2
1403715329.662142992020,2
1403715329.712143182755,2
1403715329.762143135071,2
1403715329.812143087387,2
1403715329.862143039703,2
1403715329.912143230438,2
1403715329.962142944336,2
1403715330.012143135071,2
1403715330.062143087387,2
1403715330.112143278122,2
1403715330.162142992020,2
1403715330.212143182755,2
1403715330.262143135071,2
1403715330.312143087387,2
1403715330.362143039703,2
1403715330.412143230438,2
1403715330.462142944336,2
1403715330.512143135071,2
1403715330.562143087387,2
1403715330.612143278122,2
1403715330.662142992020,2
1403715330.712143182755,2
1403715330.762143135071,2
1403715330.812143087387,2
1403715330.862143039703,2
1403715330.912143230438,2
1403715330.962142944336,2
1403715331.012143135071,2
1403715331.062143087387,2
1403715331.112143278122,2
1403715331.162142992020,2
1403715331.212143182755,2
1403715331.262143135071,2
1403715331.312143087387,2
1403715331.362143039703,2
1403715331.412143230438,2
1403715331.462142944336,2
