kf_id,ts,n_inertial_edges,n_vis_edges,err_R_mean,err_R_std,err_R_max,err_V_mean,err_V_std,err_V_max,err_P_mean,err_P_std,err_P_max,chi2_inertial_mean,chi2_inertial_max,rel_robust_chi2,n_gyro_rw,n_acc_rw,bg_x,bg_y,bg_z,ba_x,ba_y,ba_z,vel_x,vel_y,vel_z
20,1413393894.36,19,9501,0.000280357165856,0.000228317743213,0.000799548586721,0.00440428464647,0.00758495722318,0.0309861928529,0.000440454252484,0.000638541433528,0.0023398506041,41.9610123069,420.210919526,0.849373281002,19,19,-0.00294320238754,0.0265386849642,0.0793995931745,-0.0349278412759,-0.00836051162332,0.0509892776608,0.0826518386602,1.3089761734,0.126582458615
21,1413393894.51,20,10021,0.000286233599913,0.000241982206645,0.000865884417047,0.00442467734175,0.0078446771734,0.0327313323534,0.00043932475291,0.000651788643877,0.00257822765849,43.7978530616,503.214261775,0.854230344296,20,20,-0.00293203233741,0.0265348982066,0.0793985128403,-0.0309457238764,-0.00709467381239,0.0473996438086,0.155322045088,1.35180473328,-0.131703734398
22,1413393894.66,20,9869,0.000302030080152,0.00025548128733,0.000920189771964,0.00464955589587,0.008053751005,0.0330004018965,0.00047966387461,0.000691183630361,0.00280246488424,51.0281438682,609.031620158,0.86426192522,20,20,-0.00291614374146,0.0265372879803,0.07940107584,-0.0294495411217,-0.00847428385168,0.0507831498981,0.226279973984,1.37824511528,-0.207977592945
23,1413393894.81,20,9878,0.000259829691827,0.000218014247751,0.000796861740692,0.00446571081923,0.00692264969712,0.0281631137233,0.000451520579238,0.000564500836544,0.00252714845621,41.3482201664,438.618098066,0.937043309212,20,20,-0.00209129741415,0.0252968370914,0.0795230194926,-0.000270010699751,-0.022763395682,0.133402004838,0.276306033134,1.35836851597,-0.186256453395
24,1413393894.96,20,9765,0.000264806092851,0.000215639748717,0.000871248524149,0.00460912101255,0.0071952685636,0.0288606971521,0.000492420231408,0.000627065903495,0.00272541282889,43.4535024766,501.304834625,0.847796797752,20,20,-0.002086679684,0.0252706762403,0.0795291885734,0.0168954338878,-0.025998737663,0.123989000916,0.303242534399,1.34177112579,-0.132259219885
25,1413393895.06,20,9678,0.000261052448361,0.000222669686687,0.000932467325384,0.00474811128428,0.00755466925078,0.0295638549437,0.000532934228448,0.000696018524639,0.00297539778997,46.8233299262,599.425985354,0.837039470673,20,20,-0.00209162035026,0.025259995833,0.079528324306,0.0240798722953,-0.0207952037454,0.12762747705,0.306262820959,1.30548429489,-0.100746713579
26,1413393895.16,20,9715,0.000255267748461,0.000227066855622,0.000932675571893,0.00456634798418,0.00746483948896,0.030156136473,0.000521367685639,0.000679098128662,0.00277711469553,40.7499370463,520.025381858,0.866337418556,20,20,-0.00208146241494,0.0252605006099,0.0795336440206,0.0240727458149,-0.0205604024231,0.131591945887,0.311649143696,1.25767338276,-0.0825126543641
27,1413393895.26,20,9540,0.000265765194907,0.000202855452775,0.000748561788218,0.0046604711768,0.00731703041269,0.0297039780611,0.000522496460066,0.000642725192069,0.00272769220579,41.3565663891,510.992179901,0.86902987957,20,20,-0.00207263976336,0.025247681886,0.0795361399651,0.0245791357011,-0.0201512854546,0.132866457105,0.319471806288,1.22221255302,-0.0668095052242
28,1413393895.36,20,9400,0.000257219025391,0.000207487158981,0.000807586034645,0.00458111639407,0.00734449040706,0.0298930746837,0.000513722649301,0.000623544385054,0.00271938815171,39.8833562687,506.61124473,0.860706090927,20,20,-0.00207100599073,0.0252293348312,0.0795348882675,0.0314636677504,-0.0167572442442,0.136603340507,0.317068785429,1.16202068329,-0.12601159513
29,1413393895.46,20,9450,0.000266608724317,0.000213177016,0.000830944380909,0.00465566848252,0.00744644241662,0.0303721111972,0.000527080141791,0.000647916268099,0.0027645531981,41.2665129151,517.557064627,0.879395604134,20,20,-0.0020694762934,0.025236427784,0.0795431062579,0.0291841160506,-0.0158014334738,0.137176260352,0.327225416899,1.09458255768,-0.229093164206
30,1413393895.56,20,9254,0.000266741087653,0.000224779209882,0.000923149177954,0.0045725052261,0.00743444461711,0.0301284085853,0.000537565836365,0.000654398149233,0.00277525753651,40.5344903041,525.213928956,0.883374273777,20,20,-0.00206632725894,0.0252277813852,0.0795488208532,0.0355059728026,-0.0116633335128,0.142380088568,0.334597319365,1.02296376228,-0.269214212894
31,1413393895.66,21,9791,0.000261426791419,0.00022508880457,0.000928028683971,0.00441953707117,0.00734888114891,0.0302457456681,0.000528088431054,0.000674366023809,0.00282333437717,39.6206699567,540.407621013,0.884682357311,21,21,-0.00206247903407,0.0252250563353,0.0795457139611,0.0303479619324,-0.0144990049303,0.138131439686,0.354433953762,0.980246603489,-0.203381583095
32,1413393895.76,21,9690,0.000262606653537,0.000226835638296,0.000952297855714,0.00443215666482,0.00743734965753,0.0307268403227,0.000531035421073,0.000684212729916,0.00284975999292,39.8393127778,552.883756829,0.878843545914,21,21,-0.00205592787825,0.0252419281751,0.07956174016,0.0267244391143,-0.00933886412531,0.135612338781,0.34877076745,0.922540426254,-0.149138331413
33,1413393895.86,21,9592,0.000261372316376,0.000238777384862,0.00103734369624,0.00438217528237,0.00735848563367,0.030470401486,0.000527594061733,0.000675088297342,0.00281836962624,38.6627916987,537.105687639,0.89090359211,21,21,-0.00206100498326,0.0252367500216,0.0795613452792,0.0229475013912,-0.00745143089443,0.137431159616,0.361789405346,0.852964401245,-0.102383218706
34,1413393895.96,21,9480,0.000275498927038,0.000249700116176,0.00110718239266,0.0044183246266,0.00741347779371,0.0308051079282,0.000527888667928,0.000679814827857,0.00283000256023,39.7017196789,548.012157982,0.880946516991,21,21,-0.00205732462928,0.0252519957721,0.0795602872968,0.024949323386,-0.00786918122321,0.134836018085,0.360257267952,0.749990880489,-0.0683331489563
35,1413393896.06,22,9915,0.000268948019527,0.000265401476888,0.00120461721432,0.00418047440518,0.00715882299726,0.0305980131714,0.000503110894779,0.000664088186431,0.00271667356902,36.1354064539,498.585615519,0.877390861511,22,22,-0.00206729397178,0.0252455808222,0.0795681849122,0.0302397627383,-0.00640690559521,0.136024162173,0.333800375462,0.670829474926,-0.0844314619899
36,1413393896.16,21,9405,0.000202613186029,0.000152452415269,0.000563164519558,0.00316692950436,0.00466731997613,0.0211128573407,0.000508810758449,0.000718950505469,0.00268944541843,34.3128769369,483.37546263,0.874083518982,21,21,-0.00205923453905,0.0252505280077,0.079573020339,0.0322957932949,-0.0108088273555,0.132599174976,0.287164181471,0.623722970486,-0.0490019619465
37,1413393896.31,21,9434,0.000205748837945,0.000145446966304,0.000547175760008,0.00318205917433,0.00464325464831,0.0209640427499,0.000524883897814,0.000726109696638,0.00267515753118,33.6560819033,472.790133346,0.873596251011,21,21,-0.0020519560203,0.02524744533,0.0795714557171,0.0301892887801,-0.0130952810869,0.128923386335,0.204157993197,0.497464060783,-0.00855502020568
38,1413393896.46,21,9514,0.000198149871495,0.000140127367858,0.000525704177926,0.00318501142553,0.00458398869451,0.0206870553603,0.000539651392102,0.000743119213073,0.00279456257396,32.6558471842,458.460281482,0.879579782486,21,21,-0.00205204659142,0.0252562202513,0.0795626565814,0.0245044697076,-0.0163139421493,0.123276427388,0.065308354795,0.333357959986,0.050383541733
39,1413393896.71,22,9958,0.000216326447764,0.000140288483916,0.000495623958175,0.00350709420454,0.00437727655362,0.0204061592681,0.000576993853436,0.000694285262473,0.00260817589433,32.0949629996,442.419196477,0.884503960609,22,22,-0.00206999504007,0.0252649895847,0.0795650333166,0.0217871684581,-0.0154935857281,0.118243604898,-0.00153755326755,0.0402839817107,0.13772508502
40,1413393896.91,22,9790,0.000235089398739,0.000166489491127,0.000719087567632,0.00356830028342,0.00431040854719,0.020546609898,0.000573906946128,0.000667785756666,0.00263247745172,33.5006129422,454.391970287,0.894973635674,22,22,-0.00208643847145,0.0252820178866,0.0795411765575,0.00963776931167,-0.018821483478,0.0967550575733,0.0961945354939,-0.191042333841,0.132935151458
41,1413393897.06,21,9354,0.000268983042825,0.000232133498958,0.00110527013201,0.00374334648053,0.00381068431788,0.0141421366755,0.000588013219846,0.000658010893717,0.00289614882817,26.1584075877,221.214498131,0.882892370224,21,21,-0.00210273242556,0.0252984650433,0.0795135274529,0.00440281769261,-0.0216360483319,0.0837419629097,0.295268893242,-0.310878902674,0.101390823722
42,1413393897.21,22,9883,0.000306581444057,0.000303077701019,0.00124309994593,0.00419895580186,0.00424415928001,0.0154498499494,0.000661020511602,0.000756692175348,0.00333461976616,35.0023353571,192.775675701,0.883753120899,22,22,-0.00211090850644,0.0253098160028,0.0794853717089,0.0039598881267,-0.0197777822614,0.0806010514498,0.527912318707,-0.244925290346,0.0638087391853
43,1413393897.31,21,9103,0.000295463058545,0.000274433150897,0.0012928270962,0.00440555093348,0.00517315844006,0.0184662217524,0.000744244321354,0.000891856245238,0.00292965644797,31.9167661608,203.691742145,0.885153055191,21,21,-0.00211933325045,0.0253267511725,0.0794920027256,0.00724108703434,-0.0102200964466,0.0715432018042,0.610247194767,-0.0923316478729,0.0829913541675
44,1413393897.41,22,9696,0.000300267270987,0.000307665517768,0.00130241034371,0.00476871663345,0.0065353334464,0.0260241535666,0.000848585935287,0.00130511926985,0.00575001825292,42.9693535171,406.70946004,0.893935441971,22,22,-0.00210781837814,0.0253279004246,0.079490609467,0.0079239429906,-0.0071975630708,0.0808000043035,0.626703500748,0.0911079496145,0.0667776241899
45,1413393897.56,21,9269,0.00033214666995,0.000372916975952,0.00144066088294,0.00475281318157,0.00794684761364,0.0371811439832,0.000939368742668,0.00174768775444,0.00811909399132,59.4638126356,813.861029718,0.865118920803,21,21,-0.00209760130383,0.0253236610442,0.0794921144843,0.00990045722574,-0.00491668982431,0.0754409581423,0.582079768181,0.299718230963,0.034494984895
46,1413393897.71,21,9206,0.00038894678889,0.000488892332508,0.00209197708131,0.00535452783809,0.00985002874432,0.0464569700927,0.00106336579382,0.00213476800075,0.00993708996911,85.438426265,1334.1168481,0.878332018852,21,21,-0.00209232140332,0.0253215748817,0.0794789865613,0.00625044247136,-0.00457356730476,0.060058105737,0.552843093872,0.415187269449,0.0696762874722
47,1413393897.86,22,9737,0.000399002923625,0.00056550864337,0.00257073545549,0.00531871992528,0.0105230261021,0.0506268695796,0.00105222299778,0.00227328858485,0.0108081598323,97.7291337455,1674.27724052,0.88283354044,22,22,-0.00208864873275,0.0253192298114,0.0794718116522,-0.00677663367242,-0.00423073256388,0.048354819417,0.567653059959,0.501190662384,0.106548190117
48,1413393897.96,21,9196,0.00041911422832,0.000608562787333,0.00243623860723,0.00514287829305,0.00908988106951,0.0419555324188,0.000956622468192,0.00191854963359,0.00885943166913,77.776079133,1227.50275874,0.871679365635,21,21,-0.00208676396869,0.0253233518451,0.0794666707516,-0.00726887956262,-0.00178966124076,0.047085262835,0.549171984196,0.558899462223,0.123901031911
49,1413393898.06,21,9044,0.000413428832334,0.000607267272811,0.00238692167413,0.00514445090008,0.00886517504787,0.0408946155778,0.000965429549285,0.00186764268413,0.00862591056781,74.9877216636,1171.75927166,0.872134923935,21,21,-0.00208352133632,0.0253318306059,0.0794599428773,-0.00921655911952,0.010661737062,0.0375167876482,0.543635904789,0.628431379795,0.160331457853
50,1413393898.16,22,9600,0.000408709957927,0.000597112447732,0.00233545813616,0.00485548205928,0.00826896724112,0.0384840515863,0.000902735096095,0.00173621359282,0.00811540788996,67.4080488352,1059.36631582,0.878081798553,22,22,-0.00209312746301,0.0253368411213,0.0794660449028,-0.0161816235632,0.0102587984875,0.0370515063405,0.461464732885,0.710239708424,0.208412021399
51,1413393898.26,21,9122,0.000377593637222,0.000550628636695,0.00219298215725,0.00469650602885,0.00744196115027,0.0341426537423,0.000864651926196,0.00158426971016,0.00723246307585,59.7478265258,861.174856769,0.850133776665,21,21,-0.00208522262983,0.0253333933651,0.0794645994902,-0.0163129270077,0.0140609694645,0.0357308499515,0.327876508236,0.803087294102,0.225456804037
52,1413393898.36,21,9142,0.000375980824965,0.000529557383207,0.00199818422719,0.00447635790062,0.00655122410761,0.0296760145447,0.000822142779968,0.00138862429432,0.00630345444296,50.770666913,670.890775764,0.877462506294,21,21,-0.00209096493199,0.0253446176648,0.0794669687748,-0.0217960160226,0.0237356461585,0.0345506072044,0.161655902863,0.849557638168,0.233231663704
53,1413393898.46,21,9040,0.000375613531907,0.00052318985035,0.00195871285556,0.0045579088893,0.00661225786196,0.0300440386734,0.000841282270485,0.00140310351919,0.00640197537662,51.1585961105,670.866492667,0.874095261097,21,21,-0.00208975118585,0.0253450404853,0.0794608667493,-0.0233304649591,0.0269258581102,0.0345403142273,-0.0819521248341,0.831766545773,0.234348490834
54,1413393898.56,22,9463,0.00037087699681,0.000532203182462,0.00206105226132,0.00436372576797,0.00644258824887,0.0296947368393,0.000802496593549,0.001371022694,0.00636273608104,49.7709330265,683.902146868,0.881805002689,22,22,-0.00209204549901,0.0253497641534,0.0794634148479,-0.0236822478473,0.0254975240678,0.0361807644367,-0.320835798979,0.758098006248,0.0545030683279
55,1413393898.66,23,9861,0.000367148516699,0.000533568329484,0.00214151022548,0.00413630931877,0.00618179626003,0.0288659504196,0.000758132013656,0.00131601377975,0.0061908199692,47.9776806856,681.457393438,0.844595074654,23,23,-0.00209269160405,0.0253501515836,0.0794650316238,-0.0202578119934,0.0264002326876,0.0354703776538,-0.526323318481,0.621235907078,-0.046135943383
56,1413393898.76,21,9051,0.00031966978579,0.000429177556821,0.00183953760043,0.00369492012739,0.005398699368,0.0251232415127,0.000735380014037,0.0011730463978,0.00540415619656,39.892772411,514.201358799,0.84821087122,21,21,-0.002085742075,0.0253531783819,0.0794696733356,-0.0155077399686,0.0255824159831,0.0341365151107,-0.62498062849,0.481051772833,-0.143637776375
57,1413393898.86,22,9572,0.000310313992561,0.000434672162371,0.00184426600969,0.00346562967119,0.00522104395623,0.0249891066196,0.000686595022335,0.00113058133694,0.00533005154999,37.4523814088,512.599403108,0.844288051128,22,22,-0.00208150269464,0.0253526400775,0.0794571638107,-0.0251428354532,0.0323305390775,0.0324618257582,-0.546384990215,0.339225798845,-0.0899783968925
58,1413393898.96,22,9473,0.000332351700032,0.000428072437598,0.00182252324553,0.00343286523081,0.00482095315125,0.0230288016093,0.000675703027315,0.00104607449517,0.00491157350219,36.3921669296,466.579993841,0.862671732903,22,22,-0.00209742016159,0.0253665931523,0.0794644579291,-0.0262646134943,0.0309209208935,0.025578379631,-0.293680638075,0.220013260841,0.0201529338956
59,1413393899.06,22,9546,0.000351736975563,0.000440842129389,0.00185904902423,0.00344906785277,0.00449151767314,0.0212947192312,0.00067521330579,0.000970019967919,0.00450101242667,36.4231270089,436.592888396,0.870814144611,22,22,-0.00209362083115,0.0253800880164,0.0794267654419,-0.025795949623,0.0333093106747,0.0250518228859,0.0797297507524,0.127912834287,0.161600604653
60,1413393899.16,22,9481,0.000358363484307,0.000443879490158,0.00181074171951,0.00338791146732,0.00422161994009,0.0199057178926,0.000666286313189,0.000918909079907,0.00419860780852,35.3676964371,400.988677185,0.893585324287,22,22,-0.00206990586594,0.025383528322,0.0794125795364,-0.022037031129,0.0304088983685,0.0224779807031,0.448385953903,0.14007692039,0.335086941719
61,1413393899.26,23,9690,0.000350498068198,0.000446920881263,0.00186571925297,0.00333720220605,0.00438886624761,0.0209355414505,0.000653249079814,0.00096353446989,0.00446835569436,35.6261126119,436.253920971,0.91140794754,23,23,-0.00208185939118,0.0253685247153,0.0794117003679,-0.0234158430248,0.0334998704493,0.0145348599181,0.612434923649,0.216786190867,0.427674561739
62,1413393899.36,22,9034,0.000371026146357,0.000459961887384,0.00190866436396,0.00343454749203,0.00435434801369,0.0206899323592,0.000674277226933,0.000955352946382,0.00441776891782,37.8600460094,443.379168248,0.86825042963,22,22,-0.00206761853769,0.0253674425185,0.0794063359499,-0.0278289578855,0.0326165370643,0.0140955271199,0.539996683598,0.272951602936,0.423604786396
63,1413393899.46,22,8844,0.000358045432871,0.000467213973977,0.00199787874159,0.00354030607354,0.00481819338937,0.0231683025206,0.000704134428775,0.00105925453421,0.00498222204771,39.8309698139,517.297730238,0.88881611824,22,22,-0.00207090866752,0.0253662262112,0.079416051507,-0.0332571864128,0.0384769327939,0.0180314071476,0.293221026659,0.282608449459,0.422289907932
64,1413393899.56,23,9021,0.000344870120616,0.000445363766988,0.00192360204362,0.00339141984156,0.00463021033971,0.0224733879,0.000672264178818,0.00102033707817,0.00483570403844,36.4602161557,485.013370431,0.919485092163,23,23,-0.00209038052708,0.0253810398281,0.0794240683317,-0.0362417586148,0.0346503444016,0.0213789455593,-0.0565290898085,0.247983157635,0.384905010462
65,1413393899.81,23,9018,0.000338984731168,0.00044373344549,0.00191947779466,0.00340628556873,0.00480278434162,0.023358878545,0.0006864118992,0.00105233231935,0.0050251116049,36.9919727944,502.746574213,0.874897897243,23,23,-0.00209709326737,0.0253795050085,0.0794127434492,-0.0376315936446,0.0307585317641,0.0194540582597,-0.924512684345,-0.0806206017733,0.121452510357
66,1413393899.91,24,9352,0.000319939687913,0.000434403902405,0.001876383739,0.00335105008928,0.00470520493147,0.0232529692195,0.000667130645696,0.0010375694875,0.00501067463984,34.8337778349,489.474119661,0.897590398788,24,24,-0.00208064867184,0.0253747608513,0.0794205516577,-0.0381749384105,0.0333089344203,0.0237156469375,-1.07875347137,-0.244935140014,0.023510158062
67,1413393900.01,25,9675,0.000312990330211,0.00043313184595,0.0018710199383,0.00318180998936,0.00460977667161,0.022694936292,0.000638619699036,0.00101052815629,0.00489074857888,33.5869061083,476.031365853,0.863147437572,25,25,-0.00208817538805,0.0253852158785,0.0794394388795,-0.0457758195698,0.0346701219678,0.0240362621844,-1.02473306656,-0.433827221394,0.0312318131328
68,1413393900.11,25,9815,0.000325138972073,0.000434133377289,0.00182775912796,0.0032073925926,0.00438084947557,0.021456318859,0.000642522937438,0.000967366836638,0.004657891924,33.6517297782,443.289234923,0.864606678486,25,25,-0.0020837795455,0.0253868736327,0.0794189125299,-0.0391319878399,0.0331042744219,0.0256850682199,-0.785126805305,-0.600729882717,0.025962959975
69,1413393900.26,25,9951,0.000352529215856,0.000431006987652,0.00186222384556,0.00325633248513,0.00432818785064,0.0209777964784,0.000650655814893,0.000943921459187,0.00449286317537,34.7118888071,437.819721592,0.810510754585,25,25,-0.00207682163455,0.0253872592002,0.0794149786234,-0.0339428707957,0.0331285223365,0.0238289777189,-0.26702144742,-0.761175990105,0.00539788743481
70,1413393900.36,25,10340,0.000347063462998,0.000421863172396,0.00201061961056,0.0034402777782,0.0045647910253,0.0234919907263,0.000672185151291,0.00100655871341,0.00504452974999,39.8064808646,529.054833669,0.859103381634,25,25,-0.00202010734938,0.025412004441,0.0793622881174,-0.0305785052478,0.0291297845542,0.0265488121659,0.0757702365518,-0.751045823097,-0.0209882427007
71,1413393900.46,25,10135,0.000340075227114,0.000426571645404,0.00205947659905,0.00349730285883,0.00470681520286,0.0242531363898,0.000687894868305,0.00104019445655,0.00524158099677,39.9410493661,560.587136208,0.871563613415,25,25,-0.0020170356147,0.0254016779363,0.0793660953641,-0.0172414015979,0.0360572375357,0.0307241417468,0.298694938421,-0.660763263702,-0.0640053600073
72,1413393900.56,25,9585,0.000369353805589,0.000461703395422,0.00212261254954,0.00349403759763,0.00475487185381,0.0239981877821,0.000696769694555,0.00104280153232,0.00515139699607,40.8392106449,569.585064115,0.873171985149,25,25,-0.00201547495089,0.0253636091948,0.0793583393097,-0.0183132458478,0.0310058742762,0.0341125279665,0.396025180817,-0.56416362524,-0.133698776364
73,1413393900.66,25,9450,0.000357923597866,0.000468738693603,0.00218499546981,0.00340183236602,0.00485086877904,0.0245302664815,0.000686503451695,0.00106421103811,0.00527964400762,40.8386417844,603.012248171,0.899710774422,25,25,-0.0020484784618,0.0253611374646,0.0793331637979,-0.0249121449888,0.0254009682685,0.0338987633586,0.339094668627,-0.495875835419,-0.227235719562
74,1413393900.76,25,9893,0.000329310811256,0.000435752608066,0.00205253432708,0.00316868471589,0.00457853097563,0.0234896811109,0.000633104229708,0.00100524155139,0.00506854632846,37.3758184996,541.713962185,0.901877045631,25,25,-0.00205437326804,0.0253600887954,0.0793542489409,-0.0289289895445,0.0237872041762,0.0304810013622,0.149793848395,-0.442727506161,-0.358040899038
75,1413393900.86,25,9907,0.000330689503985,0.000427342873894,0.00203651010169,0.0031453496772,0.00453973463539,0.0232824867547,0.000625093796232,0.0010023128105,0.0050608017323,36.5831572167,531.901419537,0.914122402668,25,25,-0.00208339351229,0.0253752283752,0.0793407559395,-0.0281293466687,0.0249962527305,0.0316116958857,-0.132212460041,-0.431023955345,-0.386599183083
76,1413393900.96,25,10011,0.000338800141846,0.00042536539932,0.00202351807208,0.00315984472703,0.00454121258302,0.0232872268896,0.00063051832474,0.00100293685928,0.00507435798794,37.0008527527,529.492497492,0.916133344173,25,25,-0.0020729075186,0.0253768693656,0.0793396830559,-0.0271957125515,0.021980991587,0.023561835289,-0.402351945639,-0.450574278831,-0.374534577131
77,1413393901.06,25,9804,0.000346133465832,0.000426386600604,0.00203797102938,0.00316312702816,0.00431612028817,0.0221542175986,0.000633248138215,0.000953846377801,0.00482897432323,36.5496483049,510.224486169,0.909370005131,25,25,-0.00206256983802,0.0253685489297,0.0793227404356,-0.0275995843112,0.0234146639705,0.0275821108371,-0.603815674782,-0.515893757343,-0.328896015882
78,1413393901.16,25,10084,0.000342188067385,0.000405344947706,0.00186943292087,0.00305454070278,0.0039985103353,0.020197891227,0.000631017527523,0.000914401608561,0.00438879145046,31.8145165669,425.839142566,0.909202873707,25,25,-0.00202955212444,0.0253376532346,0.0793228372931,-0.0276758857071,0.0286356881261,0.0327942632139,-0.668981969357,-0.597014009953,-0.290898054838
79,1413393901.26,25,9925,0.00033581212477,0.000419828543936,0.00195187222813,0.00315793095785,0.00424329792473,0.0215683681211,0.000653289814461,0.000959371595319,0.00465905596655,33.4900724769,476.438943467,0.902852296829,25,25,-0.00203760992736,0.0253262072802,0.079322680831,-0.0243962761015,0.0366182327271,0.0296347681433,-0.58113861084,-0.637223958969,-0.207654997706
80,1413393901.41,25,10037,0.000350536728251,0.000427027634657,0.0020249825847,0.00322894039575,0.00446763966309,0.0228775916927,0.000668056287525,0.00100362246045,0.00492787439821,35.790927418,520.432837732,0.90139567852,25,25,-0.00204850011505,0.0253443364054,0.0793376341462,-0.0224107299,0.0356291532516,0.0343606434762,-0.281189501286,-0.580671966076,-0.107261814177
81,1413393901.61,25,9911,0.000356245678556,0.000409817062568,0.00195141245287,0.00317412883838,0.00452920152133,0.0231664625366,0.00066105595465,0.0010183208247,0.0050183844191,35.0733331179,505.473862521,0.894978165627,25,25,-0.00202058022842,0.0253653842956,0.0793023109436,-0.0200340375304,0.0371164903045,0.0381453186274,0.268547207117,-0.40179336071,0.0156659800559
82,1413393901.71,25,10182,0.000327702223138,0.00037868680222,0.00183132465058,0.0030324652692,0.00413703887017,0.0212831493448,0.000619208545201,0.000924804152969,0.00461345500284,31.8857343432,434.222183868,0.911398291588,25,25,-0.00200598686934,0.0253456812352,0.0792745128274,-0.0225279219449,0.0363708771765,0.0305792521685,0.541325926781,-0.256182104349,0.094899110496
83,1413393901.81,25,9908,0.000336896452588,0.000376454276585,0.00179925772512,0.0029641410984,0.00408443021875,0.0207409230771,0.000613443095312,0.000912858173789,0.00451020159275,31.9778136799,417.101941479,0.916456282139,25,25,-0.00200905930251,0.0253567639738,0.0792692601681,-0.0116835907102,0.039762634784,0.0319849401712,0.664792835712,-0.0962695479393,0.10781814903
84,1413393902.01,25,10030,0.000344273994939,0.000383935988999,0.00183661833218,0.00285647216711,0.00415995875484,0.0213589886319,0.000545624203425,0.000903253033457,0.00462248519828,33.2518820959,439.706767153,0.913842976093,25,25,-0.00201827473938,0.0253394823521,0.0792557895184,-0.0158299580216,0.0400601550937,0.0272534377873,0.712585031986,0.112816929817,0.0522625371814
