frame_id,ts,state,n_kps,n_map_pts,n_inliers,n_lost_kps,reproj_mean_px,reproj_std_px,reproj_median_px,n_reproj,obs_per_mp,n_local_mps,n_local_kfs,is_kf,n_global_kfs,n_global_mps,image_name
42,1413393888.11,1,2077,0,0,2077,0,0,0,0,0,0,0,0,0,0,
43,1413393888.16,1,2111,0,0,2111,0,0,0,0,0,0,0,0,0,0,
44,1413393888.21,1,2049,0,0,2049,0,0,0,0,0,0,0,0,0,0,
45,1413393888.26,1,2075,0,0,2075,0,0,0,0,0,0,0,0,0,0,
46,1413393888.31,1,2142,0,0,2142,0,0,0,0,0,0,0,0,0,0,
47,1413393888.36,1,2079,0,0,2079,0,0,0,0,0,0,0,0,0,0,
48,1413393888.41,1,2147,0,0,2147,0,0,0,0,0,0,0,0,0,0,
49,1413393888.46,1,2056,0,0,2056,0,0,0,0,0,0,0,0,0,0,
50,1413393888.51,1,2040,0,0,2040,0,0,0,0,0,0,0,0,0,0,
51,1413393888.56,1,2042,0,0,2042,0,0,0,0,0,0,0,0,0,0,
52,1413393888.61,1,2145,0,0,2145,0,0,0,0,0,0,0,0,0,0,
53,1413393888.66,1,2036,0,0,2036,0,0,0,0,0,0,0,0,0,0,
54,1413393888.71,1,2063,0,0,2063,0,0,0,0,0,0,0,0,0,0,
55,1413393888.76,1,2134,0,0,2134,0,0,0,0,0,0,0,0,0,0,
56,1413393888.81,1,2093,0,0,2093,0,0,0,0,0,0,0,0,0,0,
57,1413393888.86,1,2165,0,0,2165,0,0,0,0,0,0,0,0,0,0,
58,1413393888.91,1,2052,0,0,2052,0,0,0,0,0,0,0,0,0,0,
59,1413393888.96,1,2116,0,0,2116,0,0,0,0,0,0,0,0,0,0,
60,1413393889.01,1,2054,0,0,2054,0,0,0,0,0,0,0,0,0,0,
61,1413393889.06,1,2044,0,0,2044,0,0,0,0,0,0,0,0,0,0,
62,1413393889.11,1,2000,0,0,2000,0,0,0,0,0,0,0,0,0,0,
63,1413393889.16,1,2050,0,0,2050,0,0,0,0,0,0,0,0,0,0,
64,1413393889.21,1,2064,0,0,2064,0,0,0,0,0,0,0,0,0,0,
65,1413393889.26,1,2009,0,0,2009,0,0,0,0,0,0,0,0,0,0,
66,1413393889.31,1,2158,0,0,2158,0,0,0,0,0,0,0,0,0,0,
67,1413393889.36,1,2026,0,0,2026,0,0,0,0,0,0,0,0,0,0,
68,1413393889.41,2,2102,323,0,1779,0.254136416582,0.231997348904,0.182732135057,323,2,323,2,0,2,323,
69,1413393889.46,2,990,120,120,870,0.906088390946,0.771905349425,0.751275897026,120,2,332,2,1,2,332,
70,1413393889.51,2,988,106,106,882,0.96395000623,0.792761749974,0.754959464073,106,2.75471698113,328,3,1,3,328,
71,1413393889.56,2,997,101,101,896,1.22221771878,1.12098183198,0.929684877396,101,3.71287128713,174,4,1,4,174,
72,1413393889.61,2,997,119,119,878,1.36303486882,1.27406908004,0.968032717705,119,4.44537815126,231,5,1,5,231,
73,1413393889.66,2,997,136,136,861,1.35714507826,1.26952998853,0.953412055969,136,5.19117647059,279,6,1,6,279,
74,1413393889.71,2,991,139,139,852,1.66779232272,1.2580854017,1.37722158432,139,5.80575539568,349,7,1,7,349,
75,1413393889.76,2,999,136,136,863,1.83833938377,1.4939626161,1.44276762009,136,6.30147058824,427,8,1,8,427,
76,1413393889.81,2,996,80,80,916,1.79979365142,1.57993428973,1.2400854826,80,7.2875,447,9,1,9,447,
77,1413393889.86,2,991,69,69,922,1.93477216298,1.68577326283,1.24020624161,69,7.42028985507,476,10,1,10,476,
78,1413393889.91,2,1000,75,75,925,1.63015186032,1.33323656126,1.2501565218,75,7.72,484,11,1,11,484,
79,1413393889.96,2,987,108,108,879,1.88686960494,1.58128661901,1.34717607498,108,9.4537037037,532,12,1,12,532,
80,1413393890.01,2,996,128,128,868,2.06425697077,1.79628581802,1.42198705673,128,10.2734375,551,13,0,13,551,
81,1413393890.06,2,997,107,107,890,1.98453786356,1.78973437721,1.49541795254,107,10.2803738318,551,13,1,13,551,
82,1413393890.11,2,991,148,148,843,1.87920262222,1.51842425375,1.48427891731,148,9.47297297297,583,13,1,13,583,
83,1413393890.16,2,1000,167,167,833,1.80683025976,1.46529909114,1.4012452364,167,10.4011976048,633,14,1,14,633,
84,1413393890.21,2,1001,234,234,767,1.87184350957,1.67372842491,1.37097597122,234,9.81196581197,683,14,0,14,683,
85,1413393890.26,2,1001,222,222,779,1.965210432,1.3831706542,1.60418272018,222,9.93693693694,683,14,1,14,683,
86,1413393890.31,2,999,248,248,751,1.94463188321,1.40535142214,1.56555223465,248,8.96774193548,716,13,1,13,716,
87,1413393890.36,2,1003,294,294,709,1.81234406112,1.24952736644,1.51816391945,294,8.90816326531,740,13,0,13,740,
88,1413393890.41,2,1003,277,277,726,1.98478055907,1.51083716938,1.54306292534,277,8.82310469314,740,13,0,13,740,
89,1413393890.46,2,1002,268,268,734,1.95572422367,1.47546251516,1.56264221668,268,9.05223880597,740,13,1,13,740,
90,1413393890.51,2,997,302,302,695,1.87945620706,1.40998191409,1.51214551926,302,9.53311258278,797,14,1,14,797,
91,1413393890.56,2,1000,341,341,659,1.84864389988,1.41675412611,1.43693208694,341,9.19648093842,814,14,0,14,814,
92,1413393890.61,2,996,327,327,669,1.94291002463,1.46160229594,1.58888530731,327,9.30886850153,814,14,1,14,814,
93,1413393890.66,2,1001,374,374,627,1.67063071491,1.25849053045,1.26629304886,374,9.63368983957,880,15,0,15,880,
94,1413393890.71,2,997,370,370,627,1.72824358058,1.2296023917,1.42484891415,370,9.64324324324,880,15,0,15,880,
95,1413393890.76,2,998,364,364,634,1.79341716743,1.34171558757,1.4383919239,364,9.39010989011,880,15,1,15,880,
96,1413393890.81,2,1000,419,419,581,1.57698449827,1.14142856115,1.33638393879,419,9.22434367542,919,15,0,15,919,
97,1413393890.86,2,1001,407,407,594,1.66074207424,1.2287570414,1.28887224197,407,9.1941031941,919,15,0,15,919,
98,1413393890.91,2,1001,409,409,592,1.7875203583,1.37247266336,1.37930595875,409,9.12958435208,919,15,0,15,919,
99,1413393890.96,2,1000,395,395,605,1.77643650191,1.3310406944,1.39852583408,395,9.11392405063,919,15,1,15,919,
100,1413393891.01,2,1000,437,437,563,1.50008128621,1.10294913322,1.21030855179,437,8.93363844394,966,15,0,15,966,
101,1413393891.06,2,1001,435,435,566,1.66043443871,1.25044487062,1.35403978825,435,8.90344827586,966,15,0,15,966,
102,1413393891.11,2,998,414,414,584,1.67367114047,1.37115569078,1.27219891548,414,8.84782608696,966,15,1,15,966,
103,1413393891.16,2,1002,451,451,551,1.52642045345,1.17935359875,1.22990381718,451,8.9977827051,1011,15,0,15,1011,
104,1413393891.21,2,1002,443,443,559,1.57518599841,1.23314985436,1.29166710377,443,9.08803611738,1011,15,1,15,1011,
105,1413393891.26,2,1002,457,457,545,1.39734849899,1.07096671154,1.14902758598,457,8.56236323851,995,14,0,14,995,
106,1413393891.31,2,1002,433,433,569,1.6321752796,1.23424899238,1.29370522499,433,8.58429561201,995,14,1,14,995,
107,1413393891.36,2,1001,408,408,593,1.68326178646,1.12267551719,1.47862625122,408,9.52205882353,1032,15,1,15,1032,
108,1413393891.41,2,981,406,409,575,1.66169371481,1.02537757226,1.53180897236,406,9.29310344828,1075,16,0,15,1061,
109,1413393891.46,2,969,401,401,568,1.59535089583,1.01759276155,1.4344741106,401,9.18204488778,1061,15,1,15,1061,
110,1413393891.51,2,964,387,394,577,1.45976856521,1.05405002969,1.20947694778,387,9.1007751938,1081,16,0,15,1059,
111,1413393891.56,2,955,353,353,602,1.54080352236,1.23841576882,1.18347322941,353,9.1671388102,1059,15,1,15,1059,
112,1413393891.61,2,951,384,384,567,1.48401507799,1.11112665826,1.18490600586,384,9.15625,1064,15,0,15,1064,
113,1413393891.66,2,950,376,376,574,1.47871396777,1.0263430208,1.27244865894,376,9.10372340426,1064,15,0,15,1064,
114,1413393891.71,2,960,351,351,609,1.50578163335,1.17966940284,1.22262597084,351,9.22222222222,1064,15,1,15,1064,
115,1413393891.76,2,962,391,391,571,1.53038099254,1.18538762209,1.2110452652,391,9.79283887468,1085,16,0,16,1085,
116,1413393891.81,2,974,371,371,603,1.50358975865,1.1246329684,1.27254140377,371,9.84366576819,1085,16,1,16,1085,
117,1413393891.86,2,976,433,433,543,1.46853561483,1.11172354499,1.1417838335,433,10.2355658199,1128,17,0,17,1128,
118,1413393891.91,2,993,415,415,578,1.52707548281,1.08974966539,1.28980183601,415,10.243373494,1127,17,0,17,1127,
119,1413393891.96,2,988,373,373,615,1.71097411499,1.14944774287,1.52510857582,373,10.3243967828,1127,17,1,17,1127,
120,1413393892.01,2,995,406,406,589,1.77346040558,1.2022728165,1.55405926704,406,10.5246305419,1194,18,0,18,1194,
121,1413393892.06,2,1001,405,405,596,1.50624157657,1.07601091693,1.26125705242,405,10.0320987654,1175,17,1,17,1175,
122,1413393892.11,2,956,397,397,559,1.40267534415,1.09017867277,1.08524572849,397,10.9471032746,1204,18,0,18,1204,
123,1413393892.16,2,981,379,379,602,1.41353181514,1.06385212378,1.14760661125,379,10.4274406332,1184,17,1,17,1184,
124,1413393892.21,2,988,379,379,609,1.43602649824,1.21978326746,1.07415676117,379,10.8126649077,1204,18,0,18,1204,
125,1413393892.26,2,1002,366,366,636,1.41104138459,1.1276245815,1.15856015682,366,10.4262295082,1204,18,1,18,1204,
126,1413393892.31,2,1003,387,387,616,1.39738017594,0.992610344156,1.13876080513,387,10.6873385013,1217,19,0,19,1217,
127,1413393892.36,2,1001,371,371,630,1.32152323697,1.06740689547,1.02269983292,371,10.3800539084,1194,18,1,18,1194,
128,1413393892.41,2,1000,378,378,622,1.44445661647,1.145476898,1.09843981266,378,10.5873015873,1252,19,0,19,1252,
129,1413393892.46,2,1004,347,347,657,1.4789445789,1.25193626072,1.15453743935,347,9.74351585014,1231,18,1,18,1231,
130,1413393892.51,2,1003,352,352,651,1.47543098337,1.14265764929,1.20321059227,352,9.84659090909,1262,19,0,19,1262,
131,1413393892.56,2,1002,329,329,673,1.51155298414,1.19031014784,1.19643485546,329,9.62006079027,1262,19,1,19,1262,
132,1413393892.61,2,1004,346,346,658,1.51789048417,1.22111832114,1.14002597332,346,9.35260115607,1304,20,0,20,1304,
133,1413393892.66,2,1003,297,297,706,1.48424772015,1.20908880641,1.14059054852,297,9.21212121212,1302,20,1,20,1302,
134,1413393892.71,2,1002,298,298,704,1.55173490183,1.10891348851,1.28295493126,298,9.56375838926,1330,21,0,21,1330,
135,1413393892.76,2,1003,267,267,736,1.50944968525,1.14503928194,1.23334765434,267,8.92509363296,1325,21,1,21,1325,
136,1413393892.81,2,1005,270,270,735,1.52897437516,1.04068749433,1.24202060699,270,9.28518518519,1364,22,0,22,1364,
137,1413393892.86,2,1005,240,240,765,1.55430329833,1.05318730727,1.29244089127,240,9.3375,1359,22,1,22,1359,
138,1413393892.91,2,1002,277,277,725,1.59057882325,1.20704693322,1.3297097683,277,8.28158844765,1425,23,0,23,1425,
139,1413393892.96,2,1003,249,249,754,1.61947694617,1.23232643221,1.33151459694,249,7.60240963855,1424,23,1,23,1424,
140,1413393893.01,2,1006,282,282,724,1.64575525024,1.13760510005,1.38716578484,282,6.69503546099,1494,24,0,24,1494,
141,1413393893.06,2,1007,256,256,751,1.5944075734,1.10297126841,1.29822874069,256,6.68359375,1492,24,1,24,1492,
142,1413393893.11,2,1003,307,307,696,1.67762941891,1.21005813111,1.37414193153,307,6.50488599349,1563,25,0,25,1563,
143,1413393893.16,2,1005,313,313,692,1.52064664907,1.04312433019,1.33445763588,313,6.52715654952,1563,25,0,25,1563,
144,1413393893.21,2,1007,305,305,702,1.50639868923,1.12109868007,1.24236357212,305,6.8262295082,1563,25,0,25,1563,
145,1413393893.26,2,1007,311,311,696,1.72512666633,1.24626355114,1.47033810616,311,6.85530546624,1563,25,1,25,1563,
146,1413393893.31,2,1005,404,404,601,1.70375091808,1.30448452387,1.36625671387,404,6.86633663366,1615,26,0,26,1615,
147,1413393893.36,2,1008,395,395,613,1.56367299015,1.18301949928,1.24681484699,395,7.01518987342,1613,26,0,26,1613,
148,1413393893.41,2,1006,347,347,659,1.71189091559,1.26594146152,1.40949141979,347,7.28818443804,1613,26,0,26,1613,
149,1413393893.46,2,1007,337,337,670,1.7376234546,1.31657032172,1.38622820377,337,7.47477744807,1613,26,0,26,1613,
150,1413393893.51,2,1006,336,336,670,1.7642640867,1.3563334308,1.42589914799,336,7.77083333333,1613,26,1,26,1613,
151,1413393893.56,2,1006,342,342,664,1.70969751124,1.29175914651,1.33785438538,342,8.28947368421,1639,27,0,27,1639,
152,1413393893.61,2,1006,349,349,657,1.61222436358,1.28203788187,1.23552453518,349,8.43553008596,1638,27,1,27,1638,
153,1413393893.66,2,1006,382,382,624,1.64995137153,1.25924524734,1.32475781441,382,8.73560209424,1704,28,0,28,1704,
154,1413393893.71,2,1003,388,388,615,1.72632883496,1.3468869528,1.40063643456,388,8.63659793814,1691,27,0,27,1691,
155,1413393893.76,2,1004,343,343,661,1.78833523665,1.4295229012,1.3540879488,343,9.37026239067,1691,27,1,27,1691,
156,1413393893.81,2,1005,356,356,649,1.77008954155,1.41042415878,1.33697283268,356,9.85112359551,1735,28,0,28,1735,
157,1413393893.86,2,1006,324,324,682,1.69769546304,1.28621398696,1.39360260963,324,10.4537037037,1735,28,1,28,1735,
158,1413393893.91,2,1005,361,361,644,1.81415037825,1.34796655809,1.48107051849,361,10.5817174515,1782,29,0,29,1782,
159,1413393893.96,2,1004,341,341,663,1.74265160016,1.33319692042,1.42349100113,341,11.0762463343,1779,29,1,29,1779,
160,1413393894.01,2,1002,356,356,646,1.74366528708,1.27188755548,1.46802699566,356,11.6573033708,1806,30,0,30,1806,
161,1413393894.06,2,1001,351,351,650,1.69109791222,1.23626167278,1.38522326946,351,11.9601139601,1804,30,1,30,1804,
162,1413393894.11,2,1002,393,393,609,1.86959505852,1.43416776036,1.52310371399,393,11.727735369,1841,31,0,31,1841,
163,1413393894.16,2,1004,369,369,635,1.75775648477,1.38198440828,1.36985373497,369,12.2086720867,1839,31,1,31,1839,
164,1413393894.21,2,1003,399,399,604,1.76465751766,1.41136500484,1.41786801815,399,11.7819548872,1894,32,0,32,1894,
165,1413393894.26,2,1001,388,388,613,1.73467877452,1.34238646541,1.40567946434,388,12.6030927835,1894,32,0,32,1894,
166,1413393894.31,2,1004,359,359,645,1.78388225372,1.34925301949,1.370200634,359,12.0974930362,1884,31,1,31,1884,
167,1413393894.36,2,1005,381,381,624,1.70981379653,1.37778377255,1.32933712006,381,12.9763779528,1909,32,0,32,1909,
168,1413393894.41,2,1003,378,378,625,1.77084970442,1.48679951393,1.31229972839,378,12.4391534392,1906,32,0,32,1906,
169,1413393894.46,2,1005,378,378,627,1.712793843,1.41527363249,1.29988241196,378,12.4735449735,1906,32,1,32,1906,
170,1413393894.51,2,1003,405,405,598,1.69801622944,1.32446494438,1.31556379795,405,12.8666666667,1943,33,0,33,1943,
171,1413393894.56,2,1004,374,374,630,1.83028743904,1.38172617626,1.44788706303,374,13.0668449198,1943,33,0,33,1943,
172,1413393894.61,2,1005,382,382,623,1.702981714,1.34583006376,1.30445408821,382,12.6780104712,1920,32,1,32,1920,
173,1413393894.66,2,1005,402,402,603,1.67550938348,1.32768065291,1.32874596119,402,12.8980099502,1966,33,0,33,1966,
174,1413393894.71,2,1001,375,375,626,1.70238387692,1.32634564572,1.27527296543,375,13.2586666667,1966,33,0,33,1966,
175,1413393894.76,2,1002,384,384,618,1.72154222402,1.39006692218,1.23797094822,384,12.6380208333,1966,33,1,33,1966,
176,1413393894.81,2,1000,411,411,589,1.73960946673,1.33039973977,1.37309527397,411,13.0729927007,1979,34,0,34,1979,
177,1413393894.86,2,1000,390,390,610,1.86686666725,1.4784362383,1.4418181181,390,13.2974358974,1979,34,0,34,1979,
178,1413393894.91,2,1002,392,392,610,1.81062239304,1.30161671728,1.48895835876,392,12.7857142857,1964,33,1,33,1964,
179,1413393894.96,2,1002,367,367,635,1.75463471023,1.35039210152,1.39937782288,367,13.2534059946,1975,34,0,34,1975,
180,1413393895.01,2,1001,349,349,652,1.82278966458,1.48094635821,1.4050539732,349,13.4068767908,1975,34,0,34,1975,
181,1413393895.06,2,1005,336,336,669,1.95679678678,1.45935178826,1.56584191322,336,13.3303571429,1974,34,1,34,1974,
182,1413393895.11,2,1004,359,359,645,1.82481767885,1.4515501713,1.3939357996,359,13.2813370474,2016,35,0,35,2016,
183,1413393895.16,2,1003,340,340,663,1.88532804825,1.49054774256,1.43674719334,340,13.1852941176,2016,35,0,35,2016,
184,1413393895.21,2,1004,324,324,680,1.79413283706,1.26966018121,1.51376366615,324,12.8641975309,2015,35,1,35,2015,
185,1413393895.26,2,1007,320,320,687,1.85293848467,1.49959517668,1.41914308071,320,13.084375,2042,36,0,36,2042,
186,1413393895.31,2,1004,300,300,704,1.97979839971,1.5223960921,1.52575981617,300,13.7433333333,2042,36,0,36,2042,
187,1413393895.36,2,998,275,275,723,1.81542855787,1.40156214454,1.46038758755,275,13.6109090909,2041,36,1,36,2041,
188,1413393895.41,2,996,294,294,702,1.83829040055,1.45816876069,1.41989338398,294,13.537414966,2087,37,0,37,2087,
189,1413393895.46,2,996,273,273,723,1.95141984113,1.56470499053,1.46288454533,273,13.684981685,2087,37,0,37,2087,
190,1413393895.51,2,996,264,264,732,1.84285702288,1.48688084287,1.42226099968,264,12.9924242424,2075,36,1,36,2075,
191,1413393895.56,2,996,296,296,700,1.82841008465,1.52192680453,1.50581252575,296,12.0574324324,2109,37,0,37,2109,
192,1413393895.61,2,1001,268,268,733,1.86147362822,1.40664057942,1.50823783875,268,12.6231343284,2109,37,0,37,2109,
193,1413393895.66,2,1000,237,237,763,1.89030637535,1.3110424082,1.5749399662,237,12.3164556962,2108,37,1,37,2108,
194,1413393895.71,2,1001,281,281,720,1.84418477431,1.38835786223,1.49154233932,281,11.9537366548,2155,38,0,38,2155,
195,1413393895.76,2,1003,262,262,741,1.94460617728,1.54662736171,1.43328857422,262,12.4694656489,2155,38,0,38,2155,
196,1413393895.81,2,1002,243,243,759,1.84302931914,1.34844188828,1.53551328182,243,13.2016460905,2153,38,1,38,2153,
197,1413393895.86,2,1001,282,282,719,1.93927962584,1.44220664897,1.56757223606,282,12.2446808511,2207,39,0,39,2207,
198,1413393895.91,2,997,264,264,733,2.15443730243,1.64976599422,1.75365626812,264,12.6325757576,2207,39,0,39,2207,
199,1413393895.96,2,998,253,253,745,2.1458080178,1.70550024667,1.58421850204,253,13.2213438735,2207,39,1,39,2207,
200,1413393896.01,2,1001,277,277,724,2.07053897736,1.47370253589,1.65570318699,277,13.6967509025,2237,40,0,40,2237,
201,1413393896.06,2,993,259,259,734,2.01070254331,1.49089133926,1.61476004124,259,13.3590733591,2237,40,0,40,2237,
202,1413393896.11,2,987,248,248,739,2.01278129873,1.45879307969,1.67487418652,248,13.8225806452,2235,40,1,40,2235,
203,1413393896.16,2,998,294,294,704,1.81912262672,1.33810860102,1.49416363239,294,12.4795918367,2293,41,0,41,2293,
204,1413393896.21,2,960,275,275,685,1.9425178203,1.36311418181,1.59076404572,275,12.7563636364,2293,41,0,41,2293,
205,1413393896.26,2,989,277,277,712,1.90366315975,1.36300174602,1.57099819183,277,12.8953068592,2293,41,0,41,2293,
206,1413393896.31,2,1000,243,243,757,2.0299092709,1.43006205268,1.72302305698,243,13.4403292181,2293,41,1,41,2293,
207,1413393896.36,2,1001,295,295,706,1.88842448191,1.32678949601,1.53995478153,295,12.0237288136,2314,42,0,42,2314,
208,1413393896.41,2,993,272,272,721,1.82615312629,1.20897394224,1.66647052765,272,12.4595588235,2314,42,0,42,2314,
209,1413393896.46,2,1000,262,262,738,1.78649282609,1.31102713247,1.4264216423,262,12.4541984733,2312,42,0,42,2312,
210,1413393896.51,2,1000,229,229,771,1.98624172677,1.47134530433,1.53993976116,229,12.8515283843,2312,42,1,42,2312,
211,1413393896.56,2,1000,286,286,714,1.85675220973,1.37834287568,1.37934696674,286,11.8216783217,2342,43,0,43,2342,
212,1413393896.61,2,1000,264,264,736,1.88303418208,1.28069635615,1.60063230991,264,11.6893939394,2342,43,0,43,2342,
213,1413393896.66,2,1000,273,273,727,1.79466375599,1.47752300302,1.39640080929,273,11.4981684982,2342,43,0,43,2342,
214,1413393896.71,2,1001,261,261,740,1.7173285639,1.22367499659,1.36556136608,261,11.8045977011,2342,43,1,43,2342,
215,1413393896.76,2,1000,335,335,665,1.71024628582,1.33143678306,1.40019977093,335,11.1850746269,2400,44,0,44,2400,
216,1413393896.81,2,1000,329,329,671,1.72215580562,1.2727823016,1.36682975292,329,10.9118541033,2400,44,0,44,2400,
217,1413393896.86,2,1000,317,317,683,1.58111099793,1.1670054627,1.31433355808,317,10.858044164,2399,44,0,44,2399,
218,1413393896.91,2,1000,312,312,688,1.75506729818,1.27894061358,1.49570322037,312,10.0256410256,2382,43,1,43,2382,
219,1413393896.96,2,1000,326,326,674,1.71196660533,1.24729394265,1.41606843472,326,10.9662576687,2419,44,0,44,2419,
220,1413393897.01,2,1000,311,311,689,1.78114269286,1.08663735625,1.60300374031,311,11.2893890675,2419,44,0,44,2419,
221,1413393897.06,2,999,304,304,695,1.83753047423,1.19670181196,1.65324342251,304,10.9013157895,2419,44,0,44,2419,
222,1413393897.11,2,1000,294,294,706,1.8427466181,1.33719136818,1.53554165363,294,11.074829932,2419,44,1,44,2419,
223,1413393897.16,2,1001,358,358,643,1.65309655387,1.18905872689,1.32093346119,358,10.3994413408,2491,45,0,45,2491,
224,1413393897.21,2,978,305,305,673,1.73063857863,1.2958806318,1.42518699169,305,10.6557377049,2491,45,0,45,2491,
225,1413393897.26,2,968,306,306,662,1.77213786603,1.29767342924,1.43417477608,306,10.4901960784,2491,45,0,45,2491,
226,1413393897.31,2,947,263,263,684,1.77093307034,1.32143126365,1.42304348946,263,10.7072243346,2491,45,1,45,2491,
227,1413393897.36,2,978,313,313,665,1.88121418584,1.37909226875,1.5799125433,313,10.1150159744,2532,46,0,46,2532,
228,1413393897.41,2,982,293,293,689,1.88174476803,1.34073779412,1.5164796114,293,9.97610921502,2532,46,0,46,2532,
229,1413393897.46,2,991,309,309,682,1.82081404665,1.24627798929,1.54218780994,309,10.2750809061,2532,46,1,46,2532,
230,1413393897.51,2,998,346,346,652,1.66661483036,1.25539709301,1.27546393871,346,10.436416185,2585,47,0,47,2585,
231,1413393897.56,2,993,336,336,657,1.76586198051,1.19923066038,1.47733807564,336,10.4821428571,2585,47,0,47,2585,
232,1413393897.61,2,993,322,322,671,1.70260771679,1.23607722611,1.37318539619,322,10.4223602484,2585,47,0,47,2585,
233,1413393897.66,2,994,305,305,689,1.77623734626,1.36691035497,1.45939075947,305,9.90491803279,2585,47,1,47,2585,
234,1413393897.71,2,998,354,354,644,1.81180776962,1.26370214971,1.5161151886,354,9.62994350282,2624,48,0,48,2624,
235,1413393897.76,2,993,333,333,660,1.87242789197,1.37795812203,1.52159130573,333,9.36636636637,2624,48,0,48,2624,
236,1413393897.81,2,997,344,344,653,1.90192610106,1.38207906768,1.58173656464,344,9.03779069767,2600,47,0,47,2600,
237,1413393897.86,2,1003,305,305,698,1.83493724145,1.38882716251,1.49915790558,305,9.59344262295,2600,47,1,47,2600,
238,1413393897.91,2,993,370,370,623,1.78550570587,1.33382448404,1.38031184673,370,9.44054054054,2666,48,0,48,2666,
239,1413393897.96,2,1003,330,330,673,1.88716862635,1.44699280432,1.60783183575,330,9.09393939394,2666,48,0,48,2666,
240,1413393898.01,2,999,321,321,678,1.69896067148,1.28597955648,1.35998523235,321,8.95950155763,2665,46,0,48,2666,
241,1413393898.06,2,1000,314,314,686,1.7578171064,1.24734060378,1.52766215801,314,8.88535031847,2666,48,1,48,2666,
242,1413393898.11,2,998,348,348,650,1.73804375054,1.30044002757,1.34658122063,348,8.97413793103,2729,49,0,49,2729,
243,1413393898.16,2,995,310,310,685,2.05708631445,1.3807224252,1.76176476479,310,9.15483870968,2728,47,0,49,2729,
