kf_id,ts,n_fixed_kf,n_opt_kf,n_mps,n_edges,n_inlier_edges,ratio_inlier_edge,chi2_mean,chi2_std,pix_mean_px,pix_std_px,pix_median_px,pix_p90_px,opt_ms
58,1413393223.96,1,19,0,9605,9559,0.995210827694,0.651226719628,1.17276581579,1.16212500998,1.02258551093,0.869465589523,2.38862538338,20.6055
59,1413393224.06,1,19,0,9549,9515,0.99643941774,0.645545576777,1.16037884838,1.16265768839,1.02517417749,0.869129955769,2.38190817833,23.82304
60,1413393224.16,1,19,0,9508,9473,0.996318889356,0.635258746885,1.21995409536,1.15084090551,1.01252745813,0.864298582077,2.37330722809,20.04298
61,1413393224.26,1,20,0,10002,9959,0.995700859828,0.637938344858,1.12566959197,1.15134607055,1.02004255333,0.860278308392,2.37584137917,34.460742
62,1413393224.36,1,21,0,10540,10483,0.994592030361,0.680189428898,1.80120948861,1.16218362817,1.02571979578,0.86422008276,2.39386868477,29.98727
63,1413393224.46,1,22,0,11031,10997,0.996917777173,0.638076874058,1.02471700763,1.17104652624,1.03206844232,0.870750963688,2.41862154007,27.586416
64,1413393224.61,1,21,0,10442,10404,0.996360850412,0.65554608367,1.21733567823,1.17162158008,1.03243118711,0.871152222157,2.42777013779,24.007381
65,1413393224.71,1,22,0,10909,10864,0.995874965625,0.68360323009,1.42873278517,1.19184582267,1.05458765306,0.885764420033,2.46838355064,25.999981
66,1413393224.81,1,23,0,11467,11433,0.997034969914,1.18743761689,54.8995656158,1.20458546714,1.06907087781,0.894272446632,2.51481509209,29.234934
67,1413393224.91,1,23,0,11460,11418,0.996335078534,0.688246083148,1.2853652897,1.21261086264,1.07732948909,0.897434592247,2.53091335297,33.824096
68,1413393225.01,1,23,0,11413,11355,0.994918075878,0.697455448398,1.21806933959,1.21277920227,1.06917597002,0.900161087513,2.53780674934,25.058832
69,1413393225.16,1,24,0,11953,11896,0.99523132268,0.80079213801,10.9833571546,1.20986797124,1.06993458467,0.894616365433,2.53707075119,30.257301
70,1413393225.26,1,25,0,12426,12370,0.995493320457,0.730870496189,2.66370030729,1.21115806447,1.06422994736,0.895721375942,2.5053460598,33.976454
71,1413393225.36,1,25,0,12398,12355,0.996531698661,0.684695261802,1.17952845869,1.20742714126,1.06155906881,0.893070101738,2.51434636116,30.765718
72,1413393225.46,1,25,0,12380,12335,0.996365105008,0.721633458897,3.60739517842,1.21009107062,1.0699983625,0.893269538879,2.52510428429,31.226615
73,1413393225.56,1,26,0,12917,12836,0.993729194085,0.804466037464,5.87807606153,1.21453135368,1.07186297555,0.897869586945,2.53112888336,34.082913
74,1413393225.66,1,26,0,12767,12708,0.995378710739,0.716208671073,1.55098531168,1.21869130484,1.06685945337,0.902738571167,2.55339097977,30.687338
75,1413393225.76,1,26,0,12743,12701,0.996704072824,0.692342573492,1.08790874413,1.22333873125,1.07854242041,0.900727570057,2.55274987221,34.659753
76,1413393225.86,1,27,0,13151,13080,0.994601171014,1.61560729457,98.6718597941,1.23032076508,1.07718102276,0.916214346886,2.56220960617,30.669479
77,1413393225.96,1,27,0,12954,12897,0.995599814729,0.753599872214,2.27595200918,1.23049694565,1.07538923328,0.918681383133,2.55592679977,34.392638
78,1413393226.11,1,28,0,13237,13188,0.996298254892,0.769715422285,3.27834248173,1.23690791402,1.08187184735,0.92221391201,2.57326984406,32.339886
79,1413393226.21,1,29,0,13620,13571,0.996402349486,0.750247095621,1.85820695518,1.24292075261,1.08369236607,0.92780905962,2.58435726166,31.555923
80,1413393226.31,1,28,0,12959,12905,0.995833011806,0.811341197623,10.1733037653,1.23616974684,1.0685498163,0.924187660217,2.57764959335,37.346095
81,1413393226.46,1,29,0,13518,13465,0.996079301672,0.723435656785,1.60611433206,1.23249281988,1.05925879089,0.925729751587,2.56853199005,37.194637
82,1413393226.56,1,30,0,14031,13967,0.995438671513,1.05724642999,39.6053283321,1.23219177149,1.06049422604,0.928741693497,2.57123565674,39.690633
83,1413393226.71,1,29,0,13578,13525,0.996096626896,1.03858678269,18.4804846805,1.22318247311,1.05362390404,0.917596876621,2.52536773682,38.956076
84,1413393226.81,1,29,0,13608,13525,0.993900646678,0.889579377842,7.88386009124,1.21898868169,1.05064494654,0.91552990675,2.52184987068,34.258459
85,1413393226.91,1,30,0,14038,13987,0.996367003847,0.786693942937,9.43297436362,1.23046322049,1.05600720075,0.925491690636,2.56028366089,37.491393
86,1413393227.01,1,31,0,14498,14430,0.995309697889,0.735150196074,1.67975588471,1.23317400336,1.0614238707,0.922699809074,2.56209182739,40.833884
87,1413393227.11,1,31,0,14486,14436,0.99654839155,0.70575406572,1.32211807323,1.23376016569,1.06653207325,0.922822535038,2.5614554882,45.100032
88,1413393227.26,1,32,0,15026,14973,0.996472780514,0.776604878206,7.4257370652,1.23174017699,1.06883487079,0.920841872692,2.5510699749,50.804128
89,1413393227.41,1,32,0,14900,14855,0.996979865772,1.87204875686,141.087535729,1.23498537751,1.07186458025,0.920922040939,2.57064151764,39.64302
90,1413393227.51,1,32,0,14980,14925,0.996328437917,1.51598087094,99.0459232125,1.23772646476,1.0745323781,0.931239783764,2.57656812668,49.841866
91,1413393227.66,1,32,0,15073,15015,0.996152059975,0.730264856706,2.03698599091,1.2339599271,1.0715256925,0.9282771945,2.56427526474,43.980541
92,1413393227.76,1,33,0,15636,15582,0.996546431312,0.701657653842,1.13037962638,1.23569720842,1.06803453277,0.931603074074,2.57326889038,42.777127
93,1413393227.91,1,34,0,16099,16046,0.996707870054,0.739047376407,4.35701880701,1.23731316114,1.06899019463,0.931256890297,2.57719969749,41.813804
94,1413393228.06,1,34,0,16084,16015,0.995710022382,0.725763461492,1.40799386773,1.24242255589,1.07293205189,0.9320551157,2.58875703812,44.560266
95,1413393228.21,1,35,0,16436,16371,0.996045266488,0.758878371838,3.0127195121,1.2503452873,1.07648289221,0.934743404388,2.61974692345,41.443328
96,1413393228.36,1,36,0,16852,16789,0.996261571327,0.871995801179,14.9382957915,1.25857296128,1.08278305493,0.944558978081,2.63105607033,67.333655
97,1413393228.51,1,36,0,16840,16764,0.995486935867,0.82668098583,6.52847112698,1.2630403641,1.09116566213,0.94604152441,2.64236497879,64.065033
98,1413393228.66,1,36,0,16812,16754,0.996550083274,0.728506870259,1.15559948894,1.26469048543,1.09154264798,0.9453971982,2.64308738708,47.942169
99,1413393228.81,1,36,0,16783,16724,0.996484537925,0.743929747181,1.54189207669,1.26448020776,1.08991217127,0.948488712311,2.6344974041,50.83778
100,1413393228.96,1,37,0,17186,17129,0.99668334691,0.741156230237,1.37628604586,1.26799706709,1.09332420147,0.948576450348,2.63551616669,62.663767
101,1413393229.11,1,37,0,17157,17109,0.997202308096,0.72990954134,1.15853945727,1.27039876891,1.09362434425,0.950486302376,2.64387750626,41.507317
102,1413393229.26,1,37,0,17074,17031,0.997481550896,0.727691613303,1.21751634325,1.27013505076,1.08833859771,0.95167696476,2.648468256,59.360329
103,1413393229.41,1,38,0,17622,17558,0.996368176143,0.770851645302,1.96003902457,1.27407952781,1.0880281951,0.958603799343,2.65639686584,56.743317
104,1413393229.56,1,39,0,18092,18031,0.996628344019,0.743442113274,1.34559713964,1.27012115811,1.09058774461,0.951226115227,2.66697001457,56.957697
105,1413393229.71,1,39,0,17912,17853,0.996706118803,0.741717740312,1.36440914128,1.2648950755,1.09479227255,0.943068921566,2.64255142212,56.744779
106,1413393229.86,1,40,0,18418,18362,0.996959496145,0.822407548956,9.76961305485,1.27086971024,1.09751730212,0.947835505009,2.65483784676,60.610131
107,1413393230.01,1,41,0,18880,18814,0.996504237288,0.804887208896,6.59509858066,1.27279564473,1.09872194015,0.951114416122,2.66452670097,61.92125
108,1413393230.16,1,41,0,18989,18912,0.995945020802,0.994046371401,32.4694039528,1.27182150267,1.10448828834,0.942850649357,2.66921901703,68.976232
109,1413393230.31,1,42,0,19452,19367,0.995630269381,0.76630702998,1.9276878494,1.27667147669,1.10385360499,0.952539503574,2.68709158897,65.8903
110,1413393230.46,1,43,0,19817,19734,0.995811676843,0.863840517328,10.5710893894,1.27943074734,1.11171502665,0.948533475399,2.70345377922,72.975669
111,1413393230.61,1,43,0,19748,19668,0.995948956856,0.796140499834,2.57176617762,1.27765186691,1.11330215976,0.945668280125,2.69427633286,63.414244
112,1413393230.76,1,44,0,20151,20085,0.996724728301,0.834586370655,11.0682044339,1.2798019812,1.11615228164,0.946646809578,2.71312570572,73.331244
113,1413393230.96,1,44,0,20101,20025,0.996219093577,0.77910634252,2.22721531352,1.28306560994,1.1181664823,0.946758270264,2.72394323349,62.981266
114,1413393231.11,1,45,0,20612,20511,0.995099941781,0.799059456547,2.54253972833,1.28263793528,1.1202203666,0.949944674969,2.71876192093,75.067811
115,1413393231.31,1,46,0,20911,20839,0.996556836115,0.765540738893,1.99275624388,1.28747363953,1.12576517325,0.95082962513,2.72689533234,68.48394
116,1413393231.46,2,45,0,21029,20955,0.996481049979,0.754570766883,1.45248693641,1.28147391972,1.12630821984,0.94201540947,2.71863269806,75.830306
117,1413393231.61,4,44,0,21458,21390,0.996831018734,0.780031563012,3.3735146996,1.28576056271,1.12635924233,0.945981323719,2.71944069862,67.208066
118,1413393231.76,8,41,0,21788,21707,0.996282357261,0.76983364252,1.41549178341,1.29455724509,1.13286485447,0.951665043831,2.73698878288,81.574408
119,1413393231.96,8,42,0,22221,22138,0.996264794564,0.767255522794,1.31602687556,1.29351612911,1.12754589649,0.954724431038,2.73080396652,61.058169
120,1413393232.11,9,42,0,22745,22641,0.995427566498,0.801558577566,2.21031170715,1.30089761833,1.13130255152,0.960228264332,2.74177312851,63.294017
121,1413393232.26,11,41,0,23191,23089,0.995601742055,0.794152188013,2.10977179498,1.30187852903,1.13501632271,0.960748970509,2.74696993828,51.097948
122,1413393232.41,22,29,0,18682,18584,0.99475430896,0.827966046696,1.80764833612,1.33422007128,1.15252495452,0.993405580521,2.79437422752,33.612283
123,1413393232.56,23,29,0,17644,17551,0.994729086375,0.838139699147,1.7067000237,1.34698604223,1.16412885797,1.00011777878,2.8226852417,31.30517
124,1413393232.66,23,29,0,17595,17495,0.994316567207,0.84490453841,1.96848668592,1.34062830322,1.16151408878,0.991214990616,2.81766247749,51.600333
125,1413393232.81,23,30,0,18068,17976,0.994908124862,0.881582833692,7.61578658956,1.33942966273,1.16511130569,0.990758895874,2.80358934402,40.065838
126,1413393232.96,23,31,0,18502,18414,0.995243757432,0.803421413326,1.32502267626,1.33606528972,1.16217077003,0.990299165249,2.80801820755,40.114551
127,1413393233.11,23,32,0,18953,18872,0.995726270247,0.814869637351,1.89119574031,1.33747902346,1.16548241074,0.990201473236,2.81384205818,43.642318
128,1413393233.26,27,29,0,18772,18672,0.994672917111,0.825355409222,1.45304278613,1.34298637676,1.16672719972,0.993247866631,2.82247114182,37.975501
129,1413393233.41,29,28,0,18395,18306,0.995161728731,0.958034357822,15.5102714206,1.32856605476,1.13894574622,0.991121828556,2.78388524055,48.418214
130,1413393233.56,30,27,0,16863,16763,0.994069857084,0.914859198386,6.54381101829,1.3282339559,1.15453384449,0.979320704937,2.80486631393,36.045981
131,1413393233.66,30,28,0,17329,17213,0.993306018812,0.932415578575,3.4201882293,1.33010619539,1.15572173199,0.981637239456,2.80982375145,38.604512
132,1413393233.81,31,28,0,17015,16914,0.994064061123,0.872641500348,1.76683582824,1.33750560731,1.16297023658,0.983979642391,2.82951664925,35.036662
133,1413393233.96,32,28,0,17160,17078,0.995221445221,0.863176416172,2.26677390294,1.33351247332,1.16160140152,0.979974746704,2.81888270378,34.072517
134,1413393234.06,35,26,0,16437,16366,0.995680476973,0.828877654336,1.34767145747,1.33016145883,1.16587558505,0.97514462471,2.8102350235,29.553883
135,1413393234.16,35,27,0,16904,16814,0.994675816375,0.852866670549,1.61034847725,1.32940353352,1.16519053858,0.97548019886,2.82571339607,33.555449
136,1413393234.26,36,27,0,16794,16731,0.996248660236,0.840186444665,1.6913211512,1.32091601622,1.15929190755,0.969284236431,2.80210089684,30.54422
137,1413393234.36,37,27,0,16654,16608,0.997237900805,0.806528992245,1.20216478573,1.31608966149,1.15359262769,0.968930780888,2.78146982193,30.929014
138,1413393234.46,38,27,0,16828,16800,0.998336106489,0.789486169449,1.07657525692,1.31246824894,1.14895141966,0.967109501362,2.7730588913,31.938978
139,1413393234.56,47,19,0,13917,13893,0.998275490407,0.80793668995,1.69270441003,1.2832185321,1.13568429768,0.938167393208,2.68742370605,26.447844
140,1413393234.66,41,17,0,10768,10750,0.998328380386,0.906317100672,5.90743426848,1.3027036743,1.15660193934,0.948464632034,2.76137304306,13.664934
141,1413393234.76,47,21,0,13423,13398,0.998137525143,0.811598317788,1.43903991898,1.28161286813,1.13541102391,0.934975624084,2.68872714043,18.430433
142,1413393234.91,42,27,0,16215,16181,0.997903176072,0.799961371584,1.32860716555,1.2846883533,1.12947725738,0.942733764648,2.68557858467,32.595205
143,1413393235.06,45,25,0,16134,16088,0.997148878146,0.817865521232,1.50180302497,1.28225535568,1.12541538055,0.94229310751,2.68169856071,30.324587
144,1413393235.16,46,24,0,16093,16044,0.996955197912,0.812595181145,1.49012244186,1.28513271425,1.12551334231,0.949656605721,2.68529057503,35.576057
145,1413393235.26,43,27,0,16817,16764,0.996848427187,0.83492323842,3.2048456215,1.28914881207,1.13110508694,0.948910713196,2.69581604004,38.805469
146,1413393235.36,38,33,0,19167,19117,0.997391349716,0.82707641613,3.44211565327,1.31065411365,1.14059882436,0.963994085789,2.75410938263,41.714436
147,1413393235.51,38,34,0,19334,19284,0.99741388228,0.819066551408,1.95618077074,1.30342556828,1.13408011338,0.958998441696,2.74366950989,44.544469
148,1413393235.66,40,33,0,19451,19391,0.99691532569,0.800581406613,1.30379050489,1.29813882705,1.13445007843,0.955474615097,2.73062682152,46.648701
149,1413393235.81,45,28,0,18136,18091,0.997518747243,0.791427580671,1.20811336241,1.29176694582,1.13171532207,0.948590040207,2.71326899529,39.354672
150,1413393235.96,49,24,0,14670,14627,0.997068847989,0.817580628285,1.57142994411,1.2801027538,1.13844893731,0.927449345589,2.72885560989,26.334998
151,1413393236.11,41,23,0,13799,13758,0.997028770201,0.806900108668,1.15109980638,1.29382307996,1.14185226244,0.939407885075,2.75814771652,28.510039
152,1413393236.21,41,24,0,14259,14221,0.997335016481,0.799897432561,1.22103918023,1.28749877747,1.135521546,0.940392673016,2.74055671692,31.052232
153,1413393236.31,41,24,0,14209,14170,0.99725526075,0.808391329773,1.38120436518,1.2884150348,1.1344933435,0.942756295204,2.74462962151,31.448998
154,1413393236.41,41,24,0,14271,14238,0.997687618247,0.795194343072,1.22318270798,1.28274280851,1.1341022698,0.93698400259,2.72995758057,29.979177
155,1413393236.51,41,24,0,14277,14241,0.997478461862,0.795405697315,1.50908194051,1.27454087886,1.12552664004,0.931837677956,2.7091319561,31.860925
156,1413393236.61,41,25,0,14827,14785,0.997167329871,0.817202951598,2.3627894788,1.2726385344,1.12750288605,0.924563467503,2.7107167244,38.120903
157,1413393236.76,41,25,0,14855,14818,0.997509256143,0.793214344627,2.00354381098,1.26831136884,1.12338182851,0.927379012108,2.69309735298,26.801195
158,1413393236.96,41,26,0,15353,15320,0.997850582948,0.76934561173,1.13681910051,1.26298239267,1.12359592514,0.920156955719,2.68315529823,31.916293
159,1413393237.06,33,21,0,13811,13777,0.997538194193,0.789125086329,1.74855599769,1.25932384511,1.12109720614,0.916472315788,2.67831587791,26.350914
160,1413393237.21,32,21,0,12701,12669,0.997480513345,0.790978571126,1.81835698411,1.24284687609,1.10222425405,0.907948076725,2.61530852318,26.029652
161,1413393237.31,32,22,0,13145,13128,0.998706732598,0.769568266526,1.75018785017,1.241705509,1.09828509329,0.906171262264,2.61752343178,26.270284
162,1413393237.46,33,21,0,12529,12506,0.998164258919,0.769789926212,1.20893792525,1.23840677585,1.0944919358,0.909531593323,2.59118556976,20.260992
163,1413393237.61,33,21,0,12542,12513,0.997687769096,0.970659783978,22.5289599607,1.23890096301,1.09434377491,0.904101252556,2.61261439323,20.790843
164,1413393237.71,33,21,0,12528,12493,0.997206257982,0.794307765381,1.46352967617,1.24031173424,1.08848573118,0.911871671677,2.58912801743,22.646191
165,1413393237.86,32,23,0,13712,13676,0.997374562427,0.772054986276,1.16919254124,1.24181461632,1.10014432506,0.904978454113,2.61434841156,23.61832
166,1413393238.01,32,23,0,13703,13667,0.997372838065,0.766625438169,1.18081518183,1.23546948405,1.09621790738,0.898265659809,2.58894634247,29.794918
167,1413393238.21,32,24,0,14445,14406,0.997300103842,0.752707793559,1.14279940534,1.228127406,1.10540615327,0.885321199894,2.57975196838,30.110504
168,1413393238.36,32,24,0,14195,14165,0.997886579782,0.752000066428,1.67416790864,1.21274273406,1.08648116575,0.875177502632,2.54638743401,29.752934
169,1413393238.46,33,23,0,13579,13548,0.997717063112,0.740857330187,1.20550038173,1.20937385777,1.08143542619,0.874662458897,2.52670025826,27.661095
170,1413393238.56,34,22,0,12956,12916,0.996912627354,0.758170481033,1.56978333076,1.2140487593,1.08567618235,0.877412080765,2.54596734047,28.376238
171,1413393238.66,34,22,0,12958,12920,0.99706744868,0.752298024735,1.1200713788,1.21729292508,1.08958342886,0.877762258053,2.55779004097,26.495529
172,1413393238.81,34,23,0,13483,13445,0.997181636134,0.751639446719,1.17689504126,1.21793201077,1.09514034338,0.875310897827,2.56454110146,29.078249
173,1413393238.91,34,22,0,12783,12747,0.997183759681,0.753488713761,1.37631918462,1.21377672589,1.09181233715,0.873956084251,2.54826021194,26.717983
174,1413393239.01,34,22,0,12793,12753,0.996873290081,0.747296736692,1.28103357222,1.20910082316,1.08983912247,0.871585249901,2.527384758,28.921841
175,1413393239.11,34,23,0,13327,13284,0.996773467397,0.80997259369,7.68570783968,1.20838124287,1.09041180054,0.871971845627,2.53226089478,25.290565
176,1413393239.21,34,23,0,13274,13235,0.997061925569,0.764155273422,2.76489820083,1.20950746306,1.08980359636,0.87177324295,2.54101777077,29.54007
177,1413393239.36,34,24,0,13693,13644,0.996421529249,0.775444445859,2.26384362429,1.2099477005,1.09865627683,0.864369094372,2.54807806015,30.915512
178,1413393239.46,34,24,0,13641,13606,0.997434205703,0.73211488876,1.15743519786,1.21193149456,1.10317946694,0.869159221649,2.55977988243,29.573394
179,1413393239.56,34,24,0,13640,13599,0.996994134897,0.729844087411,1.15684813397,1.20773487612,1.09938005329,0.867347300053,2.54262924194,30.459633
180,1413393239.66,30,22,0,12603,12570,0.997381575815,0.690413973089,1.1287565941,1.16981836294,1.05616222648,0.839709818363,2.47359633446,26.872693
181,1413393239.76,34,24,0,13706,13657,0.996424923391,0.729343645826,1.28162998202,1.19222632824,1.07608920998,0.858691215515,2.50125956535,29.062149
182,1413393239.86,33,23,0,12974,12939,0.997302296901,0.708011924789,1.17928323969,1.17865986192,1.06536822235,0.84912443161,2.47517347336,29.556424
183,1413393240.01,34,25,0,14144,14108,0.997454751131,0.718581359624,1.28917034854,1.19264772906,1.07434097729,0.860716640949,2.50460720062,31.601073
184,1413393240.11,30,24,0,13641,13598,0.996847738436,0.691532087366,1.37659244389,1.15841416828,1.03826183941,0.835119903088,2.45030283928,29.968594
185,1413393240.21,33,26,0,14594,14558,0.997533232835,0.690466197843,1.10320705799,1.17462030539,1.05969258483,0.846808612347,2.47062087059,34.366194
