frame_id,ts,state,n_kps,n_map_pts,n_inliers,n_lost_kps,reproj_mean_px,reproj_std_px,reproj_median_px,n_reproj,obs_per_mp,n_local_mps,n_local_kfs,is_kf,n_global_kfs,n_global_mps,image_name
52,1413393214.86,1,1568,0,0,1568,0,0,0,0,0,0,0,0,0,0,
53,1413393214.91,1,1525,0,0,1525,0,0,0,0,0,0,0,0,0,0,
54,1413393214.96,1,1526,0,0,1526,0,0,0,0,0,0,0,0,0,0,
55,1413393215.01,1,1548,0,0,1548,0,0,0,0,0,0,0,0,0,0,
56,1413393215.06,1,1569,0,0,1569,0,0,0,0,0,0,0,0,0,0,
57,1413393215.11,1,1537,0,0,1537,0,0,0,0,0,0,0,0,0,0,
58,1413393215.16,1,1531,0,0,1531,0,0,0,0,0,0,0,0,0,0,
59,1413393215.21,1,1515,0,0,1515,0,0,0,0,0,0,0,0,0,0,
60,1413393215.26,1,1534,0,0,1534,0,0,0,0,0,0,0,0,0,0,
61,1413393215.31,1,1556,0,0,1556,0,0,0,0,0,0,0,0,0,0,
62,1413393215.36,1,1563,0,0,1563,0,0,0,0,0,0,0,0,0,0,
63,1413393215.41,1,1560,0,0,1560,0,0,0,0,0,0,0,0,0,0,
64,1413393215.46,1,1554,0,0,1554,0,0,0,0,0,0,0,0,0,0,
65,1413393215.51,1,1549,0,0,1549,0,0,0,0,0,0,0,0,0,0,
66,1413393215.56,1,1536,0,0,1536,0,0,0,0,0,0,0,0,0,0,
67,1413393215.61,1,1561,0,0,1561,0,0,0,0,0,0,0,0,0,0,
68,1413393215.66,1,1521,0,0,1521,0,0,0,0,0,0,0,0,0,0,
69,1413393215.71,1,1529,0,0,1529,0,0,0,0,0,0,0,0,0,0,
70,1413393215.76,1,1511,0,0,1511,0,0,0,0,0,0,0,0,0,0,
71,1413393215.81,1,1537,0,0,1537,0,0,0,0,0,0,0,0,0,0,
72,1413393215.86,1,1551,0,0,1551,0,0,0,0,0,0,0,0,0,0,
73,1413393215.91,1,1508,0,0,1508,0,0,0,0,0,0,0,0,0,0,
74,1413393215.96,1,1507,0,0,1507,0,0,0,0,0,0,0,0,0,0,
75,1413393216.01,1,1514,0,0,1514,0,0,0,0,0,0,0,0,0,0,
76,1413393216.06,1,1553,0,0,1553,0,0,0,0,0,0,0,0,0,0,
77,1413393216.11,1,1518,0,0,1518,0,0,0,0,0,0,0,0,0,0,
78,1413393216.16,1,1506,0,0,1506,0,0,0,0,0,0,0,0,0,0,
79,1413393216.21,1,1524,0,0,1524,0,0,0,0,0,0,0,0,0,0,
80,1413393216.26,1,1561,0,0,1561,0,0,0,0,0,0,0,0,0,0,
81,1413393216.31,1,1501,0,0,1501,0,0,0,0,0,0,0,0,0,0,
82,1413393216.36,1,1570,0,0,1570,0,0,0,0,0,0,0,0,0,0,
83,1413393216.41,1,1501,0,0,1501,0,0,0,0,0,0,0,0,0,0,
84,1413393216.46,1,1519,0,0,1519,0,0,0,0,0,0,0,0,0,0,
85,1413393216.51,1,1562,0,0,1562,0,0,0,0,0,0,0,0,0,0,
86,1413393216.56,1,1539,0,0,1539,0,0,0,0,0,0,0,0,0,0,
87,1413393216.61,1,1541,0,0,1541,0,0,0,0,0,0,0,0,0,0,
88,1413393216.66,1,1551,0,0,1551,0,0,0,0,0,0,0,0,0,0,
89,1413393216.71,1,1534,0,0,1534,0,0,0,0,0,0,0,0,0,0,
90,1413393216.76,1,1554,0,0,1554,0,0,0,0,0,0,0,0,0,0,
91,1413393216.81,1,1521,0,0,1521,0,0,0,0,0,0,0,0,0,0,
92,1413393216.86,1,1531,0,0,1531,0,0,0,0,0,0,0,0,0,0,
93,1413393216.91,1,1494,0,0,1494,0,0,0,0,0,0,0,0,0,0,
94,1413393216.96,1,1494,0,0,1494,0,0,0,0,0,0,0,0,0,0,
95,1413393217.01,1,1499,0,0,1499,0,0,0,0,0,0,0,0,0,0,
96,1413393217.06,2,1526,232,0,1294,0.230502536684,0.195772357992,0.175576195121,232,2,232,2,0,2,232,
97,1413393217.11,2,1000,263,263,737,1.3417747796,1.04737385172,1.07880461216,263,2,465,2,1,2,465,
98,1413393217.16,2,1001,308,308,693,1.30399449513,0.943300030433,1.04949700832,308,2.85714285714,452,3,0,3,452,
99,1413393217.21,2,998,282,282,716,1.42945117054,1.14880152633,1.13578629494,282,2.87234042553,452,3,1,3,452,
100,1413393217.26,2,998,436,436,562,1.26875260692,0.979708710191,0.986586093903,436,3.73394495413,588,4,1,4,588,
101,1413393217.31,2,1000,529,529,471,1.25080990934,1.07114056195,0.925466895103,529,4.54442344045,687,5,0,5,687,
102,1413393217.36,2,994,518,518,476,1.33187520398,1.00791926645,1.06177341938,518,4.58108108108,687,5,1,5,687,
103,1413393217.41,2,999,566,566,433,1.15204161967,0.900080344244,0.911188364029,566,5.3445229682,749,6,0,6,749,
104,1413393217.46,2,1002,552,552,450,1.19873270851,0.883827862636,0.952449798584,552,5.37137681159,749,6,1,6,749,
105,1413393217.51,2,1000,574,574,426,1.10622362791,0.845001537506,0.874301612377,574,5.36585365854,760,6,0,6,760,
106,1413393217.56,2,1002,565,565,437,1.22465239314,0.909412776744,0.975800514221,565,5.35752212389,760,6,1,6,760,
107,1413393217.61,2,998,565,565,433,1.15897122897,0.8765796731,0.928776681423,565,5.46548672566,758,6,0,6,758,
108,1413393217.66,2,997,547,547,450,1.29315530215,1.02073921185,1.03879094124,547,5.44241316271,758,6,1,6,758,
109,1413393217.71,2,998,566,566,432,1.1965859146,0.88096130282,0.996656298637,566,6.22614840989,768,7,0,7,768,
110,1413393217.76,2,1000,534,534,466,1.27618363219,0.930434635143,1.03719961643,534,6.31647940075,768,7,1,7,768,
111,1413393217.81,2,1000,560,560,440,1.32762880889,1.05309513009,1.00488376617,560,6.19464285714,781,7,0,7,781,
112,1413393217.86,2,1001,531,531,470,1.39771655571,1.1449318709,1.09137523174,531,6.18267419962,781,7,1,7,781,
113,1413393217.91,2,998,550,550,448,1.30938000321,1.03036832762,1.07150948048,550,6.13272727273,761,7,0,7,761,
114,1413393217.96,2,1002,521,521,481,1.41750007457,1.13744331,1.10961389542,521,6.1113243762,761,7,0,7,761,
115,1413393218.01,2,1000,492,492,508,1.40089240776,1.05319005501,1.16464543343,492,6.16056910569,761,7,1,7,761,
116,1413393218.06,2,1001,527,527,474,1.37437517364,1.03313620567,1.09275758266,527,6.07210626186,787,7,0,7,787,
117,1413393218.11,2,1002,527,527,475,1.3523099219,0.977333167613,1.07609665394,527,6.0569259962,787,7,0,7,787,
118,1413393218.16,2,1001,502,502,499,1.42878360417,1.01478406573,1.16855597496,502,6.05976095618,787,7,1,7,787,
119,1413393218.21,2,1001,525,525,476,1.34243217047,1.07692468686,1.05131208897,525,6.70095238095,826,8,0,8,826,
120,1413393218.26,2,1000,491,491,509,1.41927651452,1.10170124314,1.08548176289,491,6.77393075356,826,8,1,8,826,
121,1413393218.31,2,1002,528,528,474,1.36366810979,1.03978635375,1.05069983006,528,6.62689393939,830,8,0,8,830,
122,1413393218.36,2,1001,500,500,501,1.3905877868,1.05880510983,1.08342826366,500,6.644,830,8,1,8,830,
123,1413393218.41,2,1001,524,524,477,1.27986071726,0.965482524585,1.00307619572,524,7.3358778626,836,9,0,9,836,
124,1413393218.46,2,1002,516,516,486,1.36408322749,1.03952339206,1.09913635254,516,7.38953488372,836,9,0,9,836,
125,1413393218.51,2,998,492,492,506,1.35782351046,1.08261974038,1.07383406162,492,7.48577235772,836,9,1,9,836,
126,1413393218.56,2,1001,506,506,495,1.27035486466,1.05186073849,0.999200165272,506,8.03557312253,873,10,1,10,873,
127,1413393218.61,2,1003,526,526,477,1.25475570287,1.06646402721,0.921373605728,526,7.96768060837,868,10,0,10,868,
128,1413393218.66,2,999,517,517,482,1.27267887974,0.997114711433,0.979176819324,517,7.94777562863,868,10,1,10,868,
129,1413393218.71,2,1001,500,500,501,1.21814860767,0.911991997282,0.977817714214,500,7.276,827,9,0,9,827,
130,1413393218.76,2,1003,486,486,517,1.16755485956,0.866541373415,0.970450997353,486,7.26748971193,827,9,1,9,827,
131,1413393218.81,2,1001,477,477,524,1.31143035327,1.14022060741,1.01125669479,477,7.19077568134,815,9,0,9,815,
132,1413393218.86,2,1003,456,456,547,1.28288145362,1.08578367744,0.949909985065,456,7.20175438596,815,9,1,9,815,
133,1413393218.91,2,999,467,467,532,1.1852474829,0.957066404356,0.910456717014,467,7.85653104925,852,10,0,10,852,
134,1413393218.96,2,1002,452,452,550,1.26819933843,1.00637082043,0.997207224369,452,7.90707964602,852,10,1,10,852,
135,1413393219.01,2,1003,462,462,541,1.27021131529,1.10333865334,0.960422933102,462,8.44155844156,868,11,0,11,868,
136,1413393219.06,2,1003,439,439,564,1.2571685838,1.10948033535,0.975123763084,439,8.48519362187,868,11,1,11,868,
137,1413393219.11,2,1004,502,502,502,1.1887948376,0.957813838547,0.910677313805,502,7.86055776892,904,11,0,11,904,
138,1413393219.16,2,1005,487,487,518,1.32460397461,1.09654001676,0.984324872494,487,7.89527720739,904,11,0,11,904,
139,1413393219.21,2,1001,459,459,542,1.31659091384,0.967152135197,1.04083788395,459,8.07843137255,904,11,0,11,904,
140,1413393219.26,2,1006,469,469,537,1.36102561959,1.10271224953,1.01342320442,469,7.92963752665,904,11,0,11,904,
141,1413393219.31,2,1002,456,456,546,1.34538915951,1.03301116549,1.07576692104,456,7.93421052632,904,11,1,11,904,
142,1413393219.36,2,1003,484,484,519,1.29739955071,1.01265846766,0.970184445381,484,8.24173553719,935,12,0,12,935,
143,1413393219.41,2,1002,481,481,521,1.32500442481,1.05194150815,1.03006744385,481,8.34927234927,935,12,0,12,935,
144,1413393219.46,2,1001,448,448,553,1.31430867005,1.07120939931,1.02820909023,448,8.33928571429,935,12,1,12,935,
145,1413393219.51,2,1005,504,504,501,1.36067348626,1.08585662316,1.09292948246,504,8.19047619048,925,12,0,12,925,
146,1413393219.56,2,1004,468,468,536,1.37666126295,1.12354439756,1.05463624001,468,8.23076923077,925,12,0,12,925,
147,1413393219.61,2,1002,473,473,529,1.34059823894,1.13676762951,0.989040255547,473,8.42283298097,925,12,0,12,925,
148,1413393219.66,2,1004,470,470,534,1.31901215431,1.00193296668,1.06028199196,470,8.52553191489,925,12,1,12,925,
149,1413393219.71,2,1005,485,485,520,1.33444225811,1.08830136676,1.01416242123,485,8.49278350515,916,12,0,12,916,
150,1413393219.76,2,1004,481,481,523,1.33355334434,1.13592268938,0.999967992306,481,8.65488565489,916,12,1,12,916,
151,1413393219.81,2,1004,490,490,514,1.29820520912,1.03394944347,1.05853307247,490,8.62040816327,930,12,1,12,930,
152,1413393219.86,2,1002,508,508,494,1.22068354647,0.972374936392,1.01280653477,508,9.25590551181,940,13,0,13,940,
153,1413393219.91,2,1004,477,477,527,1.28627016884,1.023122964,1.02625358105,477,9.34800838574,940,13,1,13,940,
154,1413393219.96,2,1001,505,505,496,1.25171762128,0.890429407497,1.02402198315,505,9.45940594059,933,13,0,13,933,
155,1413393220.01,2,1002,470,470,532,1.29656085027,0.994618952416,1.02497065067,470,9.62340425532,933,13,1,13,933,
156,1413393220.06,2,1000,500,500,500,1.30136943137,1.10124060902,0.979429900646,500,10.176,943,14,0,14,943,
157,1413393220.11,2,1001,489,489,512,1.27421595633,1.03711989601,0.985913574696,489,10.1574642127,943,14,0,14,943,
158,1413393220.16,2,1003,474,474,529,1.37953152079,1.14153186152,1.07888448238,474,10.2088607595,943,14,1,14,943,
159,1413393220.21,2,1003,519,521,484,1.2982006318,1.10067295384,0.951262056828,519,10.0327552987,977,15,0,14,967,
160,1413393220.26,2,1000,495,495,505,1.36478111848,1.13287837933,1.07257199287,495,9.88282828283,967,14,0,14,967,
161,1413393220.31,2,1003,484,484,519,1.40606702909,1.13893982958,1.08699691296,484,10.0475206612,967,14,1,14,967,
162,1413393220.36,2,1001,485,485,516,1.38931541366,1.10516810886,1.13062572479,485,10.1402061856,959,14,0,14,959,
163,1413393220.41,2,1000,481,481,519,1.35403245698,1.10304367053,1.03162527084,481,10.0956340956,959,14,0,14,959,
164,1413393220.46,2,1003,472,472,531,1.36634314898,1.10162021192,1.08605098724,472,10.0572033898,959,14,1,14,959,
165,1413393220.51,2,1002,487,487,515,1.32790069687,1.00179402648,1.06270539761,487,10.704312115,968,15,0,15,968,
166,1413393220.56,2,1001,477,477,524,1.36068808954,1.0389781754,1.06750357151,477,10.7064989518,968,15,1,15,968,
167,1413393220.61,2,1002,489,490,513,1.25294622147,0.982116799145,0.991014003754,489,10.0838445808,956,15,0,14,945,
168,1413393220.66,2,1001,480,480,521,1.38474178327,1.12316191482,1.05710208416,480,9.98541666667,945,14,0,14,945,
169,1413393220.71,2,1002,475,475,527,1.322840828,1.04755040672,1.05661273003,475,9.99789473684,945,14,1,14,945,
170,1413393220.76,2,1001,469,469,532,1.33324726619,1.03676802176,1.02175688744,469,11.0447761194,962,15,0,15,962,
171,1413393220.81,2,1001,453,453,548,1.30221827024,0.926001594041,1.02554655075,453,10.1633554084,949,14,1,14,949,
172,1413393220.86,2,1003,456,456,547,1.33648085374,1.09403662253,1.03631448746,456,10.6995614035,978,15,1,15,978,
173,1413393220.91,2,1002,464,472,538,1.25919589998,1.02866778701,0.980253398418,464,10.7349137931,978,16,0,15,954,
174,1413393220.96,2,1001,457,457,544,1.29255049475,1.00918525,0.982262670994,457,10.875273523,954,15,0,15,954,
175,1413393221.01,2,1002,439,439,563,1.26873136197,0.989158744267,1.04018700123,439,10.9817767654,954,15,1,15,954,
176,1413393221.06,2,1000,466,466,534,1.37453257531,1.12369958937,1.0610666275,466,10.6824034335,965,15,0,15,965,
177,1413393221.11,2,1003,456,456,547,1.32447687974,1.08566143564,1.01619780064,456,10.6907894737,965,15,0,15,965,
178,1413393221.16,2,1001,447,447,554,1.37130229795,1.17798042719,1.03795206547,447,10.6599552573,965,15,1,15,965,
179,1413393221.21,2,1002,486,486,516,1.34530201321,1.13424688192,1.05930173397,486,11.3127572016,988,16,0,16,988,
180,1413393221.26,2,1003,471,471,532,1.36037486894,1.1856284178,1.02361047268,471,10.4458598726,972,15,0,15,972,
181,1413393221.31,2,1004,452,452,552,1.38676094643,1.19190770386,1.01836872101,452,10.1880530973,972,15,1,15,972,
182,1413393221.36,2,1002,491,491,511,1.40905329672,1.1969125536,1.05141234398,491,10.6374745418,1011,16,0,16,1011,
183,1413393221.41,2,1002,487,487,515,1.37431109782,1.15491885453,1.03602385521,487,10.0431211499,995,15,0,15,995,
184,1413393221.46,2,1003,458,458,545,1.37601559826,1.13224237293,1.07592952251,458,10.2248908297,995,15,1,15,995,
185,1413393221.51,2,1002,487,487,515,1.40301496269,1.11623451374,1.07104849815,487,10.6550308008,1044,16,0,16,1044,
186,1413393221.56,2,1000,476,476,524,1.36606547945,1.05850143642,1.09434080124,476,10.1323529412,1022,15,1,15,1022,
187,1413393221.61,2,1004,493,494,511,1.31930281433,1.11887109952,0.969170928001,493,10.0912778905,1030,16,0,15,1007,
188,1413393221.66,2,1003,475,475,528,1.34903884216,1.09618172845,1.01156640053,475,10.1326315789,1007,15,1,15,1007,
189,1413393221.71,2,1002,477,477,525,1.35334335263,1.09449217816,1.03809845448,477,10.9224318658,1012,16,0,16,1012,
190,1413393221.76,2,1001,487,487,514,1.41376721893,1.20118137787,1.07769572735,487,10.1745379877,989,15,0,15,989,
191,1413393221.81,2,1003,458,458,545,1.33850243723,1.0672542786,1.07602071762,458,10.2838427948,989,15,1,15,989,
192,1413393221.86,2,1003,478,478,525,1.38722859196,1.13052551123,1.02256929874,478,10.0774058577,988,15,0,15,988,
193,1413393221.91,2,1003,472,472,531,1.35754890975,1.07970223674,1.08040964603,472,9.99152542373,988,15,0,15,988,
194,1413393221.96,2,1003,448,448,555,1.42606808897,1.18036339639,1.08980298042,448,10.0625,988,15,1,15,988,
195,1413393222.01,2,1002,467,467,535,1.36572740546,1.15594175434,1.03917884827,467,10.1199143469,988,15,0,15,988,
196,1413393222.06,2,1004,460,460,544,1.40494815659,1.15110018333,1.1098703146,460,9.91956521739,988,15,0,15,988,
197,1413393222.11,2,1003,452,452,551,1.44750241676,1.09112383172,1.1527838707,452,9.89601769912,988,15,0,15,988,
198,1413393222.16,2,1001,451,451,550,1.47559515205,1.31557126971,1.02263319492,451,9.89135254989,988,15,0,15,988,
199,1413393222.21,2,1001,454,454,547,1.45694417918,1.23790124517,1.07720470428,454,9.87444933921,988,15,0,15,988,
200,1413393222.26,2,1004,439,439,565,1.37776865693,1.20067850393,1.07713782787,439,10.1640091116,988,15,1,15,988,
201,1413393222.31,2,1006,450,450,556,1.4099835589,1.15914439815,1.0936293602,450,9.55111111111,958,14,0,14,958,
202,1413393222.36,2,1002,461,461,541,1.37442970499,1.12638817658,1.04092144966,461,9.31670281996,958,14,0,14,958,
203,1413393222.41,2,1004,446,446,558,1.33983609099,1.11383513145,1.04478955269,446,9.42825112108,958,14,0,14,958,
204,1413393222.46,2,1001,454,454,547,1.33482581214,1.17201092055,0.995150268078,454,9.26431718062,958,14,0,14,958,
205,1413393222.51,2,1002,455,455,547,1.43403947654,1.19232670636,1.03535926342,455,9.3010989011,958,14,1,14,958,
206,1413393222.56,2,1003,462,462,541,1.34240199162,1.07407494721,1.08941590786,462,9.23593073593,965,14,0,14,965,
207,1413393222.61,2,1002,464,464,538,1.35795121726,1.09262197443,1.02950942516,464,9.17887931034,965,14,0,14,965,
208,1413393222.66,2,1003,459,459,544,1.35529936424,1.08243091315,1.05852591991,459,9.11546840959,965,14,0,14,965,
209,1413393222.71,2,1001,464,464,537,1.36223143854,0.947110810041,1.14034986496,464,9.23922413793,965,14,1,14,965,
210,1413393222.76,2,1004,467,467,537,1.32655880625,1.07910185579,1.04708576202,467,9.24411134904,957,14,0,14,957,
211,1413393222.81,2,1002,458,458,544,1.33700674815,1.08503942272,1.11781966686,458,9.29912663755,957,14,0,14,957,
212,1413393222.86,2,1004,452,452,552,1.42486385742,1.06722039827,1.10198605061,452,9.25,957,14,0,14,957,
213,1413393222.91,2,1002,437,437,565,1.47693755827,1.26386723347,1.09708631039,437,9.28832951945,957,14,1,14,957,
214,1413393222.96,2,1003,479,479,524,1.48484332187,1.24103457822,1.15844142437,479,9.84551148225,1004,15,0,15,1004,
215,1413393223.01,2,1006,462,462,544,1.49128800895,1.17484397943,1.17299926281,462,9.68398268398,1004,15,1,15,1004,
216,1413393223.06,2,1004,474,475,530,1.45498217139,1.09152199132,1.23412740231,474,9.85443037975,1027,16,1,15,1010,
217,1413393223.11,2,1002,491,491,511,1.46393469157,1.20476145597,1.21152794361,491,9.64969450102,1011,15,0,15,1011,
218,1413393223.16,2,1002,463,463,539,1.56558409724,1.28813118301,1.15233445168,463,9.4060475162,1011,15,1,15,1011,
219,1413393223.21,2,1002,468,468,534,1.5007965681,1.17205176298,1.19335818291,468,10.1666666667,1042,16,0,16,1042,
220,1413393223.26,2,1005,459,459,546,1.58239863985,1.335545059,1.1721817255,459,9.48801742919,1023,15,1,15,1023,
221,1413393223.31,2,1002,467,467,535,1.50488590566,1.30714897152,1.07113611698,467,10.0214132762,1057,16,1,16,1057,
222,1413393223.36,2,1002,462,468,540,1.48124578458,1.12900792254,1.22100651264,462,10.1277056277,1061,17,0,16,1043,
223,1413393223.41,2,1003,457,457,546,1.49289150119,1.23451915162,1.14293122292,457,9.99781181619,1043,16,1,16,1043,
224,1413393223.46,2,1004,484,484,520,1.40673436618,1.12790723404,1.10914671421,484,10.617768595,1095,17,0,17,1095,
225,1413393223.51,2,1003,457,457,546,1.4353844787,1.21549546401,1.03389370441,457,10.341356674,1095,17,1,17,1095,
226,1413393223.56,2,1002,456,456,546,1.55296777756,1.16546719981,1.20475435257,456,11.2916666667,1098,18,0,18,1098,
227,1413393223.61,2,1006,432,432,574,1.47984385157,1.13316211759,1.1909930706,432,9.91666666667,1063,16,1,16,1063,
228,1413393223.66,2,1004,440,440,564,1.52466327105,1.21139405198,1.18014776707,440,10.425,1087,17,1,17,1087,
229,1413393223.71,2,1004,461,461,543,1.56254306102,1.32025617649,1.13063395023,461,11.1453362256,1103,18,0,18,1103,
230,1413393223.76,2,1000,446,446,554,1.59377289137,1.33010681894,1.19267749786,446,10.2107623318,1090,17,0,17,1090,
231,1413393223.81,2,1005,426,426,579,1.51871730188,1.1717164825,1.2087816,426,10.2323943662,1090,17,1,17,1090,
232,1413393223.86,2,1000,446,446,554,1.47766961764,1.14775989108,1.16661322117,446,10.7533632287,1108,18,0,18,1108,
233,1413393223.91,2,1002,453,453,549,1.58907508423,1.28542551988,1.15586745739,453,10.6688741722,1108,18,0,18,1108,
234,1413393223.96,2,1006,421,421,585,1.59855964596,1.29561888556,1.15346813202,421,10.8028503563,1108,18,1,18,1108,
235,1413393224.01,2,1001,461,461,540,1.59661048767,1.29930034106,1.18397474289,461,11.2255965293,1155,19,0,19,1155,
236,1413393224.06,2,1005,418,418,587,1.57618790475,1.22266893529,1.2465685606,418,10.6052631579,1130,18,1,18,1130,
237,1413393224.11,2,1004,422,422,582,1.63060906379,1.36937455386,1.18264687061,422,10.971563981,1163,19,0,19,1163,
238,1413393224.16,2,1003,394,394,609,1.46469163282,1.26660511191,1.09095966816,394,10.4593908629,1143,18,1,18,1143,
239,1413393224.21,2,996,422,422,574,1.52166558331,1.20349249308,1.13794386387,422,10.7369668246,1176,19,0,19,1176,
240,1413393224.26,2,1003,406,406,597,1.52127332076,1.22975012976,1.22686672211,406,10.7290640394,1176,19,1,19,1176,
241,1413393224.31,2,994,408,408,586,1.48125006938,1.17739969904,1.15126955509,408,11.2303921569,1205,20,0,20,1205,
242,1413393224.36,2,997,411,411,586,1.47285693835,1.20312452852,1.07820129395,411,10.8053527981,1205,20,1,20,1205,
243,1413393224.41,2,1000,435,435,565,1.60826000217,1.31541382461,1.21153497696,435,11.6114942529,1225,21,0,21,1225,
244,1413393224.46,2,995,417,417,578,1.50911900487,1.25077434364,1.13361203671,417,11.8537170264,1225,21,1,21,1225,
245,1413393224.51,2,996,437,437,559,1.49686732101,1.22298682625,1.13869976997,437,12.4874141876,1253,22,0,22,1253,
246,1413393224.56,2,1005,429,429,576,1.61331015318,1.28985601717,1.21221673489,429,11.1421911422,1211,20,0,20,1211,
247,1413393224.61,2,997,395,395,602,1.52845357071,1.22815224874,1.13847446442,395,11.1949367089,1211,20,1,20,1211,
248,1413393224.66,2,991,396,396,595,1.64139543763,1.18650604609,1.32015120983,396,11.9974747475,1248,21,0,21,1248,
249,1413393224.71,2,991,396,396,595,1.67009596773,1.33086044892,1.29034519196,396,11.5353535354,1247,21,1,21,1247,
250,1413393224.76,2,992,412,412,580,1.70341422077,1.35506000064,1.35714507103,412,11.7330097087,1265,22,0,22,1265,
251,1413393224.81,2,995,396,396,599,1.61497667015,1.32169411614,1.2552819252,396,12.1641414141,1264,22,1,22,1264,
252,1413393224.86,2,1000,414,414,586,1.74783705293,1.37685176965,1.30628955364,414,12.5314009662,1295,23,0,23,1295,
253,1413393224.91,2,997,407,407,590,1.76008924146,1.46623090556,1.30936038494,407,12.1965601966,1272,22,1,22,1272,
254,1413393224.96,2,996,430,430,566,1.6216215304,1.21884755044,1.27497148514,430,12.288372093,1303,23,0,23,1303,
