ts,state,px,py,pz,qx,qy,qz,qw
1413393213.355760335922,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393213.405760526657,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393213.455760478973,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393213.505760431290,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393213.555760383606,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393213.605760574341,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393213.655760288239,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393213.705760478973,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393213.755760431290,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393213.805760622025,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393213.855760335922,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393213.905760526657,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393213.955760478973,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393214.005760431290,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393214.055760383606,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393214.105760574341,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393214.155760288239,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393214.205760478973,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393214.255760431290,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393214.305760622025,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393214.355760335922,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393214.405760526657,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393214.455760478973,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393214.505760431290,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393214.555760383606,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393214.605760574341,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393214.655760288239,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393214.705760478973,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393214.755760431290,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393214.805760622025,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393214.855760335922,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393214.905760526657,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393214.955760478973,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393215.005760431290,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393215.055760383606,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393215.105760574341,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393215.155760288239,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393215.205760478973,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393215.255760431290,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393215.305760622025,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393215.355760335922,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393215.405760526657,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393215.455760478973,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393215.505760431290,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393215.555760383606,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393215.605760574341,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393215.655760288239,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393215.705760478973,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393215.755760431290,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393215.805760622025,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393215.855760335922,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393215.905760526657,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393215.955760478973,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393216.005760431290,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393216.055760383606,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393216.105760574341,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393216.155760288239,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393216.205760478973,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393216.255760431290,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393216.305760622025,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393216.355760335922,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393216.405760526657,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393216.455760478973,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393216.505760431290,1,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,1.000000000000
1413393216.555760383606,2,0.000000022352,0.000000003725,0.000000000000,-0.000000000057,-0.000000001326,-0.000000091627,1.000000000000
1413393216.605760574341,2,0.001243200735,0.000163596254,-0.000438276562,-0.000522515096,0.000495417626,0.001021730015,0.999999225140
1413393216.655760288239,2,0.001715305378,0.001338623581,-0.000381829188,0.000650127244,0.001374085317,0.001051259693,0.999998271465
1413393216.705760478973,2,0.001259493292,0.000328491995,0.000144874459,0.001390786376,0.003415561281,-0.001049550134,0.999992668629
1413393216.755760431290,2,0.002367049921,-0.000063834726,-0.001655452070,0.001846083440,0.005710290279,-0.002889034571,0.999977827072
1413393216.805760622025,2,0.002058903454,-0.002679550322,-0.001872309949,0.002504573669,0.007812772878,-0.004946980160,0.999954104424
1413393216.855760335922,2,0.002728147665,-0.005827491172,-0.003818718251,0.003745815950,0.009457903914,-0.006297603715,0.999928414822
1413393216.905760526657,2,0.002879256150,-0.012703555636,-0.007128742523,0.005686965305,0.011171853170,-0.007908971980,0.999890148640
1413393216.955760478973,2,0.001954667270,-0.016766643152,-0.010013398714,0.006058149040,0.013182426803,-0.010619277135,0.999838411808
1413393217.005760431290,2,0.002146082930,-0.024986285716,-0.014753554948,0.005019490141,0.014550827444,-0.012192690745,0.999807178974
1413393217.055760383606,2,0.001410995494,-0.030706305057,-0.021125633270,0.003160232212,0.015187778510,-0.012377877720,0.999803066254
1413393217.105760574341,2,-0.000080460115,-0.040955744684,-0.028291355819,0.002056895755,0.015672819689,-0.012163079344,0.999801099300
1413393217.155760288239,2,-0.002209713915,-0.051104154438,-0.036537684500,0.000792387291,0.016013059765,-0.011100369506,0.999809861183
1413393217.205760478973,2,-0.004725368693,-0.062369525433,-0.045895203948,-0.000010318702,0.016309907660,-0.010929881595,0.999807238579
1413393217.255760431290,2,-0.008298587985,-0.072005055845,-0.054274823517,0.000503099873,0.017275897786,-0.011732096784,0.999781847000
1413393217.305760622025,2,-0.012194119394,-0.081476643682,-0.063777364790,-0.000270829216,0.017951380461,-0.012689070776,0.999758303165
1413393217.355760335922,2,-0.017100991681,-0.088348910213,-0.073138438165,-0.001209905604,0.017682792619,-0.012666704133,0.999762713909
1413393217.405760526657,2,-0.020891604945,-0.094973638654,-0.083632633090,-0.002625197638,0.017909951508,-0.012818017043,0.999754011631
1413393217.455760478973,2,-0.030230024830,-0.100398868322,-0.090410508215,-0.004054951482,0.018577203155,-0.013345669024,0.999730169773
1413393217.505760431290,2,-0.037925060838,-0.103781305254,-0.099645674229,-0.004363080021,0.018522324041,-0.013923707418,0.999722003937
1413393217.555760383606,2,-0.045289166272,-0.107630357146,-0.109351977706,-0.004396755714,0.019022481516,-0.013958511874,0.999711990356
1413393217.605760574341,2,-0.053213909268,-0.109629362822,-0.120022773743,-0.004146238789,0.018952103332,-0.014589291997,0.999705374241
1413393217.655760288239,2,-0.063438177109,-0.112366430461,-0.131304070354,-0.004307323601,0.018563570455,-0.014676705934,0.999710679054
1413393217.705760478973,2,-0.074641063809,-0.116176314652,-0.142389178276,-0.004397202283,0.019057681784,-0.014852854423,0.999698400497
1413393217.755760431290,2,-0.086835511029,-0.121228985488,-0.152163445950,-0.004091064446,0.018761960790,-0.014721438289,0.999707221985
1413393217.805760622025,2,-0.098793141544,-0.127686500549,-0.165612101555,-0.004148422740,0.018487354741,-0.014127518050,0.999720692635
1413393217.855760335922,2,-0.110581941903,-0.136830046773,-0.180015966296,-0.004399269354,0.018261814490,-0.013033770025,0.999738633633
1413393217.905760526657,2,-0.125280857086,-0.144445121288,-0.194023787975,-0.003802111140,0.017836706713,-0.012596799061,0.999754309654
1413393217.955760478973,2,-0.140903577209,-0.158296316862,-0.209340855479,-0.003569902387,0.017954951152,-0.012470982037,0.999754667282
1413393218.005760431290,2,-0.155618190765,-0.167899459600,-0.224201664329,-0.003798665712,0.017613515258,-0.010933420621,0.999777853489
1413393218.055760383606,2,-0.171628788114,-0.176712810993,-0.239240035415,-0.003138619009,0.016407541931,-0.007407087367,0.999833047390
1413393218.105760574341,2,-0.185401722789,-0.185149401426,-0.256989270449,-0.003931638785,0.014946427196,-0.003543240717,0.999874293804
1413393218.155760288239,2,-0.204938292503,-0.191658794880,-0.270049333572,-0.004304914270,0.013569259085,0.002764130011,0.999894857407
1413393218.205760478973,2,-0.219548419118,-0.194096907973,-0.286590665579,-0.003802687395,0.010417939164,0.009493320249,0.999893426895
1413393218.255760431290,2,-0.239941671491,-0.193833962083,-0.293670117855,-0.004924498498,0.009431256913,0.016796162352,0.999802350998
1413393218.305760622025,2,-0.255387902260,-0.192131355405,-0.308103114367,-0.006589120254,0.007725660689,0.022651327774,0.999691843987
1413393218.355760335922,2,-0.270993739367,-0.188445582986,-0.321032822132,-0.007054461166,0.007557900622,0.022280866280,0.999698281288
1413393218.405760526657,2,-0.282157272100,-0.183612674475,-0.334635853767,-0.006379446480,0.009704723023,0.017728883773,0.999775409698
1413393218.455760478973,2,-0.294714123011,-0.175574913621,-0.345415204763,-0.006097105797,0.011978152208,0.011902057566,0.999838888645
1413393218.505760431290,2,-0.306299388409,-0.165096789598,-0.355549246073,-0.004843696952,0.014045936987,0.005613719579,0.999873876572
1413393218.555760383606,2,-0.317866265774,-0.156828656793,-0.368978083134,-0.004220484756,0.016740569845,0.000141571465,0.999850988388
1413393218.605760574341,2,-0.329952895641,-0.149934425950,-0.381994664669,-0.003120742971,0.018079280853,-0.004084166605,0.999823331833
1413393218.655760288239,2,-0.340833127499,-0.142143398523,-0.394315540791,-0.002192178043,0.018617941067,-0.006750891451,0.999801516533
1413393218.705760478973,2,-0.353222250938,-0.133884698153,-0.407582402229,-0.001861473545,0.019262231886,-0.006519852206,0.999791502953
1413393218.755760431290,2,-0.369632333517,-0.126494497061,-0.419599860907,-0.003603664460,0.019736798480,-0.007801671978,0.999768316746
1413393218.805760622025,2,-0.381259143353,-0.119347006083,-0.435974895954,-0.008839677088,0.018911894411,-0.006358366460,0.999761879444
1413393218.855760335922,2,-0.394726246595,-0.115494430065,-0.451247096062,-0.017704829574,0.017922878265,-0.001411941252,0.999681651592
1413393218.905760526657,2,-0.407225549221,-0.108218640089,-0.467993885279,-0.026061845943,0.016134900972,0.002312158700,0.999527454376
1413393218.955760478973,2,-0.420968681574,-0.102440208197,-0.479993551970,-0.032968983054,0.015145544894,0.005570920184,0.999326109886
1413393219.005760431290,2,-0.431493580341,-0.449779421091,0.223261296749,0.822987854481,-0.002724856837,0.008556614630,-0.567987978458
1413393219.055760383606,2,-0.379332274199,-0.405506521463,0.097973823547,0.824793636799,0.002801934257,0.002425254090,-0.565421819687
1413393219.105760574341,2,-0.390775829554,-0.416718363762,0.101165264845,0.824534058571,0.003117862623,0.002235398861,-0.565799355507
1413393219.155760288239,2,-0.400198131800,-0.425163060427,0.103842914104,0.823783159256,0.002782778116,0.001495892066,-0.566896200180
1413393219.205760478973,2,-0.410678476095,-0.433004766703,0.108079463243,0.823285996914,0.003152722260,0.000848183758,-0.567617535591
1413393219.255760431290,2,-0.420538812876,-0.439417630434,0.113228678703,0.822227358818,0.003844419029,0.000413206639,-0.569146096706
1413393219.305760622025,2,-0.429793924093,-0.444515496492,0.118999123573,0.821464180946,0.004299452994,-0.000109967783,-0.570243954659
1413393219.355760335922,2,-0.438603758812,-0.448383182287,0.124805390835,0.821274101734,0.004817026202,-0.000796494540,-0.570513010025
1413393219.405760526657,2,-0.447028666735,-0.450991094112,0.130753338337,0.820873141289,0.004507938866,-0.002448251471,-0.571087479591
1413393219.455760478973,2,-0.454662442207,-0.452478826046,0.135212182999,0.820103883743,0.004802893847,-0.002469453495,-0.572189271450
1413393219.505760431290,2,-0.461769133806,-0.453150004148,0.136960536242,0.819337785244,0.005117406603,-0.002402657643,-0.573283195496
1413393219.555760383606,2,-0.468404382467,-0.453151732683,0.137185066938,0.818121135235,0.005453494377,-0.002711679554,-0.575013697147
1413393219.605760574341,2,-0.475448936224,-0.458291232586,0.138521999121,0.816887259483,0.005836952478,-0.002432585927,-0.576762795448
1413393219.655760288239,2,-0.480615407228,-0.455495685339,0.139520645142,0.815340280533,0.006058519240,-0.002930734074,-0.578942894936
1413393219.705760478973,2,-0.485178142786,-0.452042549849,0.142526865005,0.813380300999,0.006797249429,-0.002323535737,-0.581687986851
1413393219.755760431290,2,-0.489134073257,-0.447911918163,0.148404866457,0.811212658882,0.007794389501,-0.001312610926,-0.584697842598
1413393219.805760622025,2,-0.492780238390,-0.444274783134,0.157735794783,0.809010207653,0.009830974042,0.001128486008,-0.587711453438
1413393219.855760335922,2,-0.496474981308,-0.440867334604,0.170604348183,0.808288395405,0.010386205278,0.001947814482,-0.588692009449
1413393219.905760526657,2,-0.499928653240,-0.438607960939,0.186580330133,0.807226479053,0.011503711343,0.003174918704,-0.590121209621
1413393219.955760478973,2,-0.503483235836,-0.436531364918,0.203402936459,0.806213974953,0.012858998030,0.004852164537,-0.591464459896
1413393220.005760431290,2,-0.507296919823,-0.434647023678,0.218795597553,0.805372476578,0.013307242654,0.005458029918,-0.592594563961
1413393220.055760383606,2,-0.513355374336,-0.433755248785,0.234422862530,0.804469048977,0.013638384640,0.006695114076,-0.593800306320
1413393220.105760574341,2,-0.516922593117,-0.433283448219,0.245738834143,0.804031312466,0.013631074689,0.007076973096,-0.594388663769
1413393220.155760288239,2,-0.520603895187,-0.433123052120,0.256488710642,0.803661346436,0.013883331791,0.007688341662,-0.594875276089
1413393220.205760478973,2,-0.524448573589,-0.433219850063,0.267593711615,0.803123474121,0.014609956183,0.008513859473,-0.595572769642
1413393220.255760431290,2,-0.528561711311,-0.433507084846,0.279164701700,0.802769660950,0.014177136123,0.008557121269,-0.596059322357
1413393220.305760622025,2,-0.532907843590,-0.434096932411,0.290955394506,0.802376389503,0.014879096299,0.009779313579,-0.596552789211
1413393220.355760335922,2,-0.537683010101,-0.434999346733,0.303082168102,0.802061021328,0.014779761434,0.009411062114,-0.596984982491
1413393220.405760526657,2,-0.542476058006,-0.435929656029,0.315332770348,0.802091360092,0.014348988421,0.009606181644,-0.596951782703
1413393220.455760478973,2,-0.548289299011,-0.431529849768,0.328511565924,0.802796661854,0.014406919479,0.010014715604,-0.595994710922
1413393220.505760431290,2,-0.554021477699,-0.433687120676,0.340521991253,0.804164290428,0.014136184938,0.009608561173,-0.594161450863
1413393220.555760383606,2,-0.559824228287,-0.436212480068,0.351042360067,0.805449366570,0.013279173523,0.009295175783,-0.592442870140
1413393220.605760574341,2,-0.565817594528,-0.438846915960,0.358871459961,0.806132733822,0.012875988148,0.009282613173,-0.591521799564
1413393220.655760288239,2,-0.571824133396,-0.441038548946,0.363671988249,0.805659413338,0.013134809211,0.009105057456,-0.592163503170
1413393220.705760478973,2,-0.577800393105,-0.443185061216,0.365788191557,0.805314660072,0.012033005245,0.008507965133,-0.592664480209
1413393220.755760431290,2,-0.584000408649,-0.445237606764,0.364768743515,0.805647492409,0.010034669191,0.005984730087,-0.592279970646
1413393220.805760622025,2,-0.589955687523,-0.447580188513,0.362649202347,0.807349979877,0.007852205075,0.001971675316,-0.590017378330
1413393220.855760335922,2,-0.595498681068,-0.449401170015,0.362254619598,0.808506965637,0.004320224747,-0.001522034290,-0.588468849659
1413393220.905760526657,2,-0.600814282894,-0.447248637676,0.364879220724,0.809327900410,0.002872991143,-0.003836670192,-0.587337613106
1413393220.955760478973,2,-0.605170726776,-0.449118882418,0.370051980019,0.810110986233,0.002195312642,-0.005018120166,-0.586251020432
1413393221.005760431290,2,-0.608236253262,-0.450757235289,0.377675652504,0.809800744057,0.001262285630,-0.003629639279,-0.586692452431
1413393221.055760383606,2,-0.610730588436,-0.451965957880,0.387360483408,0.810144424438,0.001250800095,-0.002730777021,-0.586222708225
1413393221.105760574341,2,-0.612531363964,-0.452838867903,0.398437827826,0.810819327831,0.001330624684,-0.002239919966,-0.585290789604
1413393221.155760288239,2,-0.613550424576,-0.453461557627,0.410306811333,0.811098694801,0.000828241638,-0.000850708573,-0.584908246994
1413393221.205760478973,2,-0.614161074162,-0.453858762980,0.422824114561,0.812056243420,0.001374586020,0.000817302382,-0.583577156067
1413393221.255760431290,2,-0.614292144775,-0.453888654709,0.436192274094,0.812886357307,0.001516118064,0.001251220237,-0.582419037819
1413393221.305760622025,2,-0.613541364670,-0.453535348177,0.449301153421,0.814082205296,0.002291718731,0.004075518344,-0.580730915070
1413393221.355760335922,2,-0.612799346447,-0.452587306499,0.463361501694,0.815259218216,0.002444484737,0.004741347861,-0.579071700573
1413393221.405760526657,2,-0.608968913555,-0.451375961304,0.486556798220,0.816792011261,0.003837070428,0.006156482268,-0.576886653900
1413393221.455760478973,2,-0.607014477253,-0.448280543089,0.500057458878,0.817073583603,0.005011002067,0.008599727415,-0.576447606087
1413393221.505760431290,2,-0.605163216591,-0.444565832615,0.511664152145,0.817547559738,0.006056701764,0.009837683290,-0.575745224953
1413393221.555760383606,2,-0.603329360485,-0.440153300762,0.520006179810,0.817981660366,0.008114167489,0.012538064271,-0.575050413609
1413393221.605760574341,2,-0.601903438568,-0.434709697962,0.526731193066,0.817839562893,0.009437005036,0.014444139786,-0.575187683105
1413393221.655760288239,2,-0.601121246815,-0.428646028042,0.533354640007,0.817319989204,0.010698702186,0.015395469032,-0.575878918171
1413393221.705760478973,2,-0.600787043571,-0.422067046165,0.540729820728,0.815070688725,0.011408319697,0.015809567645,-0.579033493996
1413393221.755760431290,2,-0.601118564606,-0.415527284145,0.548530936241,0.812465250492,0.011150619015,0.015111247078,-0.582707107067
1413393221.805760622025,2,-0.601980984211,-0.408979654312,0.556593775749,0.810162603855,0.012037797831,0.014323776588,-0.585906565189
1413393221.855760335922,2,-0.604291200638,-0.409037649632,0.569084882736,0.808468520641,0.012732530013,0.014864728786,-0.588213860989
1413393221.905760526657,2,-0.605068027973,-0.401979148388,0.577108085155,0.807673096657,0.012561169453,0.013865874149,-0.589333593845
1413393221.955760478973,2,-0.806091487408,-0.457504153252,0.634436249733,0.806681632996,-0.007896959782,0.024688405916,-0.590417563915
1413393222.005760431290,2,-0.806966006756,-0.450641632080,0.639612376690,0.806632339954,-0.007839280181,0.024219188839,-0.590505182743
1413393222.055760383606,2,-0.808044254780,-0.443985342979,0.641969382763,0.806189179420,-0.007842810825,0.023429708555,-0.591141760349
1413393222.105760574341,2,-0.809528827667,-0.437687098980,0.641606330872,0.805729329586,-0.007396235131,0.021798431873,-0.591836512089
1413393222.155760288239,2,-0.810959279537,-0.431273102760,0.638155460358,0.805657267570,-0.006727618165,0.021641409025,-0.591948390007
1413393222.205760478973,2,-0.812599122524,-0.426398873329,0.631458759308,0.805779278278,-0.006258449517,0.021406933665,-0.591795980930
1413393222.255760431290,2,-0.814262449741,-0.421861350536,0.622127473354,0.806605398655,-0.005896392278,0.020397078246,-0.590708911419
1413393222.305760622025,2,-0.815788090229,-0.417783915997,0.610294163227,0.808337688446,-0.005261093378,0.020522616804,-0.588337838650
1413393222.355760335922,2,-0.810970067978,-0.424518465996,0.602848649025,0.811245203018,-0.005116500892,0.019706046209,-0.584351599216
1413393222.405760526657,2,-0.812837719917,-0.419713318348,0.592015624046,0.814259648323,-0.004694947507,0.018736684695,-0.580179512501
1413393222.455760478973,2,-0.814623773098,-0.414364695549,0.582249164581,0.816573381424,-0.003475100501,0.019972700626,-0.576885581017
1413393222.505760431290,2,-0.816841542721,-0.408441722393,0.574000358582,0.818505108356,-0.003815197386,0.018788317218,-0.574179291725
1413393222.555760383606,2,-0.819386899471,-0.401963710785,0.568129718304,0.819380581379,-0.004638607614,0.016078529879,-0.573005676270
1413393222.605760574341,2,-0.821656525135,-0.394774079323,0.563745975494,0.820216238499,-0.004617752973,0.015502773225,-0.571824967861
1413393222.655760288239,2,-0.823952555656,-0.386572539806,0.561608731747,0.821312606335,-0.004615559243,0.014603397809,-0.570272862911
1413393222.705760478973,2,-0.826114356518,-0.376985788345,0.561767578125,0.821225643158,-0.003042594064,0.015359399840,-0.570388674736
1413393222.755760431290,2,-0.828372776508,-0.366392076015,0.563928842545,0.822289109230,-0.003554526716,0.013883105479,-0.568889558315
1413393222.805760622025,2,-0.830827355385,-0.354614734650,0.567780315876,0.823543906212,-0.003346171463,0.013259414583,-0.567087769508
1413393222.855760335922,2,-0.831935048103,-0.343982577324,0.569429516792,0.824649393559,-0.002952896524,0.012543007731,-0.565497398376
1413393222.905760526657,2,-0.834250390530,-0.330030441284,0.578242063522,0.825394749641,-0.002751064720,0.010926977731,-0.564443647861
1413393222.955760478973,2,-0.836452245712,-0.314731001854,0.588567912579,0.826606154442,-0.001747865696,0.010141084902,-0.562686860561
1413393223.005760431290,2,-0.838585734367,-0.297949850559,0.600256025791,0.825843095779,-0.000053758053,0.010537234135,-0.563801586628
