frame_id,ts,state,n_kps,n_map_pts,n_inliers,n_lost_kps,reproj_mean_px,reproj_std_px,reproj_median_px,n_reproj,obs_per_mp,n_local_mps,n_local_kfs,is_kf,n_global_kfs,n_global_mps,image_name
60,1403715889.58,1,3445,0,0,3445,0,0,0,0,0,0,0,0,0,0,
61,1403715889.63,1,3319,0,0,3319,0,0,0,0,0,0,0,0,0,0,
62,1403715889.68,1,3430,0,0,3430,0,0,0,0,0,0,0,0,0,0,
63,1403715889.73,1,3334,0,0,3334,0,0,0,0,0,0,0,0,0,0,
64,1403715889.78,1,3345,0,0,3345,0,0,0,0,0,0,0,0,0,0,
65,1403715889.83,1,3330,0,0,3330,0,0,0,0,0,0,0,0,0,0,
66,1403715889.88,1,3393,0,0,3393,0,0,0,0,0,0,0,0,0,0,
67,1403715889.93,1,3343,0,0,3343,0,0,0,0,0,0,0,0,0,0,
68,1403715889.98,1,3336,0,0,3336,0,0,0,0,0,0,0,0,0,0,
69,1403715890.03,1,3448,0,0,3448,0,0,0,0,0,0,0,0,0,0,
70,1403715890.08,1,3310,0,0,3310,0,0,0,0,0,0,0,0,0,0,
71,1403715890.13,1,3359,0,0,3359,0,0,0,0,0,0,0,0,0,0,
72,1403715890.18,1,3430,0,0,3430,0,0,0,0,0,0,0,0,0,0,
73,1403715890.23,1,3317,0,0,3317,0,0,0,0,0,0,0,0,0,0,
74,1403715890.28,1,3413,0,0,3413,0,0,0,0,0,0,0,0,0,0,
75,1403715890.33,1,3383,0,0,3383,0,0,0,0,0,0,0,0,0,0,
76,1403715890.38,1,3369,0,0,3369,0,0,0,0,0,0,0,0,0,0,
77,1403715890.43,1,3380,0,0,3380,0,0,0,0,0,0,0,0,0,0,
78,1403715890.48,1,3355,0,0,3355,0,0,0,0,0,0,0,0,0,0,
79,1403715890.53,1,3369,0,0,3369,0,0,0,0,0,0,0,0,0,0,
80,1403715890.58,1,3363,0,0,3363,0,0,0,0,0,0,0,0,0,0,
81,1403715890.63,1,3379,0,0,3379,0,0,0,0,0,0,0,0,0,0,
82,1403715890.68,1,3335,0,0,3335,0,0,0,0,0,0,0,0,0,0,
83,1403715890.73,1,3474,0,0,3474,0,0,0,0,0,0,0,0,0,0,
84,1403715890.78,1,3366,0,0,3366,0,0,0,0,0,0,0,0,0,0,
85,1403715890.83,1,3362,0,0,3362,0,0,0,0,0,0,0,0,0,0,
86,1403715890.88,1,3384,0,0,3384,0,0,0,0,0,0,0,0,0,0,
87,1403715890.93,1,3287,0,0,3287,0,0,0,0,0,0,0,0,0,0,
88,1403715890.98,1,3348,0,0,3348,0,0,0,0,0,0,0,0,0,0,
89,1403715891.03,1,3358,0,0,3358,0,0,0,0,0,0,0,0,0,0,
90,1403715891.08,1,3408,0,0,3408,0,0,0,0,0,0,0,0,0,0,
91,1403715891.13,1,3382,0,0,3382,0,0,0,0,0,0,0,0,0,0,
92,1403715891.18,1,3349,0,0,3349,0,0,0,0,0,0,0,0,0,0,
93,1403715891.23,1,3447,0,0,3447,0,0,0,0,0,0,0,0,0,0,
94,1403715891.28,1,3356,0,0,3356,0,0,0,0,0,0,0,0,0,0,
95,1403715891.33,1,3443,0,0,3443,0,0,0,0,0,0,0,0,0,0,
96,1403715891.38,1,3379,0,0,3379,0,0,0,0,0,0,0,0,0,0,
97,1403715891.43,1,3263,0,0,3263,0,0,0,0,0,0,0,0,0,0,
98,1403715891.48,1,3363,0,0,3363,0,0,0,0,0,0,0,0,0,0,
99,1403715891.53,1,3389,0,0,3389,0,0,0,0,0,0,0,0,0,0,
100,1403715891.58,1,3463,0,0,3463,0,0,0,0,0,0,0,0,0,0,
101,1403715891.63,1,3364,0,0,3364,0,0,0,0,0,0,0,0,0,0,
102,1403715891.68,1,3429,0,0,3429,0,0,0,0,0,0,0,0,0,0,
103,1403715891.73,1,3394,0,0,3394,0,0,0,0,0,0,0,0,0,0,
104,1403715891.78,1,3444,0,0,3444,0,0,0,0,0,0,0,0,0,0,
105,1403715891.83,1,3321,0,0,3321,0,0,0,0,0,0,0,0,0,0,
106,1403715891.88,1,3344,0,0,3344,0,0,0,0,0,0,0,0,0,0,
107,1403715891.93,1,3376,0,0,3376,0,0,0,0,0,0,0,0,0,0,
108,1403715891.98,1,3424,0,0,3424,0,0,0,0,0,0,0,0,0,0,
109,1403715892.03,1,3396,0,0,3396,0,0,0,0,0,0,0,0,0,0,
110,1403715892.08,1,3417,0,0,3417,0,0,0,0,0,0,0,0,0,0,
111,1403715892.13,1,3318,0,0,3318,0,0,0,0,0,0,0,0,0,0,
112,1403715892.18,1,3335,0,0,3335,0,0,0,0,0,0,0,0,0,0,
113,1403715892.23,1,3286,0,0,3286,0,0,0,0,0,0,0,0,0,0,
114,1403715892.28,1,3317,0,0,3317,0,0,0,0,0,0,0,0,0,0,
115,1403715892.33,1,3287,0,0,3287,0,0,0,0,0,0,0,0,0,0,
116,1403715892.38,1,3385,0,0,3385,0,0,0,0,0,0,0,0,0,0,
117,1403715892.43,1,3257,0,0,3257,0,0,0,0,0,0,0,0,0,0,
118,1403715892.48,1,3330,0,0,3330,0,0,0,0,0,0,0,0,0,0,
119,1403715892.53,1,3335,0,0,3335,0,0,0,0,0,0,0,0,0,0,
120,1403715892.58,1,3311,0,0,3311,0,0,0,0,0,0,0,0,0,0,
121,1403715892.63,1,3357,0,0,3357,0,0,0,0,0,0,0,0,0,0,
122,1403715892.68,1,3361,0,0,3361,0,0,0,0,0,0,0,0,0,0,
123,1403715892.73,1,3298,0,0,3298,0,0,0,0,0,0,0,0,0,0,
124,1403715892.78,1,3375,0,0,3375,0,0,0,0,0,0,0,0,0,0,
125,1403715892.83,1,3329,0,0,3329,0,0,0,0,0,0,0,0,0,0,
126,1403715892.88,1,3293,0,0,3293,0,0,0,0,0,0,0,0,0,0,
127,1403715892.93,1,3236,0,0,3236,0,0,0,0,0,0,0,0,0,0,
128,1403715892.98,1,3375,0,0,3375,0,0,0,0,0,0,0,0,0,0,
129,1403715893.03,1,3341,0,0,3341,0,0,0,0,0,0,0,0,0,0,
130,1403715893.08,1,3257,0,0,3257,0,0,0,0,0,0,0,0,0,0,
131,1403715893.13,1,3308,0,0,3308,0,0,0,0,0,0,0,0,0,0,
132,1403715893.18,1,3406,0,0,3406,0,0,0,0,0,0,0,0,0,0,
133,1403715893.23,1,3404,0,0,3404,0,0,0,0,0,0,0,0,0,0,
134,1403715893.28,1,3346,0,0,3346,0,0,0,0,0,0,0,0,0,0,
135,1403715893.33,1,3360,0,0,3360,0,0,0,0,0,0,0,0,0,0,
136,1403715893.38,1,3379,0,0,3379,0,0,0,0,0,0,0,0,0,0,
137,1403715893.43,1,3344,0,0,3344,0,0,0,0,0,0,0,0,0,0,
138,1403715893.48,1,2904,0,0,2904,0,0,0,0,0,0,0,0,0,0,
139,1403715893.53,1,2700,0,0,2700,0,0,0,0,0,0,0,0,0,0,
140,1403715893.58,1,2617,0,0,2617,0,0,0,0,0,0,0,0,0,0,
141,1403715893.63,1,2746,0,0,2746,0,0,0,0,0,0,0,0,0,0,
142,1403715893.68,1,2780,0,0,2780,0,0,0,0,0,0,0,0,0,0,
143,1403715893.73,1,2694,0,0,2694,0,0,0,0,0,0,0,0,0,0,
144,1403715893.78,1,2725,0,0,2725,0,0,0,0,0,0,0,0,0,0,
145,1403715893.83,1,2725,0,0,2725,0,0,0,0,0,0,0,0,0,0,
146,1403715893.88,1,2768,0,0,2768,0,0,0,0,0,0,0,0,0,0,
147,1403715893.93,1,2757,0,0,2757,0,0,0,0,0,0,0,0,0,0,
148,1403715893.98,2,2770,172,0,2598,0.201913894604,0.181972968582,0.149248406291,172,2,172,2,0,2,172,
149,1403715894.03,2,1005,147,147,858,1.37136313106,1.13335984044,0.94422262907,147,2,403,2,1,2,403,
150,1403715894.08,2,1004,154,154,850,1.36380979574,1.22931094329,0.978855133057,154,2.81168831169,322,3,0,3,322,
151,1403715894.13,2,1002,151,151,851,1.35037664171,1.05823299468,1.11052155495,151,2.80794701987,322,3,1,3,322,
152,1403715894.18,2,1003,178,178,825,1.41075592538,1.11325404672,1.19116938114,178,3.66853932584,262,4,1,4,262,
153,1403715894.23,2,1005,182,182,823,1.40748019684,0.992122210605,1.14344584942,182,4.57142857143,292,5,1,5,292,
154,1403715894.28,2,1001,174,174,827,1.46310714384,1.05328655069,1.19345605373,174,5.24137931034,326,6,1,6,326,
155,1403715894.33,2,1001,211,211,790,1.57739704341,1.10240142966,1.3091032505,211,5.70616113744,341,7,0,7,341,
156,1403715894.38,2,1004,189,189,815,1.82806001655,1.3130705214,1.51064038277,189,5.85185185185,341,7,1,7,341,
157,1403715894.43,2,1006,194,194,812,1.49751575986,1.24229981946,1.15771794319,194,5.91237113402,346,7,1,7,346,
158,1403715894.48,2,1006,225,225,781,1.62020709295,1.17131547868,1.27151703835,225,6.40888888889,380,8,0,8,380,
159,1403715894.53,2,1005,208,208,797,1.58448724352,1.13436870571,1.27953326702,208,6.52403846154,380,8,1,8,380,
160,1403715894.58,2,1004,243,243,761,1.59267200024,1.31383945719,1.17193210125,243,6.3621399177,447,8,1,8,447,
161,1403715894.63,2,1005,278,278,727,1.65586455997,1.27543005078,1.34237492085,278,6.92446043165,513,9,1,9,513,
162,1403715894.68,2,1004,294,294,710,1.68937447984,1.25506850583,1.35954141617,294,7.0306122449,548,9,1,9,548,
163,1403715894.73,2,1001,316,316,685,1.8027606984,1.15261565088,1.5714379549,316,7.67088607595,586,10,1,10,586,
164,1403715894.78,2,1001,292,292,709,1.79156861431,1.14273695858,1.6161750555,292,7.06506849315,589,9,1,9,589,
165,1403715894.83,2,1000,313,313,687,1.74265998417,1.13307166771,1.53637444973,313,7.66453674121,641,10,1,10,641,
166,1403715894.88,2,1001,296,296,705,1.76289774855,1.11764914846,1.51364207268,296,7.67905405405,671,10,1,10,671,
167,1403715894.93,2,1003,299,299,704,1.84606155105,1.1164004747,1.65681600571,299,8.12040133779,715,11,1,11,715,
168,1403715894.98,2,956,287,287,669,1.75484936417,1.1886438636,1.59833025932,287,8.67944250871,744,12,1,12,744,
169,1403715895.03,2,964,308,308,656,1.58010564976,1.12755424573,1.29182553291,308,8.50649350649,734,12,0,12,734,
170,1403715895.08,2,971,307,307,664,1.66494346345,1.12539706545,1.43224716187,307,8.52768729642,734,12,1,12,734,
171,1403715895.13,2,927,268,268,659,1.61734792521,1.17853206843,1.26123785973,268,8.41791044776,754,12,1,12,754,
172,1403715895.18,2,912,323,323,589,1.4639814177,1.10709991532,1.16154360771,323,8.62229102167,802,13,0,13,802,
173,1403715895.23,2,918,319,319,599,1.48775881014,1.01071746513,1.29710257053,319,8.63322884013,802,13,1,13,802,
174,1403715895.28,2,861,317,317,544,1.39165790647,1.01420257516,1.17265021801,317,8.40063091483,845,13,1,13,845,
175,1403715895.33,2,839,358,358,481,1.42284253797,1.07988296291,1.06034648418,358,8.93016759777,863,14,0,14,863,
176,1403715895.38,2,888,358,358,530,1.41976826877,1.01691628926,1.19223940372,358,8.96089385475,863,14,0,14,863,
177,1403715895.43,2,857,329,329,528,1.39766456185,0.949699758181,1.20239627361,329,8.98480243161,863,14,1,14,863,
178,1403715895.48,2,866,353,353,513,1.4245637505,1.10168005177,1.14599871635,353,8.73371104816,873,14,1,14,873,
179,1403715895.53,2,844,360,360,484,1.43449544224,0.975557418507,1.22956073284,360,8.87222222222,880,14,1,14,880,
180,1403715895.58,2,818,336,336,482,1.41476000176,1.06390288212,1.13259899616,336,9.4255952381,907,15,1,15,907,
181,1403715895.63,2,855,363,363,492,1.34412418686,1.03639240546,1.10403883457,363,9.29201101928,924,15,0,15,924,
182,1403715895.68,2,826,336,336,490,1.32998316519,0.952768439933,1.04211485386,336,9.23511904762,924,15,1,15,924,
183,1403715895.73,2,841,367,367,474,1.43923165497,1.0756959018,1.1336556673,367,9.05177111717,943,15,1,15,943,
184,1403715895.78,2,836,388,388,448,1.31976479107,0.979005141092,1.0851111412,388,9.13402061856,976,16,0,16,976,
185,1403715895.83,2,824,390,390,434,1.34198200539,0.954318595941,1.15472757816,390,9.26923076923,976,16,0,16,976,
186,1403715895.88,2,724,283,283,441,1.41384145004,1.07443906613,1.14256572723,283,9.83038869258,976,16,1,16,976,
187,1403715895.93,2,648,262,262,386,1.43266562381,1.11919598463,1.11869215965,262,8.76717557252,968,15,1,15,968,
188,1403715895.98,2,614,257,257,357,1.50299837688,1.15782900756,1.19004499912,257,9.20622568093,963,16,1,16,963,
189,1403715896.03,2,720,311,311,409,1.32480027274,1.14983853879,1.068349123,311,9.6077170418,969,17,0,17,969,
190,1403715896.08,2,768,322,322,446,1.48290033503,1.17431150968,1.19809997082,322,9.69565217391,969,17,1,17,969,
191,1403715896.13,2,696,324,324,372,1.41429493206,1.0456090981,1.20764732361,324,9.69135802469,1024,18,1,18,1024,
192,1403715896.18,2,662,331,331,331,1.31067718017,0.973592582616,1.10019111633,331,9.25377643505,1012,17,1,17,1012,
193,1403715896.23,2,665,341,341,324,1.35747856675,0.994272258183,1.03171205521,341,9.58944281525,1035,18,0,18,1035,
194,1403715896.28,2,625,295,295,330,1.38377562795,0.951212352702,1.14174771309,295,9.89152542373,1035,18,1,18,1035,
195,1403715896.33,2,634,296,296,338,1.39085527849,1.05344249021,1.09675693512,296,9.63513513514,1023,18,1,18,1023,
196,1403715896.38,2,618,310,310,308,1.35473415925,0.991941351307,1.1416759491,310,10.0709677419,1043,19,0,19,1043,
197,1403715896.43,2,615,279,279,336,1.5370240498,1.00925196712,1.25860142708,279,10.1720430108,1043,19,1,19,1043,
198,1403715896.48,2,704,262,264,442,1.37704561995,1.09160672199,1.09773612022,262,9.90076335878,1061,20,0,19,1045,
199,1403715896.53,2,714,250,250,464,1.43063101417,1.06615788075,1.1700206995,250,9.624,1045,19,1,19,1045,
200,1403715896.58,2,739,261,261,478,1.37064554541,0.999931226292,1.17451703548,261,9.56704980843,1026,19,0,19,1026,
201,1403715896.63,2,589,227,227,362,1.47365667935,1.09356750387,1.16860353947,227,9.1718061674,1026,19,1,19,1026,
202,1403715896.68,2,560,222,222,338,1.30159611715,0.903792808538,1.07750403881,222,10.0540540541,1027,20,1,20,1027,
203,1403715896.73,2,718,286,286,432,1.25700252501,0.846404656593,1.07677161694,286,10.2517482517,1027,21,0,21,1027,
204,1403715896.78,2,684,258,258,426,1.24864844312,1.03885967431,0.984106123447,258,9.7519379845,1017,20,0,20,1017,
205,1403715896.83,2,703,254,254,449,1.40339360462,0.990449134878,1.20128059387,254,9.98031496063,1017,20,0,20,1017,
206,1403715896.88,2,690,254,254,436,1.34037715365,0.990092631131,1.08532702923,254,10.1299212598,1017,20,1,20,1017,
207,1403715896.93,2,734,331,331,403,1.40025879672,1.00400922542,1.12791824341,331,8.77643504532,1059,19,0,19,1059,
208,1403715896.98,2,695,312,312,383,1.37818295374,0.947188939089,1.16354084015,312,8.77564102564,1059,19,0,19,1059,
209,1403715897.03,2,735,323,323,412,1.50324364173,1.01300135618,1.25088739395,323,8.89164086687,1059,19,0,19,1059,
210,1403715897.08,2,665,286,286,379,1.4559276129,0.981793744347,1.16266548634,286,9.2027972028,1059,19,1,19,1059,
211,1403715897.13,2,674,321,321,353,1.40525188213,0.993337384988,1.14959621429,321,9.28971962617,1080,19,1,19,1080,
212,1403715897.18,2,667,338,338,329,1.45145715408,1.12193355732,1.20852935314,338,8.86390532544,1089,19,0,19,1089,
213,1403715897.23,2,741,311,311,430,1.44995873326,1.02523233675,1.23129534721,311,9.13183279743,1089,19,1,19,1089,
214,1403715897.28,2,752,335,335,417,1.49063003353,1.06768157846,1.23830747604,335,9.44179104478,1123,20,1,20,1123,
215,1403715897.33,2,697,316,316,381,1.39517286949,1.02287613544,1.11157155037,316,9.15506329114,1127,20,1,20,1127,
216,1403715897.38,2,702,330,330,372,1.36923667323,1.02928562597,1.10236334801,330,9.94848484848,1148,21,1,21,1148,
217,1403715897.43,2,695,329,329,366,1.4471981593,1.22881091907,1.12677514553,329,10.4893617021,1162,22,0,22,1162,
218,1403715897.48,2,637,299,299,338,1.43399155549,1.1117706111,1.16301488876,299,10.3678929766,1159,21,1,21,1159,
219,1403715897.53,2,650,300,300,350,1.38158320452,1.02145645014,1.12943267822,300,11.1466666667,1157,22,0,22,1157,
220,1403715897.58,2,707,298,298,409,1.37110670025,1.002240998,1.13823282719,298,11.0939597315,1157,22,1,22,1157,
221,1403715897.63,2,678,295,295,383,1.35123736588,0.986011733604,1.16209483147,295,11.2508474576,1158,23,0,23,1158,
222,1403715897.68,2,730,300,300,430,1.23683990147,0.95142541535,1.01254141331,300,11.4733333333,1158,23,1,23,1158,
223,1403715897.73,2,676,273,273,403,1.38249038758,1.03595607647,1.11172521114,273,12.1135531136,1185,24,0,24,1185,
224,1403715897.78,2,768,275,275,493,1.46925311141,1.05842054594,1.20594954491,275,11.9563636364,1169,23,1,23,1169,
225,1403715897.83,2,746,282,282,464,1.34829400371,0.904289538884,1.14932441711,282,11.9645390071,1200,24,0,24,1200,
226,1403715897.88,2,762,256,256,506,1.43846460701,1.04615914303,1.17126691341,256,11.29296875,1187,23,1,23,1187,
227,1403715897.93,2,793,276,277,517,1.37894377658,1.05860789952,1.09344995022,276,11.0398550725,1199,24,0,23,1187,
228,1403715897.98,2,797,255,255,542,1.4492646732,1.23145941792,1.15584158897,255,11.3411764706,1187,23,1,23,1187,
229,1403715898.03,2,736,247,247,489,1.54752151173,1.18952393919,1.27483332157,247,11.4696356275,1213,24,0,24,1213,
230,1403715898.08,2,748,212,212,536,1.55460411057,1.06951625717,1.31256711483,212,11.820754717,1213,24,1,24,1213,
231,1403715898.13,2,744,227,227,517,1.50669342494,1.13304476228,1.27376711369,227,11.2907488987,1264,25,0,25,1264,
232,1403715898.18,2,761,216,216,545,1.63206614173,1.1350812914,1.36457443237,216,10.5648148148,1236,23,1,23,1236,
233,1403715898.23,2,684,237,237,447,1.49854516335,1.07486760573,1.29244887829,237,9.89873417722,1279,24,0,24,1279,
234,1403715898.28,2,703,202,202,501,1.6356156239,1.0892304365,1.37604439259,202,10.5693069307,1279,24,1,24,1279,
235,1403715898.33,2,712,252,252,460,1.62796030492,1.16672741744,1.39047205448,252,10.1547619048,1338,25,0,25,1338,
236,1403715898.38,2,706,241,241,465,1.57240621814,1.08206354647,1.32903456688,241,9.84647302905,1320,24,1,24,1320,
237,1403715898.43,2,650,209,209,441,1.55748774436,1.0499360097,1.33750641346,209,10.3062200957,1333,25,0,25,1333,
238,1403715898.48,2,554,147,147,407,1.90276909321,1.38561026738,1.68029379845,147,9.66666666667,1328,25,1,25,1328,
239,1403715898.53,2,673,176,176,497,1.67104254,1.29842955803,1.29196488857,176,10.4545454545,1324,26,0,26,1324,
240,1403715898.58,2,695,168,168,527,1.69697401211,1.15329014568,1.41409313679,168,10.494047619,1323,26,1,26,1323,
241,1403715898.63,2,685,218,218,467,1.74427021192,1.09286002108,1.52250349522,218,8.9128440367,1403,27,0,27,1403,
242,1403715898.68,2,759,215,215,544,1.71508538744,1.2539456373,1.39002835751,215,8.7488372093,1402,27,0,27,1402,
243,1403715898.73,2,972,130,130,842,1.60678080313,1.01660094228,1.52583765984,130,10.4307692308,1402,27,1,27,1402,
244,1403715898.78,2,970,200,200,770,1.59884914111,0.962393598855,1.40801262856,200,7.78,1496,28,0,28,1496,
245,1403715898.83,2,978,204,204,774,1.64011214392,0.966866781725,1.51576423645,204,7.78921568627,1495,28,0,28,1495,
246,1403715898.88,2,986,182,182,804,1.61624500765,1.20558424793,1.25490498543,182,8.26373626374,1495,28,0,28,1495,
247,1403715898.93,2,982,161,161,821,1.71788076844,1.11176692031,1.55340456963,161,7.98757763975,1495,28,1,28,1495,
248,1403715898.98,2,976,250,250,726,1.85165880896,1.32952604945,1.50602912903,250,5.656,1586,29,0,29,1586,
249,1403715899.03,2,973,247,247,726,1.71136113514,1.13097133379,1.4817289114,247,5.28340080972,1573,28,0,28,1573,
250,1403715899.08,2,977,231,231,746,1.81842913095,1.22328926887,1.54065525532,231,4.66233766234,1573,28,0,28,1573,
251,1403715899.13,2,997,210,210,787,2.03930238081,1.42116010888,1.65105855465,210,4.48095238095,1573,28,0,28,1573,
252,1403715899.18,2,988,159,159,829,1.99396236236,1.34358442314,1.69431066513,159,3.59119496855,1573,28,1,28,1573,
253,1403715899.23,2,996,248,248,748,1.70241979242,1.39071201494,1.3848940134,248,3.22177419355,1572,20,0,29,1640,
254,1403715899.28,2,994,242,242,752,1.79207508338,1.4042943587,1.48245501518,242,3.30991735537,1630,25,0,29,1640,
255,1403715899.33,2,999,218,218,781,1.82274765603,1.41895807133,1.42574906349,218,3.2752293578,1640,29,0,29,1640,
256,1403715899.38,2,1009,208,208,801,2.03436154256,1.52606571586,1.59221732616,208,3.25961538462,1640,29,0,29,1640,
257,1403715899.43,2,1007,180,180,827,2.04463079944,1.39346846231,1.75839340687,180,3.2,925,8,1,29,1640,
258,1403715899.48,2,1004,313,313,691,1.74868438295,1.25224656902,1.38046717644,313,3.32268370607,1479,12,0,30,1740,
259,1403715899.53,2,1005,311,311,694,1.97327295075,1.41066524933,1.60596346855,311,3.29903536977,1479,12,0,30,1740,
260,1403715899.58,2,1004,297,297,707,2.02468301953,1.44741191622,1.69177913666,297,3.35016835017,1479,12,0,30,1740,
261,1403715899.63,2,1004,282,282,722,2.06178173711,1.39411686548,1.67721354961,282,3.33687943262,1479,12,0,30,1740,
262,1403715899.68,2,1005,265,265,740,2.12367262081,1.58195201,1.71419203281,265,3.36603773585,1320,10,0,30,1740,
263,1403715899.73,2,997,260,260,737,2.16980980509,1.51173057457,1.8049197197,260,3.38461538462,1320,10,0,30,1740,
264,1403715899.78,2,998,241,241,757,2.24977763945,1.48463468539,1.9650144577,241,3.41078838174,1320,10,0,30,1740,
265,1403715899.83,2,996,244,244,752,2.2751952556,1.53523749149,2.01247406006,244,3.47131147541,1320,10,1,30,1740,
266,1403715899.88,2,983,298,298,685,1.95789779093,1.436449117,1.59073889256,298,3.88926174497,1394,11,0,31,1814,
267,1403715899.93,2,970,286,286,684,1.80925369482,1.27031772585,1.49321603775,286,3.96503496503,1394,11,0,31,1814,
268,1403715899.98,2,966,239,239,727,1.9658008307,1.39795260312,1.59007656574,239,3.91631799163,1394,11,1,31,1814,
269,1403715900.03,2,954,299,299,655,1.6320916191,1.21386928821,1.22109949589,299,4.19397993311,1684,15,0,32,1867,
270,1403715900.08,2,947,276,276,671,1.59608164748,1.06045572549,1.29294729233,276,4.21739130435,1447,12,0,32,1867,
